,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs
,Source:_Source2
,0
Timestamp,
1737016965000,-9.223372036854775e+18
1737016970000,-9.223372036854775e+18
1737016975000,-9.223372036854775e+18
1737016980000,-9.223372036854775e+18
1737016985000,-9.223372036854775e+18
1737016990000,-9.223372036854775e+18
1737016995000,-9.223372036854775e+18
1737017000000,-9.223372036854775e+18
1737017005000,-9.223372036854775e+18
1737017010000,-9.223372036854775e+18
1737017015000,-9.223372036854775e+18
1737017020000,-9.223372036854775e+18
1737017025000,-9.223372036854775e+18
1737017030000,-9.223372036854775e+18
1737017035000,-9.223372036854775e+18
1737017040000,-9.223372036854775e+18
1737017045000,-9.223372036854775e+18
1737017050000,-9.223372036854775e+18
1737017055000,-9.223372036854775e+18
1737017060000,-9.223372036854775e+18
1737017065000,-9.223372036854775e+18
1737017070000,-9.223372036854775e+18
1737017075000,-9.223372036854775e+18
1737017080000,-9.223372036854775e+18
1737017085000,-9.223372036854775e+18
1737017090000,-9.223372036854775e+18
1737017095000,-9.223372036854775e+18
1737017100000,-9.223372036854775e+18
1737017105000,-9.223372036854775e+18
1737017110000,-9.223372036854775e+18
1737017115000,-9.223372036854775e+18
1737017120000,-9.223372036854775e+18
1737017125000,-9.223372036854775e+18
1737017130000,-9.223372036854775e+18
1737017135000,-9.223372036854775e+18
1737017140000,-9.223372036854775e+18
1737017145000,-9.223372036854775e+18
1737017150000,-9.223372036854775e+18
1737017155000,-9.223372036854775e+18
1737017160000,-9.223372036854775e+18
1737017165000,-9.223372036854775e+18
1737017170000,-9.223372036854775e+18
1737017175000,-9.223372036854775e+18
1737017180000,
1737017205000,-9.223372036854775e+18
1737017210000,-9.223372036854775e+18
1737017215000,-9.223372036854775e+18
1737017220000,-9.223372036854775e+18
1737017225000,-9.223372036854775e+18
1737017230000,-9.223372036854775e+18
1737017235000,-9.223372036854775e+18
1737017240000,-9.223372036854775e+18
1737017245000,-9.223372036854775e+18
1737017250000,-9.223372036854775e+18
1737017255000,-9.223372036854775e+18
1737017260000,-9.223372036854775e+18
1737017265000,-9.223372036854775e+18
1737017270000,-9.223372036854775e+18
1737017275000,-9.223372036854775e+18
1737017280000,-9.223372036854775e+18
1737017285000,-9.223372036854775e+18
1737017290000,-9.223372036854775e+18
1737017295000,-9.223372036854775e+18
1737017300000,-9.223372036854775e+18
