,flink_taskmanager_job_task_numRecordsInPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737502540000,0.0
1737502545000,0.0
1737502550000,0.0
1737502555000,167.5833333333
1737502560000,490.6
1737502565000,490.6
1737502570000,5380.81666667
1737502575000,11311.93333333
1737502580000,12050.23333333
1737502585000,19702.08333333
1737502590000,19702.08333333
1737502595000,19702.08333333
1737502600000,23947.433333330002
1737502605000,25908.15
1737502610000,25908.15
1737502615000,29602.98333333
1737502620000,35218.53333333
1737502625000,35218.53333333
1737502630000,34879.216666659995
1737502635000,31512.98333333
1737502640000,31010.566666659997
1737502645000,29185.78333333
1737502650000,29185.78333333
1737502655000,31086.9
1737502660000,30688.316666659997
1737502665000,34268.05
1737502670000,40041.716666659995
1737502675000,36179.3
1737502680000,36817.733333330005
1737502685000,36817.733333330005
1737502690000,34755.5
1737502695000,35571.8
1737502700000,35608.6
1737502705000,35328.36666666
1737502710000,35328.36666666
1737502715000,38835.16666666
1737502720000,34988.4
1737502725000,30193.91666666
1737502730000,28504.96666666
1737502735000,36337.0
1737502740000,32705.71666666
1737502745000,33315.16666666
1737502750000,35866.966666659995
1737502755000,32485.78333333
1737502760000,37970.85
1737502765000,32424.016666659998
1737502770000,38553.38333333
1737502775000,33145.466666659995
1737502780000,
