,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond
1737578930000,32804.91666666,31396.86666666,,,,,,,,,,,,,,,,,,,,,,,,
1737578935000,31116.5,32719.683333330002,,,,,,,,,,,,,,,,,,,,,,,,
1737578940000,33366.16666666,33663.51666666,,,,,,,,,,,,,,,,,,,,,,,,
1737578945000,33357.28333333,34785.16666666,,,,,,,,,,,,,,,,,,,,,,,,
1737578950000,29304.066666659997,30477.016666659998,,,,,,,,,,,,,,,,,,,,,,,,
1737578955000,32933.1,32888.51666666,,,,,,,,,,,,,,,,,,,,,,,,
1737578960000,33308.55,33210.15,,,,,,,,,,,,,,,,,,,,,,,,
1737578965000,33159.31666666,32995.05,,,,,,,,,,,,,,,,,,,,,,,,
1737578970000,33874.26666666,33403.65,,,,,,,,,,,,,,,,,,,,,,,,
1737578975000,33376.81666666,31520.816666659997,,,,,,,,,,,,,,,,,,,,,,,,
1737578980000,32241.266666659998,30913.05,,,,,,,,,,,,,,,,,,,,,,,,
1737578985000,31369.73333333,31561.2,,,,,,,,,,,,,,,,,,,,,,,,
1737578990000,31272.11666666,33091.51666666,,,,,,,,,,,,,,,,,,,,,,,,
1737578995000,32715.566666659997,33099.55,,,,,,,,,,,,,,,,,,,,,,,,
1737579000000,33061.01666666,32851.31666666,,,,,,,,,,,,,,,,,,,,,,,,
1737579005000,33510.38333333,33349.483333330005,,,,,,,,,,,,,,,,,,,,,,,,
1737579010000,34767.1,34650.66666666,,,,,,,,,,,,,,,,,,,,,,,,
1737579015000,32456.73333333,32493.083333330003,,,,,,,,,,,,,,,,,,,,,,,,
1737579020000,30460.28333333,30179.516666659998,,,,,,,,,,,,,,,,,,,,,,,,
1737579025000,33638.45,32155.683333330002,,,,,,,,,,,,,,,,,,,,,,,,
1737579030000,32913.35,33155.45,,,,,,,,,,,,,,,,,,,,,,,,
1737579035000,33202.38333333,34035.18333333,,,,,,,,,,,,,,,,,,,,,,,,
1737579040000,33921.55,33557.13333333,,,,,,,,,,,,,,,,,,,,,,,,
1737579045000,33878.63333333,33055.8,,,,,,,,,,,,,,,,,,,,,,,,
1737579050000,33861.91666666,33089.85,,,,,,,,,,,,,,,,,,,,,,,,
1737579055000,33455.61666666,32985.3,,,,,,,,,,,,,,,,,,,,,,,,
1737579060000,33134.78333333,32982.0,,,,,,,,,,,,,,,,,,,,,,,,
1737579065000,33124.966666659995,33060.86666666,,,,,,,,,,,,,,,,,,,,,,,,
1737579070000,33099.41666666,32868.61666666,,,,,,,,,,,,,,,,,,,,,,,,
1737579075000,33330.1,33176.26666666,,,,,,,,,,,,,,,,,,,,,,,,
1737579080000,35290.233333330005,35196.733333330005,,,,,,,,,,,,,,,,,,,,,,,,
1737579085000,30395.46666666,31509.35,,,,,,,,,,,,,,,,,,,,,,,,
1737579090000,32319.05,32062.75,,,,,,,,,,,,,,,,,,,,,,,,
1737579095000,32162.85,32533.633333330003,,,,,,,,,,,,,,,,,,,,,,,,
1737579100000,33061.733333330005,33270.7,,,,,,,,,,,,,,,,,,,,,,,,
1737579105000,31438.066666659997,33191.66666666,,,,,,,,,,,,,,,,,,,,,,,,
1737579110000,,,,,,,,,,,,,,,,,,,,,,,,,,
1737579130000,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
1737579135000,1597.9,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
1737579140000,3927.76666667,2703.1666666666,1850.0833333332998,2502.5166666666,,,,,,,,,,,,,,,,,,,,,,
1737579145000,6391.66666667,5484.8,3929.06666667,4124.43333333,,,,,,,,,,,,,,,,,,,,,,
1737579150000,8576.11666666,7128.08333333,6723.65,7080.883333329999,,,,,,,,,,,,,,,,,,,,,,
1737579155000,11567.866666659998,9681.86666666,8589.033333329999,9050.383333329999,,,,,,,,,,,,,,,,,,,,,,
1737579160000,14101.116666659998,12745.8,11516.533333329999,11863.466666659999,,,,,,,,,,,,,,,,,,,,,,
1737579165000,15858.08333333,14700.23333333,14345.533333329999,14425.016666659998,,,,,,,,,,,,,,,,,,,,,,
1737579170000,18858.53333333,17342.3,15808.216666659999,17246.3,,,,,,,,,,,,,,,,,,,,,,
1737579175000,21287.95,20182.66666666,18802.766666659998,18885.35,,,,,,,,,,,,,,,,,,,,,,
1737579180000,23232.633333330003,21932.15,21399.2,21799.03333333,,,,,,,,,,,,,,,,,,,,,,
1737579185000,26174.05,24624.66666666,23147.7,24480.8,,,,,,,,,,,,,,,,,,,,,,
1737579190000,28345.0,27535.333333330003,26092.566666659997,25865.61666666,,,,,,,,,,,,,,,,,,,,,,
1737579195000,29029.9,29394.383333330003,28502.5,29221.1,,,,,,,,,,,,,,,,,,,,,,
1737579200000,29602.816666659997,29202.16666666,28683.45,28871.333333330003,,,,,,,,,,,,,,,,,,,,,,
1737579205000,29837.3,29496.15,29507.91666666,29041.833333330003,,,,,,,,,,,,,,,,,,,,,,
1737579210000,29474.7,29484.36666666,29522.833333330003,29092.766666659998,,,,,,,,,,,,,,,,,,,,,,
1737579215000,28568.4,29559.933333330002,29343.45,29438.016666659998,,,,,,,,,,,,,,,,,,,,,,
1737579220000,29763.11666666,29685.133333330003,28489.833333330003,28790.78333333,,,,,,,,,,,,,,,,,,,,,,
1737579225000,29686.683333330002,29356.41666666,29509.71666666,29152.48333333,,,,,,,,,,,,,,,,,,,,,,
1737579230000,29543.86666666,29298.53333333,29592.6,29151.883333330003,,,,,,,,,,,,,,,,,,,,,,
1737579235000,30052.7,29441.53333333,29473.583333330003,29296.183333330002,,,,,,,,,,,,,,,,,,,,,,
1737579240000,29505.66666666,29725.85,29770.25,28973.3,,,,,,,,,,,,,,,,,,,,,,
1737579245000,29777.516666659998,29507.633333330003,29424.1,29357.91666666,,,,,,,,,,,,,,,,,,,,,,
1737579250000,29952.03333333,29391.516666659998,29681.8,29475.53333333,,,,,,,,,,,,,,,,,,,,,,
1737579255000,29431.66666666,29405.5,29788.55,28630.75,,,,,,,,,,,,,,,,,,,,,,
1737579260000,29541.833333330003,29370.016666659998,29572.55,29554.55,,,,,,,,,,,,,,,,,,,,,,
1737579265000,29896.816666659997,29140.16666666,29436.683333330002,29853.71666666,,,,,,,,,,,,,,,,,,,,,,
1737579270000,29751.95,29927.633333330003,29676.0,29234.23333333,,,,,,,,,,,,,,,,,,,,,,
1737579275000,30434.61666666,29537.11666666,29640.46666666,29902.25,,,,,,,,,,,,,,,,,,,,,,
1737579280000,29763.2,29360.61666666,30330.316666659997,29714.333333330003,,,,,,,,,,,,,,,,,,,,,,
1737579285000,29885.583333330003,30035.7,29553.85,29259.066666659997,,,,,,,,,,,,,,,,,,,,,,
1737579290000,29423.65,29991.133333330003,29789.16666666,28974.5,,,,,,,,,,,,,,,,,,,,,,
1737579295000,29483.15,29344.86666666,29464.66666666,30345.133333330003,,,,,,,,,,,,,,,,,,,,,,
1737579300000,30887.86666666,30402.083333330003,29401.66666666,30164.083333330003,,,,,,,,,,,,,,,,,,,,,,
1737579305000,30001.16666666,30547.45,30788.46666666,28874.583333330003,,,,,,,,,,,,,,,,,,,,,,
1737579310000,29841.2,29566.183333330002,30042.383333330003,30681.4,,,,,,,,,,,,,,,,,,,,,,
1737579315000,31365.6,30385.86666666,29566.41666666,30383.516666659998,,,,,,,,,,,,,,,,,,,,,,
1737579320000,30430.85,30805.433333330002,31031.16666666,29496.73333333,,,,,,,,,,,,,,,,,,,,,,
1737579325000,29566.8,29425.95,30477.98333333,30020.9,,,,,,,,,,,,,,,,,,,,,,
1737579330000,30694.6,30252.066666659997,29454.96666666,30413.73333333,,,,,,,,,,,,,,,,,,,,,,
1737579335000,30621.0,30663.15,30609.933333330002,29246.2,,,,,,,,,,,,,,,,,,,,,,
1737579340000,29419.933333330002,29461.9,30633.25,30194.383333330003,,,,,,,,,,,,,,,,,,,,,,
1737579345000,30541.46666666,29905.28333333,29286.45,30602.96666666,,,,,,,,,,,,,,,,,,,,,,
1737579350000,31011.266666659998,30425.15,30448.75,30025.766666659998,,,,,,,,,,,,,,,,,,,,,,
1737579355000,29661.85,30331.4,30755.066666659997,29122.266666659998,,,,,,,,,,,,,,,,,,,,,,
1737579360000,30726.85,30033.683333330002,29760.28333333,29205.98333333,,,,,,,,,,,,,,,,,,,,,,
1737579365000,30021.96666666,29479.7,30738.266666659998,30497.78333333,,,,,,,,,,,,,,,,,,,,,,
1737579370000,30686.083333330003,30065.3,29795.41666666,29896.25,,,,,,,,,,,,,,,,,,,,,,
1737579375000,29345.91666666,30176.633333330003,30593.683333330002,29295.23333333,,,,,,,,,,,,,,,,,,,,,,
1737579380000,,28896.083333330003,29465.78333333,,,,,,,,,,,,,,,,,,,,,,,
1737579385000,,,,,,,,,,,,,,,,,,,,,,,,,,
1737579405000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
1737579410000,0.0,0.0,0.0,878.3666666666,0.0,0.0,1627.7,0.0,,,,,,,,,,,,,,,,,,
1737579415000,1352.8833333333,1578.7,1563.9166666666,2554.1,1983.4666666666,1727.0833333332998,3341.3,1570.5666666666,,,,,,,,,,,,,,,,,,
1737579420000,3400.76666667,3403.55,3383.51666667,4163.98333333,3961.65,3407.05,5129.35,3385.23333333,,,,,,,,,,,,,,,,,,
1737579425000,4953.63333333,5189.15,5144.58333333,6389.53333333,5932.75,5268.75,7328.36666666,5168.66666667,,,,,,,,,,,,,,,,,,
1737579430000,7455.65,7468.83333333,7409.28333333,8176.6,8016.05,7480.26666666,9146.45,7428.2,,,,,,,,,,,,,,,,,,
1737579435000,9047.133333329999,9048.83333333,8966.35,10338.3,9647.93333333,9370.23333333,10914.61666666,9009.883333329999,,,,,,,,,,,,,,,,,,
1737579440000,11120.0,11117.48333333,11009.133333329999,11784.366666659998,11658.65,11123.71666666,13001.43333333,11074.9,,,,,,,,,,,,,,,,,,
1737579445000,13245.5,13246.283333329999,13124.65,13995.0,13805.5,13270.466666659999,15077.58333333,13195.766666659998,,,,,,,,,,,,,,,,,,
1737579450000,15092.1,15064.2,14851.43333333,16243.016666659998,15573.48333333,15392.16666666,16877.36666666,15009.1,,,,,,,,,,,,,,,,,,
1737579455000,16967.21666666,16965.21666666,16823.63333333,18304.733333329998,17537.6,17276.08333333,18791.483333329998,16903.36666666,,,,,,,,,,,,,,,,,,
1737579460000,19140.41666666,19136.66666666,18980.6,20637.46666666,19796.16666666,19237.8,20976.35,19067.63333333,,,,,,,,,,,,,,,,,,
1737579465000,21376.91666666,21372.68333333,21190.6,22736.983333329998,22004.46666666,21411.316666659997,23166.0,21292.53333333,,,,,,,,,,,,,,,,,,
1737579470000,23600.61666666,23595.21666666,23384.583333330003,23788.316666659997,24121.016666659998,23637.333333330003,23676.016666659998,23508.71666666,,,,,,,,,,,,,,,,,,
1737579475000,24423.6,24192.8,23984.73333333,24316.583333330003,24274.183333330002,24090.133333330003,24223.0,24105.15,,,,,,,,,,,,,,,,,,
1737579480000,24661.8,24667.066666659997,24434.316666659997,24777.75,24604.633333330003,24712.15,24438.6,24566.383333330003,,,,,,,,,,,,,,,,,,
1737579485000,25172.71666666,24933.083333330003,24719.2,24522.883333330003,24731.1,24905.75,24536.0,24838.95,,,,,,,,,,,,,,,,,,
1737579490000,24734.7,24696.78333333,24385.933333330002,24894.583333330003,24453.516666659998,25046.583333330003,24893.35,24614.03333333,,,,,,,,,,,,,,,,,,
1737579495000,25365.066666659997,25341.75,24950.46666666,25089.15,24943.7,25382.95,25280.583333330003,25247.41666666,,,,,,,,,,,,,,,,,,
1737579500000,25737.0,25725.566666659997,25445.7,25703.36666666,25409.8,25797.066666659997,25269.6,25630.05,,,,,,,,,,,,,,,,,,
1737579505000,25244.816666659997,25339.46666666,25132.36666666,25876.2,25218.816666659997,25788.266666659998,25410.7,25247.3,,,,,,,,,,,,,,,,,,
1737579510000,25888.36666666,25883.433333330002,25632.95,25707.55,25567.6,25939.46666666,25648.25,25773.816666659997,,,,,,,,,,,,,,,,,,
1737579515000,25874.333333330003,25870.083333330003,25646.5,25962.766666659998,25726.23333333,26119.9,25545.66666666,25784.96666666,,,,,,,,,,,,,,,,,,
1737579520000,26020.91666666,26012.516666659998,25786.933333330002,25561.86666666,25772.8,26001.98333333,25454.11666666,25912.433333330002,,,,,,,,,,,,,,,,,,
1737579525000,25911.6,25916.333333330003,25681.383333330003,25671.683333330002,25590.35,25964.333333330003,25402.183333330002,25805.5,,,,,,,,,,,,,,,,,,
1737579530000,25869.96666666,25866.03333333,25656.75,25792.11666666,25629.566666659997,25910.766666659998,25496.583333330003,25766.86666666,,,,,,,,,,,,,,,,,,
1737579535000,25965.28333333,25959.98333333,25730.71666666,25469.133333330003,25674.65,26006.933333330002,25368.46666666,25862.15,,,,,,,,,,,,,,,,,,
1737579540000,25833.86666666,25827.566666659997,25614.41666666,25595.66666666,25568.1,25870.86666666,25460.86666666,25738.883333330003,,,,,,,,,,,,,,,,,,
1737579545000,25840.86666666,25786.8,25483.41666666,25777.85,25383.46666666,25956.61666666,25133.4,25706.61666666,,,,,,,,,,,,,,,,,,
1737579550000,25371.61666666,25530.266666659998,25406.95,25688.21666666,25327.383333330003,25639.7,24823.516666659998,25435.85,,,,,,,,,,,,,,,,,,
1737579555000,25391.65,25396.6,25360.71666666,25454.53333333,25292.1,25333.766666659998,24565.05,25294.46666666,,,,,,,,,,,,,,,,,,
1737579560000,24965.11666666,24966.933333330002,24831.03333333,25485.15,25111.833333330003,25102.95,25072.91666666,24873.183333330002,,,,,,,,,,,,,,,,,,
1737579565000,25645.3,25642.383333330003,25359.48333333,25265.833333330003,25177.5,25603.183333330002,24707.35,25538.91666666,,,,,,,,,,,,,,,,,,
1737579570000,25193.583333330003,25212.23333333,25113.433333330002,25395.516666659998,25259.91666666,25180.53333333,24658.23333333,25130.35,,,,,,,,,,,,,,,,,,
1737579575000,25574.48333333,25564.53333333,25351.05,25161.91666666,25325.16666666,25142.7,24923.766666659998,25458.53333333,,,,,,,,,,,,,,,,,,
1737579580000,25381.03333333,25363.833333330003,25143.15,24976.25,25208.03333333,25415.1,24961.71666666,25269.03333333,,,,,,,,,,,,,,,,,,
1737579585000,25397.25,25396.75,25108.766666659998,25008.633333330003,25196.05,25449.23333333,25112.15,25316.91666666,,,,,,,,,,,,,,,,,,
1737579590000,25488.66666666,25458.46666666,25139.71666666,25160.683333330002,25151.516666659998,25602.45,24902.433333330002,25361.61666666,,,,,,,,,,,,,,,,,,
1737579595000,25110.96666666,25069.46666666,24593.91666666,25453.133333330003,24741.2,25422.4,24444.41666666,24975.36666666,,,,,,,,,,,,,,,,,,
1737579600000,24911.6,24891.55,24691.85,25198.36666666,24792.66666666,24958.91666666,24454.766666659998,24807.633333330003,,,,,,,,,,,,,,,,,,
1737579605000,24961.48333333,25026.96666666,24884.333333330003,25157.95,25112.8,24951.183333330002,24746.933333330002,24917.266666659998,,,,,,,,,,,,,,,,,,
1737579610000,25698.98333333,25544.45,25334.266666659998,24945.53333333,25347.7,25224.4,24934.333333330003,25441.4,,,,,,,,,,,,,,,,,,
1737579615000,25508.71666666,25470.8,25155.96666666,24882.1,25169.55,25394.833333330003,24848.083333330003,25385.266666659998,,,,,,,,,,,,,,,,,,
1737579620000,25174.75,25093.8,24871.766666659998,25263.016666659998,24654.78333333,25466.96666666,24473.55,25220.383333330003,,,,,,,,,,,,,,,,,,
1737579625000,25104.71666666,24992.583333330003,24843.083333330003,25309.316666659997,24892.98333333,24918.55,24516.45,24904.25,,,,,,,,,,,,,,,,,,
1737579630000,25192.65,25184.566666659997,24970.71666666,24960.73333333,24650.016666659998,24997.816666659997,24835.96666666,25092.46666666,,,,,,,,,,,,,,,,,,
1737579635000,25120.083333330003,25117.11666666,24893.2,25332.016666659998,25048.333333330003,25413.66666666,25018.36666666,25016.433333330002,,,,,,,,,,,,,,,,,,
1737579640000,25221.433333330002,25230.133333330003,25012.083333330003,25841.03333333,25026.86666666,25524.066666659997,24860.7,25134.066666659997,,,,,,,,,,,,,,,,,,
1737579645000,25345.45,25324.4,25191.16666666,25456.78333333,25277.05,25362.65,24766.9,25225.766666659998,,,,,,,,,,,,,,,,,,
1737579650000,25309.66666666,25328.55,25176.5,25192.61666666,25065.48333333,25278.61666666,24584.9,25234.28333333,,,,,,,,,,,,,,,,,,
1737579655000,,,,,,,,,,,,,,,,,,,,,,,,,,
1737579675000,,,,0.0,0.0,,,0.0,,,,,,,,0.0,,,,,,,,,,
1737579680000,0.0,0.0,0.0,138.2166666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
1737579685000,821.1166666666,143.1666666666,0.0,1147.4166666666,999.0333333333,129.05,269.7666666666,989.8833333333,0.0,0.0,0.0,118.1166666666,0.0,978.8,0.0,996.7333333333,,,,,,,,,,
1737579690000,2059.7,1149.5,1128.35,2536.1,2231.3666666666,1113.7,1492.7666666666,2218.4166666666,1017.7666666666,995.7166666666,1010.5333333333,1136.15,1115.9666666666,2182.0333333333,604.95,2203.3166666666,,,,,,,,,,
1737579695000,3739.56666667,2539.6166666666,2425.15,4434.81666667,3913.35,2435.75,2879.8,3883.7,2235.4833333333,2213.3666666666,2232.6666666666,2484.8333333333,2434.7,3827.05,1820.1,3865.26666667,,,,,,,,,,
1737579700000,5317.76666667,4467.21666667,4183.36666667,5921.16666667,5353.41666667,4133.51666667,4810.63333333,5320.95,3874.08333333,3885.9,3918.5,4221.21666667,4156.0,5313.33333333,3402.63333333,5326.73333333,,,,,,,,,,
1737579705000,6772.11666666,5881.28333333,5568.56666667,7494.3,7111.58333333,5506.75,6228.23333333,7045.25,5504.51666667,5314.65,5543.88333333,5615.46666667,5533.15,6946.75,4982.78333333,7017.08333333,,,,,,,,,,
1737579710000,8410.93333333,7497.81666666,7108.3,8736.58333333,8652.73333333,7178.68333333,7799.86666666,8585.96666666,7078.9,7055.66666666,7125.31666666,7398.56666666,7181.51666666,8451.51666666,6664.48333333,8532.73333333,,,,,,,,,,
1737579715000,9779.51666666,8808.98333333,8566.26666666,10467.81666666,10015.56666666,8468.75,9038.1,9918.9,8509.7,8573.3,8652.75,8645.78333333,8509.56666666,9775.86666666,8223.15,9861.68333333,,,,,,,,,,
1737579720000,11203.81666666,10415.26666666,10018.81666666,12067.1,11649.26666666,9906.96666666,10818.2,11574.18333333,9941.51666666,9936.85,10025.01666666,10110.18333333,9954.23333333,11371.41666666,9574.06666666,11500.43333333,,,,,,,,,,
1737579725000,13085.55,11991.58333333,11724.2,13547.55,13176.91666666,11603.46666666,12354.26666666,13090.33333333,11454.41666666,11558.01666666,11650.86666666,11831.48333333,11646.71666666,12868.91666666,11200.0,13005.16666666,,,,,,,,,,
