,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs
,Source:_Source2
,0
Timestamp,
1736783445000,-9.223372036854775e+18
1736783450000,-9.223372036854775e+18
1736783455000,-9.223372036854775e+18
1736783460000,-9.223372036854775e+18
1736783465000,-9.223372036854775e+18
1736783470000,-9.223372036854775e+18
1736783475000,-9.223372036854775e+18
1736783480000,-9.223372036854775e+18
1736783485000,-9.223372036854775e+18
1736783490000,-9.223372036854775e+18
1736783495000,-9.223372036854775e+18
1736783500000,-9.223372036854775e+18
1736783505000,-9.223372036854775e+18
1736783510000,-9.223372036854775e+18
1736783515000,-9.223372036854775e+18
1736783520000,-9.223372036854775e+18
1736783525000,-9.223372036854775e+18
1736783530000,-9.223372036854775e+18
1736783535000,-9.223372036854775e+18
1736783540000,-9.223372036854775e+18
1736783545000,-9.223372036854775e+18
1736783550000,-9.223372036854775e+18
1736783555000,-9.223372036854775e+18
1736783560000,-9.223372036854775e+18
1736783565000,-9.223372036854775e+18
1736783570000,-9.223372036854775e+18
1736783575000,-9.223372036854775e+18
1736783580000,-9.223372036854775e+18
1736783585000,-9.223372036854775e+18
1736783590000,-9.223372036854775e+18
1736783595000,-9.223372036854775e+18
1736783600000,-9.223372036854775e+18
1736783605000,-9.223372036854775e+18
1736783610000,-9.223372036854775e+18
1736783615000,-9.223372036854775e+18
1736783620000,-9.223372036854775e+18
1736783625000,-9.223372036854775e+18
1736783630000,-9.223372036854775e+18
1736783635000,-9.223372036854775e+18
1736783640000,-9.223372036854775e+18
1736783645000,-9.223372036854775e+18
1736783650000,-9.223372036854775e+18
1736783655000,-9.223372036854775e+18
1736783660000,
1736783700000,-9.223372036854775e+18
1736783705000,-9.223372036854775e+18
1736783710000,-9.223372036854775e+18
1736783715000,-9.223372036854775e+18
1736783720000,-9.223372036854775e+18
1736783725000,-9.223372036854775e+18
1736783730000,-9.223372036854775e+18
1736783735000,-9.223372036854775e+18
1736783740000,-9.223372036854775e+18
1736783745000,-9.223372036854775e+18
1736783750000,-9.223372036854775e+18
1736783755000,-9.223372036854775e+18
1736783760000,-9.223372036854775e+18
1736783765000,-9.223372036854775e+18
1736783770000,-9.223372036854775e+18
1736783775000,-9.223372036854775e+18
1736783780000,-9.223372036854775e+18
1736783785000,-9.223372036854775e+18
1736783790000,
1736783805000,-9.223372036854775e+18
1736783810000,-9.223372036854775e+18
