,flink_taskmanager_job_task_numRecordsInPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737213695000,0.0
1737213700000,591.05
1737213705000,2082.0166666666
1737213710000,2520.7666666666
1737213715000,14384.41666666
1737213720000,15496.616666659998
1737213725000,17771.75
1737213730000,22962.066666659997
1737213735000,30183.6
1737213740000,34492.8
1737213745000,34787.65
1737213750000,44880.33333333
1737213755000,46029.01666666
1737213760000,45437.966666659995
1737213765000,46851.91666666001
1737213770000,50524.03333333
1737213775000,38660.38333333
1737213780000,41967.85
1737213785000,41293.16666666
1737213790000,36447.3
1737213795000,34489.65
1737213800000,30180.45
1737213805000,31047.46666666
1737213810000,20954.78333333
1737213815000,24148.333333330003
1737213820000,30370.45
1737213825000,33985.38333333
1737213830000,36102.05
1737213835000,42105.38333333
1737213840000,39174.95
1737213845000,43014.65
1737213850000,42670.2
1737213855000,40103.6
1737213860000,44088.716666659995
1737213865000,42926.85
1737213870000,43504.733333330005
1737213875000,39162.5
1737213880000,35604.58333333
1737213885000,36242.2
1737213890000,35649.18333333
1737213895000,35310.83333333
1737213900000,39914.5
1737213905000,40463.45
1737213910000,45878.0
1737213915000,43180.716666659995
1737213920000,45313.13333333
1737213925000,45313.13333333
1737213930000,45829.6
1737213935000,45829.6
1737213940000,
