Time,Parallelism,Throughput_OUT,Throughput_IN
1708040384,1.0,0.0,0.0
1708040389,1.0,39.6166666667,711.0
1708040394,1.0,63.7333333333,991.7333333333
1708040399,1.0,63.7333333333,991.7333333333
1708040404,1.0,63.7333333333,991.7333333333
1708040409,1.0,76.9833333333,2594.5666666666
1708040414,1.0,649.6166666666,7246.23333333
1708040419,1.0,4781.45,7246.23333333
1708040424,1.0,5456.05,12644.6
1708040429,1.0,7196.31666666,16966.53333333
1708040434,1.0,11860.8,16966.53333333
1708040439,1.0,16152.76666666,16966.53333333
1708040444,1.0,20911.23333333,16966.53333333
1708040449,1.0,25861.8,16255.53333333
1708040454,1.0,29466.65,16260.55
1708040459,1.0,29466.65,18919.46666666
1708040464,1.0,30098.75,24446.15
1708040469,1.0,34859.21666666,22843.31666666
1708040474,1.0,39286.2,18191.65
1708040479,1.0,39798.03333332999,18191.65
1708040484,1.0,43748.8,12793.28333333
1708040489,1.0,42245.46666666,11998.86666666
1708040494,1.0,37580.98333333,15591.05
1708040499,1.0,36547.41666666,16993.85
1708040504,1.0,35897.9,16993.85
1708040509,1.0,30981.08333333,22420.08333333
1708040514,1.0,29949.0,24732.68333333
1708040519,1.0,33648.933333329995,22073.76666666
1708040524,1.0,36711.23333333,16547.08333333
1708040529,1.0,34866.25,18932.21666666
1708040534,1.0,31202.83333333,23495.0
1708040539,1.0,30846.23333333,23495.0
1708040544,1.0,30422.21666666,23495.0
1708040549,1.0,33726.433333329995,20854.91666666
1708040554,1.0,34436.23333333,20355.31666666
1708040559,1.0,32067.06666666,23551.08333333
1708040564,1.0,31904.25,23551.08333333
1708040569,1.0,34871.76666666,20476.11666666
1708040574,1.0,33104.01666666,23654.56666666
1708040579,1.0,33860.81666666,23654.56666666
1708040584,1.0,34841.08333333,23654.56666666
1708040589,1.0,34506.95,24063.26666666
1708040594,1.0,35548.28333332999,23215.0
1708040599,1.0,35920.58333333,23215.0
1708040604,1.0,36398.28333332999,23215.0
1708040609,1.0,33859.23333333,27573.25
1708040614,1.0,37036.11666666,24645.75
1708040619,1.0,39827.38333333,20047.18333333
1708040624,1.0,37031.51666666,22698.08333333
1708040629,1.0,35102.46666666,24001.55
1708040634,1.0,35247.0,23229.93333333
1708040639,1.0,35587.6,23229.93333333
1708040644,1.0,35269.55,23229.93333333
1708040649,1.0,35274.8,23759.75
1708040654,1.0,35032.35,23995.8
1708040659,1.0,34983.96666666,23995.8
1708040664,1.0,35295.183333329995,23995.8
1708040669,1.0,36160.58333333,23115.96666666
1708040674,1.0,36109.06666666,22950.88333333
1708040679,1.0,36670.33333333,22950.88333333
1708040684,1.0,36096.28333332999,22473.88333333
1708040689,1.0,37033.41666666,22046.58333333
1708040694,1.0,38124.15,20192.68333333
1708040699,1.0,34068.13333333,24556.91666666
1708040704,1.0,34559.06666666,24556.91666666
1708040709,1.0,36726.45,21233.26666666
1708040714,1.0,36827.53333332999,21623.88333333
1708040719,1.0,35202.08333333,23683.91666666
1708040724,1.0,34957.26666666,23683.91666666
1708040729,1.0,37725.58333333,19467.16666666
1708040734,1.0,33890.41666666,25329.41666666
1708040739,1.0,33596.33333333,25456.16666666
1708040744,1.0,37683.6,23282.26666666
1708040749,1.0,37519.3,21804.55
1708040754,1.0,35946.933333329995,23586.65
1708040759,1.0,38861.48333333,19222.41666666
1708040819,2.0,0.0,0.0
1708040824,2.0,5.3,9.65
1708040829,2.0,7.566666666666,758.5
1708040834,2.0,967.3,3725.95
1708040839,2.0,6510.9,8311.15
1708040844,2.0,12271.33333333,10239.98333333
1708040849,2.0,13836.33333333,12173.26666666
1708040854,2.0,20879.35,15544.5
1708040859,2.0,26472.83333333,16649.23333333
1708040864,2.0,28786.78333333,18827.75
1708040869,2.0,29941.633333329995,22828.16666666
1708040874,2.0,33093.3,27756.2
1708040879,2.0,40262.43333333,30612.51666666
1708040884,2.0,44690.7,31434.133333329995
1708040889,2.0,51592.7,34277.71666666
1708040894,2.0,55398.56666666,33293.65
1708040899,2.0,54987.1,32296.7
1708040904,2.0,56029.71666666,33458.91666666
1708040909,2.0,57668.51666665999,34021.88333333
1708040914,2.0,58470.56666666,34568.95
1708040919,2.0,57807.75,35074.51666666
1708040924,2.0,61532.71666666,35868.91666666
1708040929,2.0,63161.18333333,33747.88333333
1708040934,2.0,63540.78333332999,31950.16666666
1708040939,2.0,61087.83333333,34554.11666666
1708040944,2.0,63959.8,37735.95
1708040949,2.0,61575.7,36477.68333333
1708040954,2.0,64098.45,38396.01666666
1708040959,2.0,63547.11666666,37103.5
1708040964,2.0,64687.0,37723.3
1708040969,2.0,66337.0,37253.03333332999
1708040974,2.0,65912.98333332999,37076.33333333
1708040979,2.0,66048.75,38224.0
1708040984,2.0,67004.28333333,38861.85
1708040989,2.0,67702.38333333,39142.13333333
1708040994,2.0,67441.9,39730.95
1708040999,2.0,68497.2,39379.41666666
1708041004,2.0,66170.71666666,39952.28333332999
1708041009,2.0,69139.48333332999,41417.98333333
1708041014,2.0,65756.56666665999,39519.3
1708041019,2.0,69030.41666665999,41099.5
1708041024,2.0,65133.91666665999,38372.13333333
1708041029,2.0,66522.91666665999,39942.45
1708041034,2.0,64215.28333332999,38661.76666666
1708041039,2.0,62856.36666666,39157.45
1708041044,2.0,63584.38333333,38903.1
1708041049,2.0,62270.75,37741.5
1708041054,2.0,62016.4,37514.48333333
1708041059,2.0,63474.35,37943.35
1708041064,2.0,62916.55,35314.46666666
1708041069,2.0,62277.55,35282.51666666
1708041074,2.0,63841.2,36012.96666666
1708041079,2.0,61732.31666666,35789.9
1708041084,2.0,64049.7,37947.31666666
1708041089,2.0,63026.21666666,37891.7
1708041094,2.0,64555.85,38500.38333333
1708041099,2.0,64399.61666666,37992.56666666
1708041104,2.0,64505.11666666,38172.86666666
1708041109,2.0,65643.08333333,37712.41666666
1708041114,2.0,66203.75,36620.95
1708041119,2.0,61778.61666666,34859.05
1708041124,2.0,62215.5,38609.3
1708041129,2.0,61359.25,38121.85
1708041134,2.0,58660.43333333,38407.23333333
