,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs
,Timestamps_Watermarks____Map,TumblingEventTimeWindows____Timestamps_Watermarks,Sink:_Sink,Source:_Source1,Source:_Source2,Timestamps_Watermarks____Map,TumblingEventTimeWindows____Timestamps_Watermarks,Sink:_Sink,Source:_Source1,Source:_Source2,Timestamps_Watermarks____Map,TumblingEventTimeWindows____Timestamps_Watermarks,Sink:_Sink,Source:_Source1,Source:_Source2
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Timestamp,,,,,,,,,,,,,,,
1737496605000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2887.0,5979000.0,1957.0,-9.223372036854775e+18,-9.223372036854775e+18
1737496610000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1152.0,488000.0,1077.0,-9.223372036854775e+18,-9.223372036854775e+18
1737496615000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,638.0,256000.0,1005.0,-9.223372036854775e+18,-9.223372036854775e+18
1737496620000,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,256000.0,251.0,-9.223372036854775e+18,-9.223372036854775e+18
1737496625000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,364000.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737496630000,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,256000.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737496635000,9.0,19.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,9.0,47.0,4.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737496640000,9.0,20.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,9.0,65079000.0,164.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737496645000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,49230000.0,85.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737496650000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,3996000.0,85.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737496655000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,9153000.0,57.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737496660000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,2304000.0,57.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737496665000,1.0,16.0,0.0,0.0,0.0,5.0,0.0,0.0,9.0,1.0,2.0,67.0,1.0,-9.223372036854775e+18,-9.223372036854775e+18
1737496670000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,7398000.0,87.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737496675000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,2304000.0,87.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737496680000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,2304000.0,87.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737496685000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,9603000.0,72.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737496690000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,2304000.0,72.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737496695000,9.0,19.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,9.0,0.0,137.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737496700000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,2304000.0,96.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737496705000,9.0,19.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,9.0,7.0,539.0,3.0,-9.223372036854775e+18,-9.223372036854775e+18
1737496710000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,2304000.0,80.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737496715000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,2304000.0,80.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737496720000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,2304000.0,179.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
