,flink_taskmanager_job_task_numRecordsInPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737197475000,0.0
1737197480000,1559.5333333332999
1737197485000,2529.9166666666
1737197490000,4800.45
1737197495000,7706.2
1737197500000,12679.016666659998
1737197505000,13095.783333329999
1737197510000,19862.9
1737197515000,20487.516666659998
1737197520000,20487.516666659998
1737197525000,23044.1
1737197530000,28876.566666659997
1737197535000,28876.566666659997
1737197540000,27317.03333333
1737197545000,29462.91666666
1737197550000,30288.23333333
1737197555000,27382.48333333
1737197560000,25504.98333333
1737197565000,28138.7
1737197570000,21371.58333333
1737197575000,22028.66666666
1737197580000,24565.03333333
1737197585000,27196.333333330003
1737197590000,27274.96666666
1737197595000,27274.96666666
1737197600000,29191.083333330003
1737197605000,29974.65
1737197610000,26878.8
1737197615000,30866.816666659997
1737197620000,29760.73333333
1737197625000,26710.25
1737197630000,32495.3
1737197635000,31213.6
1737197640000,29216.066666659997
1737197645000,25262.53333333
1737197650000,24459.23333333
1737197655000,28913.316666659997
1737197660000,28442.61666666
1737197665000,30297.85
1737197670000,30297.85
1737197675000,28023.78333333
1737197680000,30041.23333333
1737197685000,30041.23333333
1737197690000,27566.21666666
1737197695000,29960.75
1737197700000,29421.91666666
1737197705000,32882.86666666
1737197710000,29268.316666659997
1737197715000,
