,flink_taskmanager_job_task_numRecordsInPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737206880000,0.0
1737206885000,1165.0333333333
1737206890000,2413.3333333333
1737206895000,5373.71666667
1737206900000,13042.25
1737206905000,16608.53333333
1737206910000,20325.18333333
1737206915000,22182.08333333
1737206920000,25947.816666659997
1737206925000,25947.816666659997
1737206930000,26801.95
1737206935000,31854.9
1737206940000,31854.9
1737206945000,35475.716666659995
1737206950000,35335.53333333
1737206955000,33329.86666666
1737206960000,30558.816666659997
1737206965000,26992.53333333
1737206970000,28737.95
1737206975000,26881.05
1737206980000,23115.316666659997
1737206985000,23115.316666659997
1737206990000,22261.18333333
1737206995000,17208.233333329998
1737207000000,17208.233333329998
1737207005000,12422.383333329999
1737207010000,12598.366666659998
1737207015000,17155.1
1737207020000,12329.18333333
1737207025000,18371.96666666
1737207030000,12909.9
1737207035000,18787.28333333
1737207040000,18787.28333333
1737207045000,20469.35
1737207050000,27711.066666659997
1737207055000,33424.9
1737207060000,33424.9
1737207065000,39348.11666666
1737207070000,38064.01666666
1737207075000,36499.91666666
1737207080000,38283.18333333
1737207085000,33621.33333333
1737207090000,38169.45
1737207095000,32292.066666659997
1737207100000,37897.25
1737207105000,36215.18333333
1737207110000,29988.016666659998
1737207115000,30202.583333330003
1737207120000,37819.93333333
1737207125000,
