,flink_taskmanager_job_task_busyTimeMsPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737206880000,1000.0
1737206885000,507.0
1737206890000,363.0
1737206895000,382.0
1737206900000,537.0
1737206905000,629.0
1737206910000,691.0
1737206915000,735.0
1737206920000,769.0
1737206925000,794.0
1737206930000,815.0
1737206935000,832.0
1737206940000,846.0
1737206945000,887.0
1737206950000,952.0
1737206955000,1000.0
1737206960000,1000.0
1737206965000,1000.0
1737206970000,1000.0
1737206975000,1000.0
1737206980000,1000.0
1737206985000,1000.0
1737206990000,1000.0
1737206995000,1000.0
1737207000000,1000.0
1737207005000,1000.0
1737207010000,1000.0
1737207015000,1000.0
1737207020000,1000.0
1737207025000,1000.0
1737207030000,1000.0
1737207035000,1000.0
1737207040000,1000.0
1737207045000,1000.0
1737207050000,1000.0
1737207055000,1000.0
1737207060000,1000.0
1737207065000,1000.0
1737207070000,1000.0
1737207075000,1000.0
1737207080000,1000.0
1737207085000,1000.0
1737207090000,1000.0
1737207095000,1000.0
1737207100000,1000.0
1737207105000,1000.0
1737207110000,1000.0
1737207115000,1000.0
1737207120000,1000.0
1737207125000,
