,flink_taskmanager_job_task_numRecordsInPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737523985000,0.0
1737523990000,0.0
1737523995000,0.0
1737524000000,190.85
1737524005000,476.1666666666
1737524010000,529.6333333333
1737524015000,5103.2
1737524020000,9058.41666666
1737524025000,15218.383333329999
1737524030000,15218.383333329999
1737524035000,15218.383333329999
1737524040000,15218.383333329999
1737524045000,15218.383333329999
1737524050000,15218.383333329999
1737524055000,20426.483333329998
1737524060000,20235.63333333
1737524065000,19950.316666659997
1737524070000,19896.85
1737524075000,15323.283333329999
1737524080000,11368.06666666
1737524085000,5208.1
1737524090000,
1737524110000,0.0
1737524115000,173.5666666666
1737524120000,173.5666666666
1737524125000,5822.7
1737524130000,10525.21666666
1737524135000,10681.5
1737524140000,10686.43333333
1737524145000,10689.06666666
1737524150000,
1737524170000,0.0
1737524175000,0.0
1737524180000,7307.5
1737524185000,13437.616666659998
1737524190000,
