,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs
,Source:_Source2
,0
Timestamp,
1737114830000,-9.223372036854775e+18
1737114835000,-9.223372036854775e+18
1737114840000,-9.223372036854775e+18
1737114845000,-9.223372036854775e+18
1737114850000,-9.223372036854775e+18
1737114855000,-9.223372036854775e+18
1737114860000,-9.223372036854775e+18
1737114865000,-9.223372036854775e+18
1737114870000,-9.223372036854775e+18
1737114875000,-9.223372036854775e+18
1737114880000,-9.223372036854775e+18
1737114885000,-9.223372036854775e+18
1737114890000,-9.223372036854775e+18
1737114895000,-9.223372036854775e+18
1737114900000,-9.223372036854775e+18
1737114905000,-9.223372036854775e+18
1737114910000,-9.223372036854775e+18
1737114915000,-9.223372036854775e+18
1737114920000,-9.223372036854775e+18
1737114925000,-9.223372036854775e+18
1737114930000,-9.223372036854775e+18
1737114935000,-9.223372036854775e+18
1737114940000,-9.223372036854775e+18
1737114945000,-9.223372036854775e+18
1737114950000,-9.223372036854775e+18
1737114955000,-9.223372036854775e+18
1737114960000,-9.223372036854775e+18
1737114965000,-9.223372036854775e+18
1737114970000,-9.223372036854775e+18
1737114975000,-9.223372036854775e+18
1737114980000,-9.223372036854775e+18
1737114985000,-9.223372036854775e+18
1737114990000,-9.223372036854775e+18
1737114995000,-9.223372036854775e+18
1737115000000,-9.223372036854775e+18
1737115005000,-9.223372036854775e+18
1737115010000,-9.223372036854775e+18
1737115015000,-9.223372036854775e+18
1737115020000,-9.223372036854775e+18
1737115025000,-9.223372036854775e+18
1737115030000,-9.223372036854775e+18
1737115035000,-9.223372036854775e+18
1737115040000,-9.223372036854775e+18
1737115045000,-9.223372036854775e+18
1737115050000,-9.223372036854775e+18
1737115055000,-9.223372036854775e+18
1737115060000,-9.223372036854775e+18
1737115065000,-9.223372036854775e+18
1737115070000,
1737115095000,-9.223372036854775e+18
1737115100000,-9.223372036854775e+18
1737115105000,-9.223372036854775e+18
1737115110000,-9.223372036854775e+18
1737115115000,-9.223372036854775e+18
1737115120000,-9.223372036854775e+18
1737115125000,-9.223372036854775e+18
1737115130000,-9.223372036854775e+18
1737115135000,-9.223372036854775e+18
1737115140000,-9.223372036854775e+18
1737115145000,-9.223372036854775e+18
1737115150000,-9.223372036854775e+18
1737115155000,-9.223372036854775e+18
1737115160000,-9.223372036854775e+18
1737115165000,-9.223372036854775e+18
