,flink_taskmanager_job_task_busyTimeMsPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737218890000,1000.0
1737218895000,1000.0
1737218900000,0.0
1737218905000,0.0
1737218910000,263.0
1737218915000,447.0
1737218920000,558.0
1737218925000,632.0
1737218930000,684.0
1737218935000,724.0
1737218940000,755.0
1737218945000,779.0
1737218950000,799.0
1737218955000,816.0
1737218960000,918.0
1737218965000,997.0
1737218970000,1000.0
1737218975000,1000.0
1737218980000,1000.0
1737218985000,1000.0
1737218990000,1000.0
1737218995000,1000.0
1737219000000,1000.0
1737219005000,1000.0
1737219010000,1000.0
1737219015000,1000.0
1737219020000,1000.0
1737219025000,1000.0
1737219030000,1000.0
1737219035000,1000.0
1737219040000,1000.0
1737219045000,1000.0
1737219050000,1000.0
1737219055000,1000.0
1737219060000,1000.0
1737219065000,1000.0
1737219070000,1000.0
1737219075000,1000.0
1737219080000,1000.0
1737219085000,1000.0
1737219090000,1000.0
1737219095000,1000.0
1737219100000,1000.0
1737219105000,1000.0
1737219110000,1000.0
1737219115000,1000.0
1737219120000,1000.0
1737219125000,1000.0
1737219130000,
