,flink_taskmanager_job_task_numRecordsInPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737218890000,0.0
1737218895000,0.0
1737218900000,2521.55
1737218905000,2548.55
1737218910000,7516.96666666
1737218915000,14449.5
1737218920000,16271.533333329999
1737218925000,18953.36666666
1737218930000,18953.36666666
1737218935000,29288.883333330003
1737218940000,29288.883333330003
1737218945000,29288.883333330003
1737218950000,35139.56666666
1737218955000,36412.483333330005
1737218960000,33890.93333333
1737218965000,39667.68333333
1737218970000,34699.26666666
1737218975000,33783.16666666
1737218980000,31961.133333330003
1737218985000,31747.3
1737218990000,34926.233333330005
1737218995000,24590.71666666
1737219000000,28151.73333333
1737219005000,33971.61666666
1737219010000,33448.18333333
1737219015000,32175.266666659998
1737219020000,38235.86666666
1737219025000,32432.11666666
1737219030000,38328.41666666
1737219035000,32311.98333333
1737219040000,34826.83333333
1737219045000,35723.86666666
1737219050000,32759.266666659998
1737219055000,35104.2
1737219060000,35749.78333333
1737219065000,38277.38333333
1737219070000,40747.88333333
1737219075000,47216.85
1737219080000,41583.81666666
1737219085000,44669.51666666
1737219090000,42190.61666666
1737219095000,42190.61666666
1737219100000,45418.05
1737219105000,42053.01666666
1737219110000,47426.016666660005
1737219115000,45081.08333333
1737219120000,41805.6
1737219125000,33458.11666666
1737219130000,
