,flink_taskmanager_job_task_busyTimeMsPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737526270000,1000.0
1737526275000,1000.0
1737526280000,0.0
1737526285000,0.0
1737526290000,0.0
1737526295000,0.0
1737526300000,46.0
1737526305000,201.0
1737526310000,315.0
1737526315000,400.0
1737526320000,467.0
1737526325000,520.0
1737526330000,564.0
1737526335000,600.0
1737526340000,743.0
1737526345000,825.0
1737526350000,903.0
1737526355000,980.0
1737526360000,998.0
1737526365000,1000.0
1737526370000,998.0
1737526375000,998.0
1737526380000,998.0
1737526385000,998.0
1737526390000,998.0
1737526395000,
1737526415000,1000.0
1737526420000,1000.0
1737526425000,898.0
1737526430000,949.0
1737526435000,943.0
1737526440000,958.0
1737526445000,966.0
1737526450000,972.0
1737526455000,976.0
1737526460000,979.0
1737526465000,981.0
1737526470000,983.0
1737526475000,985.0
1737526480000,986.0
1737526485000,995.0
1737526490000,995.0
1737526495000,
