,flink_taskmanager_job_task_busyTimeMsPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737531875000,1000.0
1737531880000,1000.0
1737531885000,0.0
1737531890000,0.0
1737531895000,0.0
1737531900000,0.0
1737531905000,16.0
1737531910000,174.0
1737531915000,292.0
1737531920000,381.0
1737531925000,450.0
1737531930000,505.0
1737531935000,550.0
1737531940000,587.0
1737531945000,734.0
1737531950000,816.0
1737531955000,893.0
1737531960000,974.0
1737531965000,998.0
1737531970000,1000.0
1737531975000,1000.0
1737531980000,1000.0
1737531985000,1000.0
1737531990000,1000.0
1737531995000,1000.0
1737532000000,1000.0
1737532005000,1000.0
1737532010000,1000.0
1737532015000,1000.0
1737532020000,1000.0
1737532025000,1000.0
1737532030000,1000.0
1737532035000,1000.0
1737532040000,1000.0
1737532045000,1000.0
1737532050000,1000.0
1737532055000,1000.0
1737532060000,1000.0
1737532065000,1000.0
1737532070000,1000.0
1737532075000,1000.0
1737532080000,1000.0
1737532085000,1000.0
1737532090000,1000.0
1737532095000,1000.0
1737532100000,1000.0
1737532105000,1000.0
1737532110000,1000.0
1737532115000,1000.0
1737532120000,
