Timestamp,"('flink_taskmanager_job_task_numRecordsInPerSecond', 'TumblingEventTimeWindows____Timestamps_Watermarks', 0)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 'TumblingEventTimeWindows____Timestamps_Watermarks', 0)","('flink_taskmanager_job_task_hardBackPressuredTimeMsPerSecond', 2)","('flink_taskmanager_job_task_hardBackPressuredTimeMsPerSecond', 1)",flink_jobmanager_job_lastCheckpointSize,flink_jobmanager_job_lastCheckpointDuration,Parallelism
0,0.0,1000.0,0.0,0.0,3583392.0,528.0,1
5,954.1666666666,480.0,0.0,0.0,5126885.0,237.0,1
10,2431.8833333333,387.0,44.0,0.0,5126885.0,300.0,1
15,2431.8833333333,268.0,29.0,0.0,8964913.0,702.0,1
20,7041.383333329999,345.0,22.0,97.0,25936576.0,835.0,1
25,11005.26666666,470.0,141.0,245.0,36786956.0,1140.0,1
30,15585.533333329999,557.0,313.0,382.0,32859239.0,1111.0,1
35,20422.45,620.0,410.0,449.0,16321332.0,1971.0,1
40,22545.03333333,668.0,491.0,514.0,31274880.0,1220.0,1
45,30414.7,705.0,546.0,546.0,31274880.0,1220.0,1
50,30414.7,734.0,591.0,591.0,29478629.0,755.0,1
55,32807.01666666,759.0,740.0,737.0,29478629.0,755.0,1
60,40378.483333330005,779.0,751.0,748.0,29478629.0,755.0,1
65,39424.31666666,822.0,834.0,831.0,26665664.0,802.0,1
70,38731.0,881.0,1000.0,1000.0,26665664.0,802.0,1
75,45653.483333330005,962.0,1000.0,1000.0,26665664.0,802.0,1
80,41043.983333330005,997.0,1000.0,1000.0,27247195.0,706.0,1
85,39210.51666666,1000.0,1000.0,1000.0,27247195.0,706.0,1
90,37949.26666666,1000.0,1000.0,1000.0,24833597.0,612.0,1
95,33462.58333333,1000.0,1000.0,1000.0,24833597.0,612.0,1
100,37044.81666666,1000.0,1000.0,1000.0,33343112.0,8970.0,1
105,29175.15,1000.0,1000.0,1000.0,33343112.0,8970.0,1
110,29982.65,1000.0,1000.0,1000.0,23131195.0,650.0,1
115,31121.133333330003,1000.0,1000.0,1000.0,14504808.0,891.0,1
120,30837.65,1000.0,1000.0,1000.0,35349993.0,1236.0,1
125,37688.35,1000.0,1000.0,1000.0,35349993.0,1236.0,1
130,42621.8,1000.0,1000.0,1000.0,45940337.0,6892.0,1
135,35699.31666666,1000.0,1000.0,1000.0,33035172.0,703.0,1
140,41770.86666666,1000.0,1000.0,1000.0,33035172.0,703.0,1
145,39891.51666666,1000.0,1000.0,1000.0,34840228.0,983.0,1
150,37990.63333333,1000.0,1000.0,1000.0,34840228.0,983.0,1
155,41667.06666666,1000.0,1000.0,1000.0,33520168.0,791.0,1
160,35962.25,1000.0,1000.0,1000.0,33520168.0,791.0,1
165,41950.5,1000.0,1000.0,1000.0,33520168.0,791.0,1
170,41143.0,1000.0,1000.0,1000.0,33520168.0,791.0,1
175,37612.2,1000.0,1000.0,1000.0,10390140.0,392.0,1
180,31572.2,1000.0,1000.0,1000.0,23520651.0,1020.0,1
185,31044.083333330003,1000.0,1000.0,1000.0,32771220.0,1103.0,1
190,31120.55,1000.0,1000.0,1000.0,31197588.0,2116.0,1
195,36915.26666666,1000.0,1000.0,1000.0,31197588.0,2116.0,1
200,36489.41666666,1000.0,1000.0,1000.0,33489449.0,666.0,1
205,36238.35,1000.0,1000.0,1000.0,36813517.0,756.0,1
210,40814.18333333,1000.0,1000.0,1000.0,36813517.0,756.0,1
215,36787.51666666,1000.0,1000.0,1000.0,28250446.0,550.0,1
220,39062.53333333,1000.0,1000.0,1000.0,28250446.0,550.0,1
225,36420.85,1000.0,1000.0,1000.0,36378192.0,8607.0,1
230,36420.85,1000.0,1000.0,1000.0,17704072.0,6670.0,1
235,37418.03333333,1000.0,1000.0,1000.0,26982063.0,1518.0,1
240,38630.41666666,1000.0,1000.0,1000.0,,,1
245,,,,,,,0
