,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs
,Timestamps_Watermarks____Map,TumblingEventTimeWindows____Timestamps_Watermarks,Sink:_Sink,Source:_Source1,Source:_Source2,Timestamps_Watermarks____Map,TumblingEventTimeWindows____Timestamps_Watermarks,Sink:_Sink,Source:_Source1,Source:_Source2,Timestamps_Watermarks____Map,TumblingEventTimeWindows____Timestamps_Watermarks,Sink:_Sink,Source:_Source1,Source:_Source2
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Timestamp,,,,,,,,,,,,,,,
1737209155000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24268000.0,26825000.0,21956000.0,-9.223372036854775e+18,-9.223372036854775e+18
1737209160000,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,15.0,1.0,-9.223372036854775e+18,-9.223372036854775e+18
1737209165000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,862.0,7698000.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737209170000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,862.0,633000.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737209175000,3.0,20.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,3.0,100.0,256000.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737209180000,10.0,9.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,9.0,40.0,4.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737209185000,9.0,19.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,9.0,129.0,23.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737209190000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,51363000.0,16.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737209195000,9.0,19.0,0.0,0.0,0.0,10.0,0.0,0.0,3.0,9.0,19.0,51.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737209200000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,7245000.0,91.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737209205000,9.0,19.0,1.0,0.0,0.0,9.0,2.0,0.0,9.0,9.0,2304000.0,91.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737209210000,9.0,18.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,9.0,0.0,94.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737209215000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,3627000.0,91.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737209220000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,2304000.0,91.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737209225000,9.0,20.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,9.0,2.0,130.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737209230000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,10.0,9.0,2313000.0,91.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737209235000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,10.0,9.0,2304000.0,91.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737209240000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,2.0,82.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737209245000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,2304000.0,82.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737209250000,9.0,21.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,9.0,2.0,116.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737209255000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,2304000.0,72.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737209260000,9.0,21.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,6.0,2304000.0,3928.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737209265000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,2304000.0,140.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737209270000,9.0,19.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,9.0,7326000.0,77.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
