,flink_taskmanager_job_task_numRecordsInPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737230250000,0.0
1737230255000,0.0
1737230260000,1986.2833333332999
1737230265000,1986.2833333332999
1737230270000,6421.15
1737230275000,11153.86666666
1737230280000,16593.03333333
1737230285000,20617.13333333
1737230290000,24593.66666666
1737230295000,24593.66666666
1737230300000,36543.35
1737230305000,36890.16666666
1737230310000,36890.16666666
1737230315000,42850.41666666
1737230320000,44600.66666666
1737230325000,44600.66666666
1737230330000,45213.35
1737230335000,41422.733333330005
1737230340000,37076.83333333
1737230345000,37390.66666666
1737230350000,33414.13333333
1737230355000,34223.716666659995
1737230360000,24415.86666666
1737230365000,32148.266666659998
1737230370000,38100.76666666
1737230375000,39618.36666666
1737230380000,41551.63333333
1737230385000,47633.3
1737230390000,48489.5
1737230395000,47547.4
1737230400000,51273.43333333
1737230405000,47871.0
1737230410000,49560.95
1737230415000,48751.366666660004
1737230420000,46609.53333333
1737230425000,40371.35
1737230430000,42010.08333333
1737230435000,42535.35
1737230440000,43706.733333330005
1737230445000,43361.2
1737230450000,43515.1
1737230455000,49708.983333330005
1737230460000,50649.75
1737230465000,55331.9
1737230470000,53641.95
1737230475000,56003.88333333
1737230480000,56003.88333333
1737230485000,54162.85
1737230490000,
