,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength
,Source:_Source2
,0
Timestamp,
1737493995000,0.0
1737494000000,0.0
1737494005000,0.0
1737494010000,1.0
1737494015000,1.0
1737494020000,0.0
1737494025000,9.0
1737494030000,9.0
1737494035000,
1737494050000,0.0
1737494055000,1.0
1737494060000,9.0
1737494065000,9.0
1737494070000,9.0
1737494075000,
1737494095000,1.0
1737494100000,9.0
1737494105000,9.0
1737494110000,9.0
1737494115000,9.0
1737494120000,
1737494155000,0.0
1737494160000,9.0
1737494165000,9.0
1737494170000,9.0
1737494175000,9.0
1737494180000,9.0
1737494185000,9.0
1737494190000,
