,flink_taskmanager_job_task_numRecordsInPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737493995000,0.0
1737494000000,0.0
1737494005000,0.0
1737494010000,171.2166666666
1737494015000,667.1833333333
1737494020000,667.1833333333
1737494025000,8656.4
1737494030000,8839.883333329999
1737494035000,
1737494050000,0.0
1737494055000,0.0
1737494060000,4670.03333333
1737494065000,7352.66666666
1737494070000,13754.95
1737494075000,
1737494095000,0.0
1737494100000,8387.93333333
1737494105000,10210.48333333
1737494110000,10963.75
1737494115000,15516.95
1737494120000,
1737494155000,0.0
1737494160000,0.0
1737494165000,6918.71666666
1737494170000,13229.85
1737494175000,15658.783333329999
1737494180000,18161.18333333
1737494185000,22318.016666659998
1737494190000,
