Parallelism,Throughput,ThroughputStdErr,BusyTime,BusyTimeStdErr,Predictions
0,0.0,0.0,,,
1,14740.93245613741,531.3691166569679,919.4266666666666,22.375456183224685,
2,23894.842696624262,1182.5651506669617,839.0674157303371,5.019763937108714,32330.0
3,40294.82880657456,1218.600744899867,821.9794238683127,3.0045624881494954,45071.0
4,44703.58127570987,1982.4047819966775,699.8858024691358,11.588890146030886,62741.0
5,57596.2699186847,1970.7074160323152,657.8585365853659,7.189224940047887,68384.0
6,54890.107657641514,2404.610615178405,562.259009009009,8.812716349775995,78425.0
