Timestamp,"('flink_taskmanager_job_task_numRecordsInPerSecond', 'TumblingEventTimeWindows____Timestamps_Watermarks', 0)","('flink_taskmanager_job_task_numRecordsInPerSecond', 'TumblingEventTimeWindows____Timestamps_Watermarks', 1)","('flink_taskmanager_job_task_numRecordsInPerSecond', 'TumblingEventTimeWindows____Timestamps_Watermarks', 2)","('flink_taskmanager_job_task_numRecordsInPerSecond', 'TumblingEventTimeWindows____Timestamps_Watermarks', 3)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 'TumblingEventTimeWindows____Timestamps_Watermarks', 0)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 'TumblingEventTimeWindows____Timestamps_Watermarks', 1)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 'TumblingEventTimeWindows____Timestamps_Watermarks', 2)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 'TumblingEventTimeWindows____Timestamps_Watermarks', 3)","('flink_taskmanager_job_task_hardBackPressuredTimeMsPerSecond', 1)","('flink_taskmanager_job_task_hardBackPressuredTimeMsPerSecond', 2)",flink_jobmanager_job_lastCheckpointSize,flink_jobmanager_job_lastCheckpointDuration,Parallelism
160,48443.68333333,,,,1000.0,,,,1000.0,1000.0,42339748.0,1256.0,1
165,47719.1,,,,1000.0,,,,1000.0,1000.0,43742285.0,8376.0,1
170,41425.45,,,,1000.0,,,,1000.0,1000.0,43742285.0,8376.0,1
175,34031.233333330005,,,,1000.0,,,,1000.0,1000.0,48875912.0,10665.0,1
180,33569.43333333,,,,1000.0,,,,1000.0,1000.0,9993634.0,363.0,1
185,33727.01666666,,,,1000.0,,,,1000.0,1000.0,20974502.0,2311.0,1
190,33608.3,,,,1000.0,,,,1000.0,1000.0,21721674.0,2578.0,1
195,38311.45,,,,1000.0,,,,1000.0,1000.0,33720984.0,1044.0,1
200,40043.68333333,,,,1000.0,,,,1000.0,1000.0,42172137.0,1060.0,1
205,41305.41666666,,,,1000.0,,,,1000.0,1000.0,42172137.0,1060.0,1
210,47051.866666660004,,,,1000.0,,,,1000.0,1000.0,38723312.0,686.0,1
215,41298.466666659995,,,,1000.0,,,,1000.0,1000.0,38723312.0,686.0,1
220,43098.716666659995,,,,1000.0,,,,1000.0,1000.0,48685697.0,8575.0,1
225,45594.91666666,,,,1000.0,,,,1000.0,1000.0,42274389.0,855.0,1
230,45594.91666666,,,,1000.0,,,,1000.0,1000.0,42274389.0,855.0,1
235,46278.31666666,,,,1000.0,,,,1000.0,1000.0,36523110.0,8629.0,1
240,42124.83333333,,,,1000.0,,,,1000.0,1000.0,36523110.0,8629.0,1
245,37336.0,,,,1000.0,,,,1000.0,1000.0,42902784.0,12364.0,1
250,,,,,,,,,,,4976.0,2296.0,0
270,0.0,0.0,,,1000.0,1000.0,,,0.0,0.0,,,2
275,0.0,8334.95,,,1000.0,882.0,,,0.0,0.0,-1.0,-1.0,2
280,5644.85,13841.3,,,909.0,931.0,,,602.0,602.0,13606354.0,1679.0,2
285,11603.85,16751.983333329998,,,931.0,950.0,,,688.0,672.0,33970295.0,1689.0,2
290,16797.36666666,19989.65,,,954.0,925.0,,,712.0,696.0,53058990.0,1005.0,2
295,20084.766666659998,22781.85,,,966.0,924.0,,,819.0,805.0,33651183.0,734.0,2
300,22643.2,23268.98333333,,,973.0,935.0,,,861.0,853.0,40943133.0,1769.0,2
305,23252.883333330003,23544.53333333,,,977.0,944.0,,,880.0,875.0,51876484.0,3787.0,2
310,23384.066666659997,30128.583333330003,,,981.0,951.0,,,900.0,893.0,51876484.0,3787.0,2
315,27446.083333330003,35693.8,,,968.0,953.0,,,1000.0,1000.0,13528656.0,364.0,2
320,32861.11666666,41044.38333333,,,967.0,955.0,,,1000.0,996.0,34321683.0,1002.0,2
325,38763.0,42481.05,,,971.0,959.0,,,1000.0,994.0,52798931.0,1934.0,2
330,41921.95,44324.03333333,,,973.0,960.0,,,1000.0,1000.0,33320025.0,734.0,2
335,44549.216666659995,38939.466666659995,,,976.0,969.0,,,1000.0,1000.0,42860516.0,2133.0,2
340,41895.9,36376.08333333,,,982.0,964.0,,,1000.0,1000.0,61064627.0,903.0,2
345,38739.13333333,36809.18333333,,,986.0,963.0,,,1000.0,1000.0,33472691.0,1798.0,2
350,36995.13333333,36205.88333333,,,986.0,968.0,,,1000.0,1000.0,57080489.0,871.0,2
355,33979.716666659995,34958.61666666,,,986.0,971.0,,,1000.0,1000.0,57080489.0,871.0,2
360,33759.78333333,35728.36666666,,,986.0,971.0,,,1000.0,1000.0,62994383.0,2184.0,2
365,36007.66666666,38866.466666659995,,,986.0,965.0,,,1000.0,1000.0,41623299.0,633.0,2
370,39313.61666666,32790.4,,,986.0,965.0,,,1000.0,1000.0,48452234.0,1781.0,2
375,35752.733333330005,30254.23333333,,,996.0,963.0,,,1000.0,1000.0,61226694.0,4035.0,2
380,31435.8,30677.91666666,,,999.0,963.0,,,1000.0,1000.0,47081189.0,596.0,2
385,30965.28333333,35711.65,,,999.0,960.0,,,1000.0,1000.0,58435195.0,1496.0,2
390,33954.4,36243.85,,,999.0,962.0,,,1000.0,1000.0,77392908.0,1338.0,2
395,36423.26666666,36701.483333330005,,,998.0,956.0,,,1000.0,1000.0,33166691.0,933.0,2
400,36818.03333333,36516.95,,,1000.0,953.0,,,1000.0,1000.0,57410636.0,671.0,2
405,36094.75,36592.53333333,,,1000.0,950.0,,,1000.0,1000.0,67333638.0,3135.0,2
410,33613.06666666,34588.85,,,1000.0,954.0,,,1000.0,1000.0,34673702.0,4763.0,2
415,36511.75,34775.53333333,,,1000.0,955.0,,,1000.0,1000.0,38956457.0,528.0,2
420,36506.75,36638.63333333,,,1000.0,950.0,,,1000.0,1000.0,50202276.0,3181.0,2
425,36714.13333333,36021.983333330005,,,999.0,950.0,,,1000.0,1000.0,40403733.0,771.0,2
430,36130.55,38188.33333333,,,999.0,942.0,,,1000.0,1000.0,38315544.0,3102.0,2
435,37382.41666666,37680.35,,,999.0,943.0,,,1000.0,1000.0,54899215.0,971.0,2
440,37601.78333333,31906.083333330003,,,999.0,946.0,,,1000.0,1000.0,34038111.0,2770.0,2
445,34329.93333333,28970.15,,,999.0,949.0,,,1000.0,1000.0,34038111.0,2770.0,2
450,29908.16666666,33943.88333333,,,995.0,949.0,,,1000.0,1000.0,64493881.0,824.0,2
455,30870.95,36067.01666666,,,995.0,956.0,,,1000.0,1000.0,29429322.0,908.0,2
460,33649.93333333,36192.36666666,,,995.0,962.0,,,1000.0,1000.0,47100356.0,936.0,2
465,35275.68333333,35392.08333333,,,993.0,967.0,,,1000.0,1000.0,65488131.0,3393.0,2
470,36058.91666666,36124.76666666,,,993.0,971.0,,,1000.0,1000.0,33022585.0,619.0,2
475,35625.18333333,36237.25,,,991.0,972.0,,,1000.0,1000.0,38582779.0,1411.0,2
480,36428.25,36512.88333333,,,991.0,978.0,,,1000.0,1000.0,48465406.0,2933.0,2
485,36751.31666666,36221.05,,,988.0,973.0,,,1000.0,1000.0,39259544.0,606.0,2
490,35824.58333333,36469.76666666,,,988.0,979.0,,,1000.0,1000.0,43813630.0,633.0,2
495,35104.483333330005,35397.01666666,,,988.0,982.0,,,1000.0,1000.0,43813630.0,633.0,2
500,36274.466666659995,36673.6,,,986.0,982.0,,,1000.0,1000.0,51772533.0,2035.0,2
505,36861.33333333,36031.95,,,983.0,982.0,,,1000.0,1000.0,41602757.0,598.0,2
510,37966.28333333,29145.11666666,,,986.0,977.0,,,1000.0,1000.0,48308993.0,1664.0,2
515,32442.53333333,28021.86666666,,,986.0,975.0,,,1000.0,1000.0,58884347.0,3779.0,2
520,29588.766666659998,,,,984.0,,,,1000.0,1000.0,43615413.0,562.0,1
525,,,,,,,,,,,,,0
545,0.0,0.0,,,,1000.0,,,0.0,0.0,,,2
550,0.0,3083.0,0.0,,1000.0,76.0,1000.0,,0.0,0.0,-1.0,-1.0,3
555,2043.7333333333,7806.05,2136.2,,813.0,469.0,288.0,,133.0,154.0,340035.0,1213.0,3
560,7378.66666666,10610.83333333,7230.26666666,,907.0,592.0,517.0,,458.0,466.0,14418255.0,1004.0,3
565,9954.76666666,13765.616666659998,9841.033333329999,,938.0,660.0,641.0,,608.0,621.0,41000904.0,1207.0,3
570,12116.66666666,15673.75,12080.91666666,,954.0,708.0,687.0,,786.0,806.0,58384150.0,3206.0,3
575,15000.133333329999,17637.316666659997,14566.0,,960.0,732.0,709.0,,898.0,909.0,41803972.0,3455.0,3
580,17547.03333333,19620.5,17089.066666659997,,966.0,752.0,727.0,,878.0,887.0,53201457.0,3902.0,3
585,19901.0,20465.483333329998,19551.33333333,,971.0,775.0,740.0,,871.0,876.0,31089910.0,504.0,3
590,20264.93333333,25194.65,19836.4,,975.0,787.0,767.0,,896.0,897.0,42256784.0,780.0,3
595,24804.266666659998,30313.833333330003,24048.7,,978.0,788.0,773.0,,918.0,914.0,61050130.0,1529.0,3
600,29177.55,33168.15,28573.15,,979.0,803.0,777.0,,891.0,890.0,31826988.0,829.0,3
605,33409.61666666,36165.88333333,32709.95,,981.0,807.0,786.0,,881.0,872.0,31826988.0,829.0,3
610,35438.2,35354.81666666,34697.0,,983.0,871.0,793.0,,918.0,912.0,55364689.0,3336.0,3
615,35435.8,32395.3,34493.45,,998.0,871.0,837.0,,1000.0,1000.0,68246559.0,3829.0,3
620,32057.0,31662.9,31391.05,,997.0,876.0,838.0,,1000.0,1000.0,40063591.0,703.0,3
625,32922.03333333,30481.23333333,32036.4,,997.0,878.0,833.0,,1000.0,1000.0,50962340.0,1039.0,3
630,32938.45,30351.933333330002,32002.7,,997.0,883.0,833.0,,973.0,958.0,62928918.0,1735.0,3
635,31820.91666666,30896.05,31278.183333330002,,998.0,883.0,844.0,,939.0,925.0,36318139.0,1802.0,3
640,31331.516666659998,32159.35,30777.91666666,,998.0,880.0,849.0,,966.0,953.0,47323566.0,1901.0,3
645,30700.083333330003,33409.75,30160.5,,998.0,877.0,852.0,,1000.0,991.0,59158159.0,2400.0,3
650,33012.0,30812.46666666,32281.66666666,,998.0,881.0,840.0,,981.0,970.0,34479308.0,2601.0,3
655,32142.266666659998,26031.266666659998,31749.66666666,,998.0,898.0,845.0,,955.0,949.0,46724047.0,2962.0,3
660,28132.816666659997,27487.41666666,27549.55,,998.0,891.0,859.0,,986.0,978.0,59551589.0,3132.0,3
665,26288.016666659998,30511.48333333,25455.083333330003,,998.0,898.0,855.0,,1000.0,1000.0,10478946.0,746.0,3
670,30488.23333333,30333.41666666,29895.78333333,,998.0,907.0,857.0,,961.0,961.0,36178456.0,921.0,3
675,32478.11666666,30683.8,31887.11666666,,998.0,906.0,863.0,,915.0,912.0,64200964.0,1944.0,3
680,32233.083333330003,32393.21666666,31589.7,,999.0,902.0,871.0,,942.0,938.0,76653403.0,2419.0,3
685,31128.066666659997,32062.383333330003,30593.2,,999.0,908.0,878.0,,980.0,976.0,34258105.0,2201.0,3
690,31547.316666659997,32394.15,30875.55,,998.0,902.0,880.0,,1000.0,1000.0,59790639.0,2800.0,3
695,32950.86666666,32100.2,32280.98333333,,998.0,906.0,868.0,,1000.0,1000.0,69230806.0,2855.0,3
700,33153.9,30838.7,32449.28333333,,998.0,911.0,869.0,,998.0,991.0,35505872.0,3103.0,3
705,32951.78333333,31599.03333333,32197.55,,998.0,910.0,873.0,,978.0,974.0,48434464.0,3436.0,3
710,32668.11666666,32031.766666659998,32073.25,,998.0,902.0,878.0,,1000.0,1000.0,57763535.0,3331.0,3
715,30612.766666659998,33995.11666666,30201.35,,998.0,898.0,875.0,,1000.0,1000.0,32546300.0,687.0,3
720,34273.15,31561.25,33397.0,,997.0,898.0,863.0,,1000.0,1000.0,44641049.0,615.0,3
725,34139.95,25943.9,33704.25,,998.0,901.0,863.0,,1000.0,1000.0,70619717.0,922.0,3
730,28277.266666659998,28217.766666659998,27673.45,,998.0,898.0,869.0,,1000.0,1000.0,36906975.0,730.0,3
735,27676.46666666,31069.46666666,26858.96666666,,998.0,889.0,867.0,,1000.0,1000.0,56753303.0,1148.0,3
740,30764.1,30255.55,30132.35,,998.0,895.0,866.0,,1000.0,1000.0,81332186.0,1764.0,3
745,32401.85,32008.45,31754.78333333,,998.0,889.0,859.0,,1000.0,1000.0,100623360.0,1804.0,3
750,32070.933333330002,31784.583333330003,31427.1,,998.0,893.0,864.0,,1000.0,1000.0,40191395.0,3281.0,3
755,31611.9,31395.816666659997,30833.316666659997,,998.0,893.0,868.0,,1000.0,1000.0,63366174.0,3550.0,3
760,31886.36666666,31594.2,31283.95,,998.0,897.0,865.0,,1000.0,1000.0,32189559.0,545.0,3
765,32587.5,31222.73333333,31868.633333330003,,998.0,899.0,867.0,,1000.0,1000.0,49373975.0,747.0,3
770,32367.71666666,31800.083333330003,31680.3,,998.0,901.0,869.0,,1000.0,988.0,62589488.0,806.0,3
775,32738.96666666,31874.36666666,31858.95,,998.0,902.0,872.0,,1000.0,975.0,73623100.0,908.0,3
780,31285.383333330003,31607.583333330003,30616.816666659997,,999.0,908.0,878.0,,1000.0,974.0,47644526.0,766.0,3
785,32111.516666659998,33115.88333333,31487.0,,999.0,900.0,884.0,,1000.0,976.0,59668413.0,942.0,3
790,33659.8,31157.23333333,32997.11666666,,998.0,905.0,878.0,,1000.0,964.0,69657351.0,1015.0,3
795,32423.3,26564.333333330003,32050.2,,996.0,926.0,881.0,,1000.0,953.0,33686689.0,943.0,3
800,,,,,,,,,,,45969753.0,1276.0,0
820,,0.0,,,,,,,,,,,1
825,0.0,2569.9833333333,0.0,0.0,1000.0,573.0,1000.0,1000.0,0.0,0.0,,,4
830,0.0,8494.56666666,0.0,0.0,1000.0,735.0,1000.0,1000.0,0.0,0.0,,,4
835,6763.26666666,10038.66666666,8174.56666666,6991.58333333,687.0,801.0,660.0,492.0,404.0,420.0,29299112.0,1306.0,4
840,10065.81666666,13221.2,10075.58333333,9988.01666666,818.0,822.0,820.0,702.0,521.0,541.0,60203620.0,2741.0,4
845,12054.73333333,15675.58333333,13237.61666666,12306.63333333,874.0,848.0,863.0,778.0,649.0,661.0,35640368.0,823.0,4
850,14690.18333333,17783.98333333,14731.75,14525.18333333,895.0,859.0,890.0,821.0,668.0,679.0,57983253.0,807.0,4
855,17846.81666666,20446.5,17825.71666666,17691.33333333,902.0,860.0,893.0,833.0,726.0,733.0,75834856.0,2523.0,4
860,19013.31666666,22032.51666666,19701.03333333,18808.81666666,915.0,870.0,893.0,855.0,745.0,753.0,88072205.0,2112.0,4
865,21958.78333333,23422.6,21894.71666666,21717.43333333,915.0,882.0,893.0,854.0,780.0,786.0,36061177.0,583.0,4
870,22627.11666666,29486.55,22815.41666666,22384.98333333,922.0,878.0,898.0,872.0,820.0,824.0,55876379.0,2853.0,4
875,27482.66666666,32561.65,28846.73333333,27518.88333333,917.0,882.0,891.0,868.0,790.0,788.0,95542410.0,1573.0,4
880,32403.56666666,34587.33333333,32652.55,32284.83333333,916.0,884.0,894.0,871.0,765.0,763.0,41485818.0,820.0,4
885,33839.45,33824.45,34136.23333333,33456.85,920.0,907.0,898.0,877.0,767.0,765.0,68819831.0,3083.0,4
890,36231.18333333,30850.61666666,36484.1,35967.56666666,927.0,907.0,890.0,872.0,792.0,788.0,90924938.0,1918.0,4
895,31404.7,30762.65,30928.75,30754.98333333,950.0,908.0,912.0,907.0,822.0,820.0,32628078.0,529.0,4
900,30960.0,30559.38333333,30827.33333333,30582.61666666,945.0,901.0,909.0,906.0,854.0,851.0,53273906.0,2678.0,4
905,30665.55,29573.7,30578.11666666,30091.93333333,944.0,898.0,900.0,907.0,861.0,856.0,64429836.0,2085.0,4
910,30778.3,30211.61666666,30594.65,30455.85,944.0,895.0,894.0,898.0,853.0,847.0,34315008.0,547.0,4
915,29809.35,29790.58333333,30288.73333333,29671.63333333,942.0,897.0,899.0,904.0,854.0,850.0,54782495.0,2759.0,4
920,30861.35,30525.71666666,30265.0,30525.63333333,939.0,895.0,904.0,900.0,847.0,843.0,66006274.0,1916.0,4
925,30508.16666666,32150.4,30805.61666666,30386.75,936.0,889.0,903.0,903.0,846.0,843.0,37878602.0,665.0,4
930,31536.88333333,27379.45,32474.66666666,31422.21666666,935.0,899.0,901.0,898.0,823.0,819.0,37878602.0,665.0,4
935,29674.46666666,25533.01666666,28146.05,29018.88333333,938.0,899.0,910.0,902.0,869.0,869.0,68973098.0,1876.0,4
940,25232.1,29367.4,25345.05,25043.36666666,944.0,896.0,917.0,907.0,913.0,911.0,79848826.0,1441.0,4
945,29055.96666666,30320.03333333,29749.63333333,28763.33333333,936.0,903.0,911.0,903.0,933.0,928.0,42947823.0,872.0,4
950,30869.16666666,30349.4,30391.66666666,30388.03333333,929.0,902.0,923.0,909.0,891.0,887.0,104653844.0,1072.0,4
955,30322.13333333,30741.71666666,30758.18333333,30250.05,929.0,904.0,920.0,911.0,903.0,897.0,123956905.0,1561.0,4
960,30672.56666666,30215.43333333,30567.4,30342.21666666,931.0,916.0,921.0,912.0,907.0,903.0,43912806.0,2448.0,4
965,31467.48333333,31844.61666666,30372.28333333,31192.51666666,927.0,916.0,927.0,910.0,906.0,904.0,69817280.0,707.0,4
970,30884.55,30635.53333333,31339.93333333,30523.71666666,926.0,923.0,932.0,920.0,918.0,916.0,69817280.0,707.0,4
975,31415.13333333,31385.31666666,30702.9,30828.9,927.0,921.0,928.0,917.0,927.0,922.0,36667356.0,1935.0,4
980,30921.11666666,30767.76666666,31839.31666666,30442.18333333,927.0,926.0,921.0,918.0,938.0,930.0,47154266.0,1083.0,4
985,30918.25,30614.6,30561.35,30346.45,930.0,923.0,928.0,926.0,919.0,910.0,62215689.0,720.0,4
990,31300.95,31687.41666666,31102.36666666,30957.01666666,932.0,923.0,923.0,924.0,936.0,926.0,37222783.0,2025.0,4
995,30907.41666666,32441.68333333,31105.18333333,30558.18333333,934.0,923.0,924.0,927.0,905.0,896.0,49339268.0,1194.0,4
1000,33389.01666666,28594.8,32740.75,32708.38333333,930.0,927.0,920.0,925.0,893.0,887.0,66941808.0,742.0,4
1005,29542.78333333,27821.66666666,28870.08333333,29193.2,939.0,930.0,925.0,930.0,878.0,876.0,85318842.0,2753.0,4
1010,26753.78333333,30396.35,27882.41666666,26675.33333333,941.0,930.0,925.0,935.0,934.0,931.0,58178199.0,1414.0,4
1015,30459.38333333,30695.85,29852.76666666,30109.35,934.0,919.0,923.0,929.0,899.0,899.0,80363640.0,1385.0,4
1020,30250.08333333,30421.1,30393.5,29926.5,940.0,921.0,917.0,924.0,866.0,864.0,97826808.0,2193.0,4
1025,30826.65,30343.6,30476.01666666,30256.83333333,938.0,919.0,916.0,924.0,864.0,860.0,47961624.0,698.0,4
1030,30332.43333333,30292.81666666,31028.65,30010.35,938.0,917.0,912.0,926.0,872.0,867.0,47961624.0,698.0,4
1035,30453.38333333,29971.28333333,30366.96666666,30140.98333333,940.0,923.0,912.0,922.0,841.0,839.0,77398355.0,1822.0,4
1040,31418.1,30952.06666666,30106.63333333,31232.3,939.0,920.0,917.0,920.0,841.0,839.0,30356812.0,630.0,4
1045,30378.5,29577.33333333,30889.75,30071.51666666,943.0,925.0,913.0,919.0,849.0,847.0,49964926.0,2484.0,4
1050,30933.51666666,30189.41666666,29645.85,30360.86666666,939.0,924.0,918.0,916.0,852.0,855.0,72161408.0,883.0,4
1055,30386.66666666,30571.683333330002,30941.35,30255.75,940.0,923.0,911.0,918.0,870.0,871.0,37772509.0,2843.0,4
1060,30085.23333333,30375.16666666,30162.21666666,29754.566666659997,936.0,927.0,912.0,918.0,854.0,855.0,49629562.0,2019.0,4
1065,31161.333333330003,31379.23333333,30463.46666666,30845.0,933.0,920.0,914.0,919.0,863.0,868.0,80689813.0,936.0,4
1070,,,,,,,,,,,80689813.0,936.0,0
255,,,,,,,,,,,,,0
805,,,,,,,,,,,,,0
1075,,,,,,,,,,,36752230.0,2158.0,0
1080,,,,,,,,,,,36752230.0,2158.0,0
1085,,,,,,,,,,,,,0
