Timestamp,"('flink_taskmanager_job_task_numRecordsInPerSecond', 0)","('flink_taskmanager_job_task_numRecordsInPerSecond', 1)","('flink_taskmanager_job_task_numRecordsInPerSecond', 2)","('flink_taskmanager_job_task_numRecordsInPerSecond', 3)","('flink_taskmanager_job_task_numRecordsInPerSecond', 4)","('flink_taskmanager_job_task_numRecordsInPerSecond', 5)","('flink_taskmanager_job_task_numRecordsInPerSecond', 6)","('flink_taskmanager_job_task_numRecordsInPerSecond', 7)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 0)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 1)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 2)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 3)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 4)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 5)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 6)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 7)","('flink_taskmanager_job_task_hardBackPressuredTimeMsPerSecond', 1)","('flink_taskmanager_job_task_hardBackPressuredTimeMsPerSecond', 2)",flink_jobmanager_job_lastCheckpointSize,flink_jobmanager_job_lastCheckpointDuration,Parallelism
320,30958.066666659997,,,,,,,,1000.0,,,,,,,,1000.0,1000.0,,,1
325,30186.0,,,,,,,,1000.0,,,,,,,,1000.0,1000.0,,,1
330,29356.083333330003,,,,,,,,1000.0,,,,,,,,1000.0,1000.0,,,1
335,29958.11666666,,,,,,,,1000.0,,,,,,,,1000.0,1000.0,,,1
340,29759.1,,,,,,,,1000.0,,,,,,,,1000.0,1000.0,,,1
345,29458.583333330003,,,,,,,,1000.0,,,,,,,,1000.0,1000.0,,,1
350,29458.583333330003,,,,,,,,1000.0,,,,,,,,1000.0,1000.0,,,1
355,29458.583333330003,,,,,,,,1000.0,,,,,,,,1000.0,1000.0,,,1
360,28018.46666666,,,,,,,,1000.0,,,,,,,,1000.0,1000.0,,,1
365,24673.1,,,,,,,,1000.0,,,,,,,,1000.0,1000.0,,,1
370,26197.633333330003,,,,,,,,1000.0,,,,,,,,1000.0,1000.0,,,1
375,26099.266666659998,,,,,,,,1000.0,,,,,,,,1000.0,1000.0,,,1
380,,,,,,,,,,,,,,,,,,,,,0
430,0.0,,,,,,,,,,,,,,,,0.0,0.0,,,1
435,0.0,0.0,,,,,,,1000.0,1000.0,,,,,,,0.0,0.0,,,2
440,1.666666666666,2.083333333333,,,,,,,825.0,550.0,,,,,,,0.0,0.0,,,2
445,135.4666666666,56.45,,,,,,,913.0,775.0,,,,,,,497.0,489.0,,,2
450,1661.2166666666,1644.8833333332998,,,,,,,929.0,732.0,,,,,,,575.0,545.0,,,2
455,4796.4,4787.2,,,,,,,947.0,695.0,,,,,,,614.0,583.0,,,2
460,8142.91666666,8116.1,,,,,,,957.0,690.0,,,,,,,683.0,659.0,,,2
465,8953.46666666,8937.633333329999,,,,,,,965.0,715.0,,,,,,,763.0,743.0,,,2
470,10005.133333329999,9974.73333333,,,,,,,970.0,721.0,,,,,,,850.0,832.0,,,2
475,12561.16666666,12528.08333333,,,,,,,974.0,700.0,,,,,,,847.0,820.0,,,2
480,15973.06666666,15949.05,,,,,,,977.0,685.0,,,,,,,850.0,822.0,,,2
485,18035.75,18032.483333329998,,,,,,,979.0,676.0,,,,,,,857.0,832.0,,,2
490,21189.983333329998,21161.45,,,,,,,981.0,667.0,,,,,,,847.0,833.0,,,2
495,22902.58333333,22857.93333333,,,,,,,983.0,675.0,,,,,,,852.0,838.0,,,2
500,26010.0,25960.316666659997,,,,,,,997.0,693.0,,,,,,,950.0,936.0,,,2
505,29206.86666666,29236.21666666,,,,,,,997.0,660.0,,,,,,,932.0,918.0,,,2
510,27681.11666666,27647.78333333,,,,,,,1000.0,690.0,,,,,,,954.0,946.0,,,2
515,27837.133333330003,27664.4,,,,,,,1000.0,696.0,,,,,,,1000.0,1000.0,,,2
520,25041.86666666,25012.883333330003,,,,,,,1000.0,714.0,,,,,,,1000.0,1000.0,,,2
525,24363.11666666,24311.86666666,,,,,,,1000.0,727.0,,,,,,,1000.0,1000.0,,,2
530,23447.8,23526.96666666,,,,,,,1000.0,742.0,,,,,,,1000.0,1000.0,,,2
535,22940.85,22912.08333333,,,,,,,1000.0,736.0,,,,,,,1000.0,1000.0,,,2
540,23205.46666666,23183.583333330003,,,,,,,1000.0,738.0,,,,,,,1000.0,1000.0,,,2
545,23441.0,23313.03333333,,,,,,,1000.0,757.0,,,,,,,1000.0,1000.0,,,2
550,24085.86666666,24044.083333330003,,,,,,,1000.0,768.0,,,,,,,1000.0,1000.0,,,2
555,22979.1,22940.9,,,,,,,1000.0,788.0,,,,,,,1000.0,1000.0,,,2
560,24487.333333330003,24459.36666666,,,,,,,1000.0,782.0,,,,,,,1000.0,1000.0,,,2
565,23132.86666666,23100.433333330002,,,,,,,1000.0,796.0,,,,,,,1000.0,1000.0,,,2
570,26529.083333330003,26490.98333333,,,,,,,997.0,786.0,,,,,,,1000.0,1000.0,,,2
575,23292.03333333,23371.383333330003,,,,,,,997.0,815.0,,,,,,,1000.0,1000.0,,,2
580,25914.28333333,25865.25,,,,,,,997.0,798.0,,,,,,,1000.0,1000.0,,,2
585,26120.03333333,26094.36666666,,,,,,,997.0,798.0,,,,,,,1000.0,1000.0,,,2
590,25983.683333330002,25842.16666666,,,,,,,997.0,803.0,,,,,,,1000.0,1000.0,,,2
595,24198.11666666,24271.5,,,,,,,997.0,846.0,,,,,,,1000.0,1000.0,,,2
600,21939.05,21889.016666659998,,,,,,,997.0,860.0,,,,,,,1000.0,1000.0,,,2
605,22988.65,22989.9,,,,,,,997.0,848.0,,,,,,,1000.0,1000.0,,,2
610,22588.3,22539.83333333,,,,,,,997.0,849.0,,,,,,,1000.0,1000.0,,,2
615,25191.2,25189.25,,,,,,,997.0,813.0,,,,,,,1000.0,1000.0,,,2
620,24012.55,23921.03333333,,,,,,,997.0,819.0,,,,,,,1000.0,1000.0,,,2
625,25238.0,25019.86666666,,,,,,,997.0,811.0,,,,,,,1000.0,1000.0,,,2
630,23118.11666666,23071.516666659998,,,,,,,1000.0,819.0,,,,,,,1000.0,1000.0,,,2
635,25145.516666659998,25108.516666659998,,,,,,,1000.0,790.0,,,,,,,1000.0,1000.0,,,2
640,23789.91666666,23755.833333330003,,,,,,,1000.0,810.0,,,,,,,1000.0,1000.0,,,2
645,23452.36666666,23406.2,,,,,,,1000.0,810.0,,,,,,,1000.0,1000.0,,,2
650,23902.36666666,23851.933333330002,,,,,,,1000.0,810.0,,,,,,,1000.0,1000.0,,,2
655,25924.91666666,25627.78333333,,,,,,,1000.0,779.0,,,,,,,1000.0,1000.0,,,2
660,27485.4,27423.0,,,,,,,1000.0,769.0,,,,,,,1000.0,1000.0,,,2
665,26378.3,26164.433333330002,,,,,,,1000.0,777.0,,,,,,,1000.0,1000.0,,,2
670,27247.05,27196.91666666,,,,,,,1000.0,772.0,,,,,,,1000.0,1000.0,,,2
675,26662.8,26404.433333330002,,,,,,,1000.0,788.0,,,,,,,1000.0,1000.0,,,2
680,26027.4,26033.48333333,,,,,,,1000.0,791.0,,,,,,,1000.0,1000.0,,,2
685,26070.21666666,26180.71666666,,,,,,,1000.0,798.0,,,,,,,1000.0,1000.0,,,2
690,26516.016666659998,26463.98333333,,,,,,,1000.0,792.0,,,,,,,1000.0,1000.0,,,2
695,26041.316666659997,25993.3,,,,,,,1000.0,802.0,,,,,,,1000.0,1000.0,,,2
700,24856.333333330003,24808.516666659998,,,,,,,1000.0,809.0,,,,,,,1000.0,1000.0,,,2
705,24856.333333330003,24808.516666659998,,,,,,,1000.0,809.0,,,,,,,1000.0,1000.0,,,2
710,25028.95,24983.5,,,,,,,1000.0,797.0,,,,,,,1000.0,1000.0,,,2
715,25245.15,25341.98333333,,,,,,,1000.0,798.0,,,,,,,1000.0,1000.0,,,2
720,25479.48333333,25433.883333330003,,,,,,,1000.0,794.0,,,,,,,1000.0,1000.0,,,2
725,25447.766666659998,25565.016666659998,,,,,,,1000.0,783.0,,,,,,,1000.0,1000.0,,,2
730,25069.46666666,25029.05,,,,,,,1000.0,786.0,,,,,,,1000.0,1000.0,,,2
735,25354.16666666,25370.35,,,,,,,1000.0,789.0,,,,,,,1000.0,1000.0,,,2
740,24494.65,24443.48333333,,,,,,,1000.0,788.0,,,,,,,1000.0,1000.0,,,2
745,23726.96666666,23686.433333330002,,,,,,,1000.0,761.0,,,,,,,1000.0,1000.0,,,2
750,23064.266666659998,23031.88333333,,,,,,,1000.0,769.0,,,,,,,1000.0,1000.0,,,2
755,23644.083333330003,23592.61666666,,,,,,,1000.0,769.0,,,,,,,1000.0,1000.0,,,2
760,23801.53333333,23752.41666666,,,,,,,1000.0,762.0,,,,,,,1000.0,1000.0,,,2
765,23801.53333333,23752.41666666,,,,,,,1000.0,762.0,,,,,,,1000.0,1000.0,,,2
770,24390.78333333,24351.383333330003,,,,,,,1000.0,750.0,,,,,,,1000.0,1000.0,,,2
775,25422.95,25407.11666666,,,,,,,1000.0,758.0,,,,,,,1000.0,1000.0,,,2
780,26112.16666666,26074.53333333,,,,,,,1000.0,764.0,,,,,,,1000.0,1000.0,,,2
785,26910.78333333,26821.516666659998,,,,,,,1000.0,777.0,,,,,,,1000.0,1000.0,,,2
790,26825.133333330003,26771.41666666,,,,,,,1000.0,776.0,,,,,,,1000.0,1000.0,,,2
795,25847.066666659997,25854.7,,,,,,,1000.0,773.0,,,,,,,1000.0,1000.0,,,2
800,25533.35,25474.25,,,,,,,1000.0,778.0,,,,,,,1000.0,1000.0,,,2
805,25043.433333330002,25065.9,,,,,,,1000.0,807.0,,,,,,,1000.0,1000.0,,,2
810,25287.383333330003,25227.3,,,,,,,1000.0,799.0,,,,,,,1000.0,1000.0,,,2
815,25733.75,25693.45,,,,,,,1000.0,782.0,,,,,,,1000.0,1000.0,,,2
820,24943.383333330003,24899.86666666,,,,,,,1000.0,789.0,,,,,,,1000.0,1000.0,,,2
825,24943.383333330003,24899.86666666,,,,,,,1000.0,789.0,,,,,,,1000.0,1000.0,,,2
830,,,,,,,,,,,,,,,,,,,,,0
875,0.0,,0.0,,,,,,,,,,,,,,0.0,0.0,,,2
880,0.0,0.0,0.0,,,,,,1000.0,1000.0,1000.0,,,,,,0.0,0.0,,,3
885,3.4,135.3666666666,130.6333333333,,,,,,701.0,431.0,350.0,,,,,,75.0,76.0,,,3
890,660.6666666666,778.65,824.2333333333,,,,,,851.0,358.0,292.0,,,,,,257.0,205.0,,,3
895,2406.9833333333,2480.0333333332997,2450.6333333333,,,,,,896.0,283.0,245.0,,,,,,199.0,137.0,,,3
900,2766.9833333333,2984.1166666665995,2904.35,,,,,,922.0,374.0,282.0,,,,,,308.0,269.0,,,3
905,5153.18333333,5178.06666667,5034.11666667,,,,,,933.0,362.0,292.0,,,,,,376.0,361.0,,,3
910,7634.26666666,7718.9,7499.45,,,,,,944.0,377.0,325.0,,,,,,392.0,385.0,,,3
915,10346.95,10609.86666666,10440.21666666,,,,,,947.0,410.0,378.0,,,,,,411.0,400.0,,,3
920,12088.116666659998,12269.25,11944.33333333,,,,,,953.0,420.0,387.0,,,,,,420.0,405.0,,,3
925,12234.016666659998,12510.15,12164.05,,,,,,958.0,464.0,451.0,,,,,,473.0,451.0,,,3
930,14704.18333333,14870.533333329999,14448.93333333,,,,,,958.0,463.0,460.0,,,,,,487.0,449.0,,,3
935,15555.716666659999,15615.266666659998,15185.866666659998,,,,,,960.0,484.0,489.0,,,,,,531.0,490.0,,,3
940,15555.716666659999,15852.58333333,15185.866666659998,,,,,,963.0,524.0,532.0,,,,,,570.0,547.0,,,3
945,16496.46666666,16538.86666666,16221.783333329999,,,,,,988.0,524.0,554.0,,,,,,729.0,613.0,,,3
950,17884.2,17975.55,17570.91666666,,,,,,987.0,546.0,583.0,,,,,,743.0,629.0,,,3
955,19462.43333333,19554.65,19167.43333333,,,,,,987.0,575.0,613.0,,,,,,779.0,668.0,,,3
960,20506.36666666,20543.58333333,20105.11666666,,,,,,987.0,584.0,646.0,,,,,,788.0,676.0,,,3
965,21745.41666666,21829.85,21228.43333333,,,,,,986.0,607.0,677.0,,,,,,761.0,648.0,,,3
970,20569.11666666,20625.93333333,20279.78333333,,,,,,986.0,627.0,696.0,,,,,,795.0,676.0,,,3
975,19382.38333333,19410.66666666,18943.15,,,,,,987.0,633.0,695.0,,,,,,814.0,700.0,,,3
980,19453.8,19403.2,18856.41666666,,,,,,987.0,648.0,719.0,,,,,,826.0,711.0,,,3
985,21469.7,21343.21666666,20759.16666666,,,,,,981.0,637.0,710.0,,,,,,837.0,719.0,,,3
990,20131.5,20168.28333333,19827.1,,,,,,985.0,660.0,728.0,,,,,,869.0,756.0,,,3
995,20909.61666666,21061.36666666,20473.8,,,,,,986.0,670.0,735.0,,,,,,849.0,746.0,,,3
1000,20977.08333333,20927.5,20473.8,,,,,,986.0,673.0,735.0,,,,,,849.0,728.0,,,3
1005,21154.11666666,21210.25,20630.03333333,,,,,,986.0,692.0,760.0,,,,,,835.0,802.0,,,3
1010,21617.816666659997,21563.68333333,20807.266666659998,,,,,,986.0,704.0,769.0,,,,,,832.0,807.0,,,3
1015,22129.28333333,22203.316666659997,21512.16666666,,,,,,985.0,709.0,769.0,,,,,,840.0,815.0,,,3
1020,22893.0,23008.6,22385.36666666,,,,,,983.0,698.0,766.0,,,,,,825.0,799.0,,,3
1025,22011.86666666,22146.316666659997,21743.983333329998,,,,,,985.0,710.0,759.0,,,,,,852.0,816.0,,,3
1030,21769.15,21824.733333329998,20999.43333333,,,,,,985.0,725.0,771.0,,,,,,844.0,807.0,,,3
1035,22832.516666659998,22747.58333333,21922.88333333,,,,,,987.0,719.0,762.0,,,,,,875.0,838.0,,,3
1040,22397.36666666,22627.61666666,22107.53333333,,,,,,986.0,715.0,747.0,,,,,,904.0,874.0,,,3
1045,21951.15,22137.733333329998,21654.33333333,,,,,,991.0,714.0,733.0,,,,,,884.0,859.0,,,3
1050,22284.83333333,22292.16666666,21707.1,,,,,,989.0,723.0,739.0,,,,,,857.0,850.0,,,3
1055,22790.68333333,22805.65,22179.55,,,,,,990.0,714.0,724.0,,,,,,892.0,883.0,,,3
1060,22723.21666666,22702.2,22393.05,,,,,,990.0,714.0,719.0,,,,,,892.0,886.0,,,3
1065,23534.383333330003,23541.4,22875.516666659998,,,,,,990.0,700.0,684.0,,,,,,923.0,922.0,,,3
1070,23790.95,23919.683333330002,23421.8,,,,,,986.0,693.0,689.0,,,,,,918.0,917.0,,,3
1075,23232.86666666,23255.71666666,22487.75,,,,,,987.0,703.0,711.0,,,,,,910.0,915.0,,,3
1080,22930.53333333,22884.8,22257.28333333,,,,,,989.0,705.0,701.0,,,,,,918.0,926.0,,,3
1085,23027.03333333,23163.9,22309.53333333,,,,,,989.0,695.0,710.0,,,,,,913.0,924.0,,,3
1090,22596.21666666,22885.53333333,22269.68333333,,,,,,989.0,688.0,703.0,,,,,,921.0,939.0,,,3
1095,21874.4,22181.266666659998,21744.35,,,,,,987.0,699.0,719.0,,,,,,884.0,901.0,,,3
1100,22589.28333333,22563.4,21838.63333333,,,,,,988.0,707.0,732.0,,,,,,912.0,928.0,,,3
1105,23722.66666666,23679.91666666,22889.516666659998,,,,,,988.0,706.0,739.0,,,,,,931.0,942.0,,,3
1110,22606.68333333,22692.21666666,21812.45,,,,,,989.0,709.0,751.0,,,,,,974.0,972.0,,,3
1115,20471.18333333,20540.91666666,19956.36666666,,,,,,990.0,734.0,777.0,,,,,,962.0,957.0,,,3
1120,20932.58333333,21258.1,20450.41666666,,,,,,990.0,711.0,774.0,,,,,,1000.0,1000.0,,,3
1125,22820.83333333,23042.18333333,22399.68333333,,,,,,988.0,707.0,771.0,,,,,,924.0,912.0,,,3
1130,22830.25,22928.45,22352.75,,,,,,992.0,703.0,755.0,,,,,,929.0,916.0,,,3
1135,22459.566666659997,22550.233333329998,21926.53333333,,,,,,993.0,702.0,749.0,,,,,,930.0,913.0,,,3
1140,22598.016666659998,22613.066666659997,21836.6,,,,,,992.0,696.0,750.0,,,,,,943.0,921.0,,,3
1145,22074.816666659997,22115.13333333,21514.3,,,,,,993.0,700.0,743.0,,,,,,973.0,940.0,,,3
1150,21890.18333333,21958.86666666,21393.233333329998,,,,,,993.0,703.0,733.0,,,,,,983.0,944.0,,,3
1155,21899.86666666,21757.18333333,20981.35,,,,,,994.0,700.0,727.0,,,,,,984.0,936.0,,,3
1160,22034.55,22082.566666659997,21460.266666659998,,,,,,992.0,676.0,720.0,,,,,,958.0,917.0,,,3
1165,21513.766666659998,21631.41666666,21051.61666666,,,,,,993.0,678.0,715.0,,,,,,932.0,902.0,,,3
1170,21505.016666659998,21601.08333333,21020.85,,,,,,993.0,683.0,717.0,,,,,,910.0,883.0,,,3
1175,22128.33333333,22240.266666659998,21649.65,,,,,,984.0,660.0,717.0,,,,,,913.0,887.0,,,3
1180,23804.91666666,23591.3,23125.66666666,,,,,,984.0,658.0,699.0,,,,,,786.0,763.0,,,3
1185,23786.21666666,23685.73333333,23027.266666659998,,,,,,982.0,665.0,705.0,,,,,,764.0,754.0,,,3
1190,22253.53333333,22276.733333329998,21562.45,,,,,,982.0,690.0,722.0,,,,,,787.0,771.0,,,3
1195,23355.516666659998,23394.8,22916.8,,,,,,981.0,683.0,713.0,,,,,,780.0,758.0,,,3
1200,21612.733333329998,21705.36666666,21107.9,,,,,,982.0,716.0,742.0,,,,,,785.0,769.0,,,3
1205,21720.11666666,21732.46666666,21121.1,,,,,,979.0,711.0,751.0,,,,,,817.0,815.0,,,3
1210,23669.9,23589.28333333,22967.5,,,,,,977.0,690.0,748.0,,,,,,808.0,808.0,,,3
1215,23931.85,24055.3,23597.383333330003,,,,,,977.0,693.0,750.0,,,,,,809.0,817.0,,,3
1220,22025.7,22339.3,21729.11666666,,,,,,980.0,731.0,772.0,,,,,,807.0,805.0,,,3
1225,22299.46666666,22367.3,21735.3,,,,,,978.0,723.0,763.0,,,,,,806.0,858.0,,,3
1230,22629.6,22733.016666659998,22105.3,,,,,,978.0,708.0,736.0,,,,,,832.0,878.0,,,3
1235,22006.28333333,22297.7,21679.96666666,,,,,,987.0,731.0,736.0,,,,,,848.0,891.0,,,3
1240,20661.63333333,20937.91666666,20289.13333333,,,,,,987.0,714.0,719.0,,,,,,863.0,908.0,,,3
1245,20675.41666666,20880.18333333,20269.0,,,,,,988.0,715.0,721.0,,,,,,875.0,909.0,,,3
1250,22556.93333333,22698.46666666,22154.0,,,,,,988.0,699.0,707.0,,,,,,850.0,896.0,,,3
1255,21497.4,21637.316666659997,20880.066666659997,,,,,,989.0,705.0,719.0,,,,,,865.0,919.0,,,3
1260,22240.36666666,22371.266666659998,21754.4,,,,,,989.0,686.0,691.0,,,,,,873.0,924.0,,,3
1265,21587.483333329998,21735.8,21302.316666659997,,,,,,990.0,694.0,697.0,,,,,,822.0,872.0,,,3
1270,21217.43333333,21282.45,20613.85,,,,,,988.0,701.0,696.0,,,,,,793.0,835.0,,,3
1275,0.0,,,,,,,,1000.0,,,,,,,,,0.0,,,1
1280,1702.8333333333,1640.8166666666,1598.3166666666,,,,,,969.0,491.0,627.0,,,,,,323.0,386.0,,,3
1285,,3873.2,0.0,,,,,,,525.0,1000.0,,,,,,,,,,2
1290,0.0,,0.0,,,,,,1000.0,1000.0,1000.0,,,,,,0.0,0.0,,,2
1295,1153.4,1188.9,1163.05,,,,,,1000.0,596.0,585.0,,,,,,1000.0,1000.0,,,3
1300,,,,,,,,,,,,,,,,,,,,,0
1350,0.0,0.0,0.0,0.0,,,,,1000.0,1000.0,,1000.0,,,,,0.0,0.0,,,4
1355,1.233333333333,0.0,0.0,0.0,,,,,719.0,1000.0,1000.0,1000.0,,,,,124.0,36.0,,,4
1360,400.05,116.45,122.8333333333,130.8166666666,,,,,860.0,347.0,192.0,146.0,,,,,150.0,109.0,,,4
1365,1404.65,476.8333333333,496.7333333333,559.55,,,,,907.0,229.0,149.0,125.0,,,,,125.0,98.0,,,4
1370,2094.1666666666,1417.5666666666,1393.55,1420.55,,,,,930.0,252.0,208.0,214.0,,,,,269.0,247.0,,,4
1375,3881.06666667,2327.65,2370.2833333332997,2447.05,,,,,944.0,325.0,243.0,234.0,,,,,331.0,313.0,,,4
1380,6019.5,4193.15,4285.45,4510.98333333,,,,,954.0,323.0,265.0,258.0,,,,,391.0,385.0,,,4
1385,7356.21666666,6367.066666670001,6420.66666667,6488.616666670001,,,,,960.0,362.0,309.0,315.0,,,,,442.0,451.0,,,4
1390,7993.28333333,7697.65,7764.55,7990.233333329999,,,,,965.0,434.0,345.0,359.0,,,,,500.0,506.0,,,4
1395,9757.18333333,8289.76666666,8203.01666666,8284.93333333,,,,,969.0,484.0,403.0,406.0,,,,,536.0,542.0,,,4
1400,11335.21666666,9915.36666666,9966.46666666,10061.96666666,,,,,972.0,483.0,417.0,415.0,,,,,552.0,560.0,,,4
1405,12839.616666659998,11411.25,11289.633333329999,11405.86666666,,,,,975.0,479.0,419.0,426.0,,,,,577.0,578.0,,,4
1410,13338.31666666,13106.18333333,12972.266666659998,13103.0,,,,,977.0,472.0,417.0,426.0,,,,,604.0,608.0,,,4
1415,14333.73333333,13427.68333333,13289.48333333,13421.56666666,,,,,1000.0,497.0,444.0,452.0,,,,,678.0,686.0,,,4
