,flink_taskmanager_job_task_busyTimeMsPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737504850000,1000.0
1737504855000,0.0
1737504860000,0.0
1737504865000,0.0
1737504870000,0.0
1737504875000,0.0
1737504880000,111.0
1737504885000,
1737504905000,1000.0
1737504910000,878.0
1737504915000,
1737504935000,1000.0
1737504940000,1000.0
1737504945000,861.0
1737504950000,931.0
1737504955000,954.0
1737504960000,966.0
1737504965000,973.0
1737504970000,977.0
1737504975000,981.0
1737504980000,983.0
1737504985000,
1737505015000,1000.0
1737505020000,1000.0
1737505025000,907.0
1737505030000,954.0
1737505035000,
1737505085000,1000.0
1737505090000,
