,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs
,Source:_Source2
,0
Timestamp,
1737054010000,-9.223372036854775e+18
1737054015000,-9.223372036854775e+18
1737054020000,-9.223372036854775e+18
1737054025000,-9.223372036854775e+18
1737054030000,-9.223372036854775e+18
1737054035000,-9.223372036854775e+18
1737054040000,-9.223372036854775e+18
1737054045000,-9.223372036854775e+18
1737054050000,-9.223372036854775e+18
1737054055000,-9.223372036854775e+18
1737054060000,-9.223372036854775e+18
1737054065000,-9.223372036854775e+18
1737054070000,-9.223372036854775e+18
1737054075000,-9.223372036854775e+18
1737054080000,-9.223372036854775e+18
1737054085000,-9.223372036854775e+18
1737054090000,-9.223372036854775e+18
1737054095000,-9.223372036854775e+18
1737054100000,-9.223372036854775e+18
1737054105000,-9.223372036854775e+18
1737054110000,-9.223372036854775e+18
1737054115000,-9.223372036854775e+18
1737054120000,-9.223372036854775e+18
1737054125000,-9.223372036854775e+18
1737054130000,-9.223372036854775e+18
1737054135000,-9.223372036854775e+18
1737054140000,-9.223372036854775e+18
1737054145000,-9.223372036854775e+18
1737054150000,-9.223372036854775e+18
1737054155000,-9.223372036854775e+18
1737054160000,-9.223372036854775e+18
1737054165000,-9.223372036854775e+18
1737054170000,-9.223372036854775e+18
1737054175000,-9.223372036854775e+18
1737054180000,-9.223372036854775e+18
1737054185000,-9.223372036854775e+18
1737054190000,-9.223372036854775e+18
1737054195000,-9.223372036854775e+18
1737054200000,-9.223372036854775e+18
1737054205000,-9.223372036854775e+18
1737054210000,-9.223372036854775e+18
1737054215000,-9.223372036854775e+18
1737054220000,-9.223372036854775e+18
1737054225000,-9.223372036854775e+18
1737054230000,-9.223372036854775e+18
1737054235000,-9.223372036854775e+18
1737054240000,-9.223372036854775e+18
1737054245000,-9.223372036854775e+18
1737054250000,
1737054275000,-9.223372036854775e+18
1737054280000,-9.223372036854775e+18
1737054285000,-9.223372036854775e+18
1737054290000,-9.223372036854775e+18
1737054295000,-9.223372036854775e+18
1737054300000,-9.223372036854775e+18
1737054305000,-9.223372036854775e+18
1737054310000,-9.223372036854775e+18
1737054315000,-9.223372036854775e+18
1737054320000,-9.223372036854775e+18
1737054325000,-9.223372036854775e+18
1737054330000,-9.223372036854775e+18
1737054335000,-9.223372036854775e+18
1737054340000,-9.223372036854775e+18
1737054345000,-9.223372036854775e+18
