,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond
1701951820000,1000.0,654.0,675.0,,,,
1701951825000,1000.0,636.0,660.0,,,,
1701951830000,1000.0,644.0,674.0,,,,
1701951835000,1000.0,646.0,675.0,,,,
1701951840000,1000.0,648.0,679.0,,,,
1701951845000,1000.0,653.0,689.0,,,,
1701951850000,1000.0,657.0,692.0,,,,
1701951855000,1000.0,659.0,691.0,,,,
1701951860000,1000.0,660.0,691.0,,,,
1701951865000,1000.0,668.0,697.0,,,,
1701951870000,1000.0,670.0,701.0,,,,
1701951875000,1000.0,665.0,701.0,,,,
1701951880000,1000.0,664.0,702.0,,,,
1701951885000,1000.0,686.0,711.0,,,,
1701951890000,1000.0,689.0,719.0,,,,
1701951895000,1000.0,687.0,709.0,,,,
1701951900000,1000.0,685.0,704.0,,,,
1701951905000,1000.0,687.0,693.0,,,,
1701951910000,1000.0,699.0,704.0,,,,
1701951915000,1000.0,711.0,704.0,,,,
1701951920000,1000.0,716.0,707.0,,,,
1701951925000,1000.0,710.0,708.0,,,,
1701951930000,1000.0,717.0,716.0,,,,
1701951935000,1000.0,722.0,728.0,,,,
1701951940000,1000.0,726.0,728.0,,,,
1701951945000,1000.0,724.0,738.0,,,,
1701951950000,1000.0,716.0,731.0,,,,
1701951955000,1000.0,701.0,718.0,,,,
1701951960000,1000.0,707.0,718.0,,,,
1701951965000,1000.0,712.0,722.0,,,,
1701951970000,1000.0,711.0,722.0,,,,
1701951975000,1000.0,705.0,723.0,,,,
1701951980000,1000.0,697.0,718.0,,,,
1701951985000,1000.0,703.0,715.0,,,,
1701951990000,1000.0,695.0,708.0,,,,
1701951995000,1000.0,693.0,702.0,,,,
1701952000000,1000.0,686.0,701.0,,,,
1701952005000,1000.0,688.0,703.0,,,,
1701952010000,1000.0,701.0,702.0,,,,
1701952015000,1000.0,709.0,712.0,,,,
1701952020000,1000.0,707.0,713.0,,,,
1701952025000,1000.0,691.0,699.0,,,,
1701952030000,1000.0,689.0,695.0,,,,
1701952035000,1000.0,687.0,696.0,,,,
1701952040000,1000.0,686.0,685.0,,,,
1701952045000,1000.0,688.0,691.0,,,,
1701952050000,1000.0,689.0,693.0,,,,
1701952055000,1000.0,685.0,685.0,,,,
1701952060000,1000.0,689.0,684.0,,,,
1701952065000,1000.0,679.0,667.0,,,,
1701952070000,1000.0,681.0,670.0,,,,
1701952075000,1000.0,683.0,681.0,,,,
1701952080000,1000.0,681.0,679.0,,,,
1701952085000,1000.0,688.0,693.0,,,,
1701952090000,1000.0,704.0,693.0,,,,
1701952095000,1000.0,708.0,707.0,,,,
1701952100000,1000.0,723.0,722.0,,,,
1701952105000,1000.0,729.0,729.0,,,,
1701952110000,1000.0,730.0,735.0,,,,
1701952115000,1000.0,744.0,748.0,,,,
1701952120000,1000.0,751.0,755.0,,,,
1701952125000,1000.0,764.0,780.0,,,,
1701952130000,1000.0,768.0,786.0,,,,
1701952135000,1000.0,769.0,779.0,,,,
1701952140000,1000.0,764.0,779.0,,,,
1701952145000,1000.0,774.0,784.0,,,,
1701952150000,1000.0,764.0,787.0,,,,
1701952155000,1000.0,754.0,775.0,,,,
1701952160000,1000.0,751.0,772.0,,,,
1701952165000,1000.0,743.0,767.0,,,,
1701952170000,1000.0,741.0,763.0,,,,
1701952175000,1000.0,745.0,780.0,,,,
1701952180000,1000.0,738.0,781.0,,,,
1701952185000,,,,,,,
1701952230000,,,,1000.0,,,
1701952235000,1000.0,1000.0,1000.0,597.0,,,
1701952240000,823.0,564.0,577.0,400.0,,,
1701952245000,773.0,347.0,397.0,484.0,,,
1701952250000,849.0,474.0,485.0,495.0,,,
1701952255000,887.0,460.0,461.0,461.0,,,
1701952260000,909.0,430.0,436.0,475.0,,,
1701952265000,925.0,454.0,464.0,504.0,,,
1701952270000,935.0,486.0,495.0,515.0,,,
1701952275000,944.0,497.0,497.0,516.0,,,
1701952280000,950.0,505.0,499.0,533.0,,,
1701952285000,955.0,518.0,515.0,533.0,,,
1701952290000,959.0,515.0,523.0,536.0,,,
1701952295000,963.0,515.0,526.0,527.0,,,
1701952300000,977.0,512.0,522.0,561.0,,,
1701952305000,1000.0,555.0,553.0,551.0,,,
1701952310000,1000.0,543.0,546.0,552.0,,,
1701952315000,1000.0,559.0,565.0,574.0,,,
1701952320000,1000.0,585.0,592.0,584.0,,,
1701952325000,1000.0,592.0,602.0,585.0,,,
1701952330000,1000.0,592.0,607.0,592.0,,,
1701952335000,1000.0,600.0,618.0,593.0,,,
1701952340000,1000.0,596.0,625.0,584.0,,,
1701952345000,1000.0,590.0,621.0,595.0,,,
1701952350000,1000.0,599.0,622.0,594.0,,,
1701952355000,1000.0,612.0,627.0,610.0,,,
1701952360000,1000.0,630.0,642.0,613.0,,,
1701952365000,1000.0,636.0,654.0,624.0,,,
1701952370000,1000.0,647.0,662.0,639.0,,,
1701952375000,1000.0,650.0,658.0,654.0,,,
1701952380000,1000.0,663.0,665.0,651.0,,,
1701952385000,1000.0,660.0,650.0,647.0,,,
1701952390000,1000.0,657.0,647.0,650.0,,,
1701952395000,1000.0,657.0,655.0,656.0,,,
1701952400000,1000.0,674.0,659.0,661.0,,,
1701952405000,1000.0,687.0,665.0,660.0,,,
1701952410000,1000.0,693.0,671.0,679.0,,,
1701952415000,1000.0,703.0,691.0,669.0,,,
1701952420000,998.0,687.0,678.0,667.0,,,
1701952425000,998.0,679.0,675.0,663.0,,,
1701952430000,998.0,681.0,673.0,657.0,,,
1701952435000,998.0,676.0,679.0,646.0,,,
1701952440000,998.0,662.0,667.0,647.0,,,
1701952445000,998.0,666.0,684.0,653.0,,,
1701952450000,998.0,673.0,680.0,639.0,,,
1701952455000,998.0,670.0,672.0,648.0,,,
1701952460000,998.0,675.0,676.0,647.0,,,
1701952465000,998.0,686.0,676.0,646.0,,,
1701952470000,998.0,686.0,669.0,629.0,,,
1701952475000,998.0,667.0,654.0,636.0,,,
1701952480000,1000.0,675.0,660.0,638.0,,,
1701952485000,1000.0,676.0,661.0,641.0,,,
1701952490000,1000.0,673.0,665.0,635.0,,,
1701952495000,1000.0,672.0,667.0,638.0,,,
1701952500000,1000.0,680.0,681.0,631.0,,,
1701952505000,1000.0,674.0,675.0,625.0,,,
1701952510000,1000.0,672.0,679.0,621.0,,,
1701952515000,1000.0,664.0,674.0,607.0,,,
1701952520000,1000.0,648.0,662.0,607.0,,,
1701952525000,1000.0,637.0,661.0,609.0,,,
1701952530000,1000.0,639.0,671.0,609.0,,,
1701952535000,1000.0,642.0,664.0,601.0,,,
1701952540000,1000.0,636.0,669.0,589.0,,,
1701952545000,1000.0,622.0,663.0,596.0,,,
1701952550000,1000.0,622.0,667.0,605.0,,,
1701952555000,998.0,622.0,664.0,606.0,,,
1701952560000,998.0,621.0,665.0,611.0,,,
1701952565000,998.0,628.0,668.0,621.0,,,
1701952570000,998.0,631.0,672.0,633.0,,,
1701952575000,998.0,638.0,679.0,636.0,,,
1701952580000,998.0,637.0,691.0,637.0,,,
1701952585000,998.0,634.0,691.0,637.0,,,
1701952590000,998.0,634.0,694.0,642.0,,,
1701952595000,998.0,639.0,699.0,637.0,,,
1701952600000,998.0,636.0,694.0,649.0,,,
1701952605000,998.0,648.0,698.0,644.0,,,
1701952610000,998.0,642.0,693.0,637.0,,,
1701952615000,1000.0,643.0,697.0,634.0,,,
1701952620000,1000.0,642.0,687.0,638.0,,,
1701952625000,1000.0,649.0,685.0,634.0,,,
1701952630000,1000.0,648.0,687.0,636.0,,,
1701952635000,1000.0,653.0,696.0,649.0,,,
1701952640000,1000.0,669.0,710.0,651.0,,,
1701952645000,1000.0,669.0,707.0,648.0,,,
1701952650000,1000.0,666.0,701.0,651.0,,,
1701952655000,1000.0,667.0,700.0,649.0,,,
1701952660000,1000.0,667.0,695.0,651.0,,,
1701952665000,1000.0,671.0,694.0,645.0,,,
1701952670000,1000.0,673.0,685.0,645.0,,,
1701952675000,1000.0,677.0,697.0,635.0,,,
1701952680000,1000.0,667.0,693.0,630.0,,,
1701952685000,1000.0,658.0,697.0,,,,
1701952690000,,,,,,,
1701952735000,1000.0,1000.0,1000.0,,1000.0,,
1701952740000,819.0,539.0,543.0,580.0,523.0,,
1701952745000,628.0,439.0,429.0,439.0,408.0,,
1701952750000,752.0,430.0,410.0,417.0,399.0,,
1701952755000,814.0,427.0,378.0,439.0,407.0,,
1701952760000,852.0,415.0,364.0,431.0,426.0,,
1701952765000,876.0,414.0,372.0,430.0,417.0,,
1701952770000,894.0,448.0,404.0,461.0,447.0,,
1701952775000,907.0,468.0,422.0,476.0,460.0,,
1701952780000,918.0,493.0,443.0,497.0,479.0,,
1701952785000,926.0,503.0,451.0,510.0,476.0,,
1701952790000,933.0,519.0,462.0,521.0,484.0,,
1701952795000,938.0,523.0,470.0,524.0,489.0,,
1701952800000,954.0,516.0,457.0,515.0,485.0,,
1701952805000,1000.0,548.0,480.0,550.0,511.0,,
1701952810000,1000.0,553.0,479.0,554.0,511.0,,
1701952815000,1000.0,570.0,502.0,568.0,528.0,,
1701952820000,1000.0,589.0,521.0,592.0,533.0,,
1701952825000,1000.0,600.0,535.0,602.0,548.0,,
1701952830000,1000.0,600.0,531.0,603.0,543.0,,
1701952835000,1000.0,607.0,536.0,616.0,548.0,,
1701952840000,1000.0,602.0,538.0,616.0,545.0,,
1701952845000,1000.0,612.0,550.0,625.0,571.0,,
1701952850000,1000.0,611.0,548.0,625.0,574.0,,
1701952855000,1000.0,622.0,551.0,634.0,579.0,,
1701952860000,1000.0,641.0,567.0,653.0,592.0,,
1701952865000,1000.0,633.0,565.0,645.0,589.0,,
1701952870000,1000.0,640.0,578.0,660.0,599.0,,
1701952875000,1000.0,638.0,585.0,658.0,602.0,,
1701952880000,1000.0,647.0,592.0,654.0,612.0,,
1701952885000,1000.0,656.0,593.0,661.0,613.0,,
1701952890000,1000.0,651.0,592.0,653.0,614.0,,
1701952895000,1000.0,643.0,585.0,642.0,612.0,,
1701952900000,1000.0,649.0,588.0,645.0,620.0,,
1701952905000,1000.0,642.0,579.0,634.0,605.0,,
1701952910000,1000.0,641.0,580.0,636.0,606.0,,
1701952915000,1000.0,646.0,585.0,643.0,613.0,,
1701952920000,1000.0,635.0,583.0,633.0,604.0,,
1701952925000,1000.0,636.0,583.0,640.0,607.0,,
1701952930000,1000.0,645.0,589.0,644.0,612.0,,
1701952935000,1000.0,650.0,584.0,643.0,612.0,,
1701952940000,1000.0,648.0,599.0,649.0,611.0,,
1701952945000,1000.0,653.0,602.0,652.0,620.0,,
1701952950000,1000.0,661.0,616.0,663.0,623.0,,
1701952955000,1000.0,670.0,627.0,676.0,630.0,,
1701952960000,1000.0,669.0,624.0,681.0,630.0,,
1701952965000,1000.0,668.0,633.0,687.0,636.0,,
1701952970000,1000.0,667.0,631.0,690.0,638.0,,
1701952975000,1000.0,663.0,630.0,688.0,641.0,,
1701952980000,1000.0,670.0,633.0,696.0,647.0,,
1701952985000,1000.0,661.0,626.0,683.0,638.0,,
1701952990000,1000.0,660.0,624.0,680.0,638.0,,
1701952995000,1000.0,666.0,628.0,685.0,640.0,,
1701953000000,1000.0,671.0,625.0,687.0,645.0,,
1701953005000,1000.0,661.0,619.0,679.0,634.0,,
1701953010000,1000.0,664.0,619.0,681.0,645.0,,
1701953015000,1000.0,658.0,613.0,669.0,636.0,,
1701953020000,1000.0,652.0,609.0,660.0,632.0,,
1701953025000,1000.0,664.0,614.0,665.0,636.0,,
1701953030000,1000.0,666.0,622.0,662.0,638.0,,
1701953035000,1000.0,659.0,620.0,655.0,629.0,,
1701953040000,1000.0,660.0,621.0,652.0,631.0,,
1701953045000,1000.0,667.0,624.0,655.0,635.0,,
1701953050000,1000.0,660.0,622.0,658.0,631.0,,
1701953055000,1000.0,661.0,625.0,660.0,633.0,,
1701953060000,1000.0,646.0,609.0,648.0,618.0,,
1701953065000,1000.0,650.0,616.0,655.0,624.0,,
1701953070000,1000.0,637.0,601.0,646.0,610.0,,
1701953075000,1000.0,641.0,603.0,649.0,613.0,,
1701953080000,1000.0,643.0,608.0,653.0,611.0,,
1701953085000,1000.0,640.0,602.0,649.0,607.0,,
1701953090000,1000.0,644.0,603.0,654.0,611.0,,
1701953095000,1000.0,640.0,600.0,651.0,609.0,,
1701953100000,1000.0,646.0,607.0,661.0,616.0,,
1701953105000,1000.0,654.0,621.0,673.0,628.0,,
1701953110000,1000.0,659.0,624.0,679.0,621.0,,
1701953115000,1000.0,649.0,621.0,675.0,615.0,,
1701953120000,1000.0,653.0,620.0,674.0,616.0,,
1701953125000,1000.0,665.0,627.0,682.0,627.0,,
1701953130000,1000.0,665.0,629.0,678.0,638.0,,
1701953135000,1000.0,668.0,628.0,678.0,640.0,,
1701953140000,1000.0,675.0,634.0,683.0,647.0,,
1701953145000,1000.0,671.0,636.0,680.0,646.0,,
1701953150000,1000.0,673.0,640.0,684.0,649.0,,
1701953155000,1000.0,679.0,639.0,683.0,652.0,,
1701953160000,1000.0,675.0,637.0,677.0,648.0,,
1701953165000,1000.0,674.0,630.0,671.0,642.0,,
1701953170000,1000.0,673.0,633.0,665.0,653.0,,
1701953175000,1000.0,682.0,636.0,661.0,655.0,,
1701953180000,1000.0,690.0,647.0,671.0,665.0,,
1701953185000,1000.0,677.0,633.0,658.0,652.0,,
1701953190000,,,1000.0,,1000.0,,
1701953195000,1000.0,748.0,721.0,741.0,718.0,,
1701953200000,,,,,,,
1701953250000,1000.0,755.0,1000.0,584.0,1000.0,580.0,
1701953255000,921.0,436.0,638.0,363.0,580.0,330.0,
1701953260000,732.0,347.0,381.0,317.0,335.0,272.0,
1701953265000,726.0,328.0,325.0,403.0,298.0,360.0,
1701953270000,795.0,273.0,403.0,333.0,386.0,306.0,
1701953275000,754.0,330.0,351.0,290.0,325.0,264.0,
1701953280000,694.0,361.0,301.0,322.0,283.0,313.0,
1701953285000,738.0,396.0,332.0,360.0,317.0,351.0,
1701953290000,771.0,403.0,365.0,369.0,361.0,361.0,
1701953295000,796.0,413.0,369.0,386.0,371.0,378.0,
1701953300000,817.0,412.0,383.0,386.0,391.0,381.0,
1701953305000,834.0,429.0,383.0,402.0,392.0,400.0,
1701953310000,848.0,415.0,400.0,397.0,415.0,396.0,
1701953315000,855.0,450.0,390.0,430.0,414.0,439.0,
1701953320000,893.0,485.0,427.0,467.0,456.0,476.0,
1701953325000,916.0,510.0,467.0,457.0,495.0,464.0,
1701953330000,916.0,547.0,454.0,490.0,493.0,496.0,
1701953335000,950.0,544.0,483.0,535.0,524.0,538.0,
1701953340000,1000.0,548.0,528.0,534.0,564.0,526.0,
1701953345000,1000.0,546.0,525.0,530.0,566.0,523.0,
1701953350000,1000.0,550.0,527.0,542.0,559.0,533.0,
1701953355000,1000.0,555.0,543.0,548.0,572.0,533.0,
1701953360000,1000.0,576.0,550.0,578.0,586.0,555.0,
1701953365000,1000.0,575.0,580.0,581.0,614.0,556.0,
1701953370000,1000.0,578.0,584.0,589.0,611.0,559.0,
1701953375000,1000.0,589.0,593.0,597.0,617.0,560.0,
1701953380000,1000.0,585.0,603.0,591.0,629.0,560.0,
1701953385000,1000.0,583.0,596.0,590.0,621.0,563.0,
1701953390000,1000.0,589.0,604.0,601.0,630.0,573.0,
1701953395000,1000.0,584.0,611.0,593.0,646.0,568.0,
1701953400000,1000.0,593.0,606.0,602.0,650.0,580.0,
1701953405000,1000.0,583.0,623.0,596.0,664.0,574.0,
1701953410000,1000.0,598.0,615.0,604.0,665.0,585.0,
1701953415000,1000.0,605.0,625.0,607.0,674.0,591.0,
1701953420000,1000.0,595.0,634.0,595.0,672.0,578.0,
1701953425000,1000.0,597.0,615.0,601.0,667.0,583.0,
1701953430000,1000.0,591.0,614.0,599.0,681.0,583.0,
1701953435000,1000.0,588.0,610.0,604.0,682.0,586.0,
1701953440000,1000.0,596.0,610.0,607.0,691.0,587.0,
1701953445000,1000.0,599.0,614.0,610.0,703.0,594.0,
1701953450000,1000.0,600.0,618.0,608.0,699.0,592.0,
1701953455000,1000.0,613.0,617.0,622.0,688.0,605.0,
1701953460000,1000.0,599.0,624.0,621.0,696.0,596.0,
1701953465000,1000.0,612.0,620.0,629.0,686.0,602.0,
1701953470000,1000.0,605.0,624.0,621.0,684.0,596.0,
1701953475000,1000.0,607.0,618.0,620.0,679.0,596.0,
1701953480000,1000.0,617.0,611.0,620.0,674.0,600.0,
1701953485000,1000.0,615.0,619.0,610.0,669.0,598.0,
1701953490000,1000.0,614.0,619.0,605.0,654.0,591.0,
1701953495000,1000.0,610.0,613.0,595.0,646.0,584.0,
1701953500000,1000.0,615.0,603.0,591.0,625.0,582.0,
1701953505000,1000.0,612.0,599.0,587.0,623.0,575.0,
1701953510000,1000.0,621.0,592.0,591.0,616.0,582.0,
1701953515000,1000.0,619.0,602.0,585.0,628.0,576.0,
1701953520000,1000.0,623.0,603.0,585.0,631.0,587.0,
1701953525000,1000.0,611.0,605.0,578.0,633.0,579.0,
1701953530000,1000.0,615.0,602.0,588.0,635.0,578.0,
1701953535000,1000.0,609.0,599.0,593.0,635.0,579.0,
1701953540000,1000.0,605.0,600.0,601.0,640.0,583.0,
1701953545000,1000.0,612.0,602.0,608.0,642.0,585.0,
1701953550000,1000.0,623.0,607.0,614.0,652.0,594.0,
1701953555000,1000.0,626.0,619.0,617.0,660.0,599.0,
1701953560000,1000.0,617.0,627.0,616.0,662.0,596.0,
1701953565000,1000.0,614.0,629.0,614.0,656.0,594.0,
1701953570000,1000.0,608.0,625.0,612.0,647.0,593.0,
1701953575000,1000.0,605.0,619.0,615.0,643.0,592.0,
1701953580000,1000.0,608.0,616.0,617.0,639.0,588.0,
1701953585000,1000.0,618.0,614.0,630.0,643.0,599.0,
1701953590000,1000.0,618.0,619.0,628.0,650.0,605.0,
1701953595000,1000.0,619.0,623.0,617.0,659.0,597.0,
1701953600000,1000.0,633.0,616.0,612.0,652.0,597.0,
1701953605000,1000.0,629.0,616.0,609.0,663.0,591.0,
1701953610000,1000.0,623.0,611.0,609.0,654.0,590.0,
1701953615000,1000.0,619.0,608.0,604.0,648.0,585.0,
1701953620000,1000.0,613.0,601.0,599.0,640.0,583.0,
1701953625000,1000.0,626.0,596.0,608.0,635.0,590.0,
1701953630000,1000.0,630.0,607.0,610.0,647.0,594.0,
1701953635000,1000.0,626.0,611.0,603.0,653.0,591.0,
1701953640000,1000.0,632.0,606.0,600.0,645.0,589.0,
1701953645000,1000.0,623.0,605.0,585.0,644.0,587.0,
1701953650000,1000.0,621.0,604.0,582.0,632.0,588.0,
1701953655000,1000.0,620.0,606.0,586.0,622.0,596.0,
1701953660000,1000.0,608.0,609.0,585.0,622.0,595.0,
1701953665000,1000.0,601.0,611.0,575.0,616.0,588.0,
1701953670000,1000.0,604.0,601.0,579.0,613.0,589.0,
1701953675000,1000.0,610.0,600.0,584.0,627.0,604.0,
1701953680000,1000.0,626.0,608.0,599.0,643.0,615.0,
1701953685000,1000.0,617.0,617.0,597.0,658.0,611.0,
1701953690000,1000.0,608.0,611.0,593.0,655.0,606.0,
1701953695000,1000.0,611.0,601.0,598.0,654.0,608.0,
1701953700000,1000.0,,604.0,,660.0,,
1701953705000,,,,,,,
1701953750000,,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
1701953755000,839.0,589.0,718.0,488.0,573.0,576.0,584.0
1701953760000,559.0,416.0,422.0,305.0,412.0,342.0,346.0
1701953765000,657.0,437.0,444.0,368.0,442.0,384.0,378.0
1701953770000,743.0,397.0,416.0,353.0,421.0,368.0,359.0
1701953775000,794.0,434.0,429.0,376.0,444.0,412.0,405.0
1701953780000,829.0,416.0,379.0,375.0,421.0,398.0,385.0
