,flink_taskmanager_job_task_numRecordsInPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737524960000,0.0
1737524965000,0.0
1737524970000,0.0
1737524975000,163.2666666666
1737524980000,554.8666666666
1737524985000,554.8666666666
1737524990000,3471.35
1737524995000,8267.9
1737525000000,14423.1
1737525005000,17150.03333333
1737525010000,
1737525025000,0.0
1737525030000,2272.8833333333
1737525035000,2272.8833333333
1737525040000,2272.8833333333
1737525045000,12335.5
1737525050000,12335.5
1737525055000,12335.5
1737525060000,12335.5
1737525065000,12335.5
1737525070000,
1737525085000,0.0
1737525090000,0.0
1737525095000,144.15
1737525100000,7849.01666666
1737525105000,7849.01666666
1737525110000,13915.08333333
1737525115000,13915.08333333
1737525120000,
1737525150000,0.0
1737525155000,358.2333333333
1737525160000,8283.23333333
1737525165000,9434.283333329999
1737525170000,14912.2
1737525175000,15683.283333329999
1737525180000,15683.283333329999
1737525185000,15683.283333329999
1737525190000,15683.283333329999
1737525195000,
