,flink_taskmanager_job_task_busyTimeMsPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737524960000,1000.0
1737524965000,1000.0
1737524970000,0.0
1737524975000,0.0
1737524980000,0.0
1737524985000,0.0
1737524990000,0.0
1737524995000,142.0
1737525000000,265.0
1737525005000,357.0
1737525010000,
1737525025000,1000.0
1737525030000,838.0
1737525035000,919.0
1737525040000,946.0
1737525045000,960.0
1737525050000,968.0
1737525055000,973.0
1737525060000,977.0
1737525065000,980.0
1737525070000,
1737525085000,1000.0
1737525090000,1000.0
1737525095000,859.0
1737525100000,930.0
1737525105000,953.0
1737525110000,965.0
1737525115000,972.0
1737525120000,
1737525150000,1000.0
1737525155000,894.0
1737525160000,947.0
1737525165000,965.0
1737525170000,974.0
1737525175000,979.0
1737525180000,983.0
1737525185000,985.0
1737525190000,987.0
1737525195000,
