Timestamp,flink_jobmanager_job_lastCheckpointSize
0,-1.0
5,-1.0
10,70841.0
15,2094660.0
20,2303791.0
25,2400536.0
30,5244306.0
35,8120847.0
40,10694835.0
45,6900213.0
50,6900213.0
55,4618013.0
60,4618013.0
65,8684995.0
70,11445255.0
75,3944365.0
80,8695050.0
85,3866516.0
90,3866516.0
95,9430442.0
100,11379032.0
105,11379032.0
110,6165816.0
115,10585777.0
120,4783473.0
125,6967514.0
130,9025730.0
135,3428021.0
140,5483519.0
145,8060894.0
150,10137506.0
155,6351847.0
160,8762553.0
165,8762553.0
170,3310244.0
175,5411447.0
180,9712807.0
185,4582165.0
190,
235,-1.0
240,-1.0
245,-1.0
250,3555270.0
255,3555270.0
260,8218539.0
265,7919780.0
270,6856793.0
275,9125902.0
280,6096652.0
285,9030383.0
290,13139780.0
295,7399406.0
300,13179134.0
305,18495009.0
310,21700560.0
315,6650011.0
320,13831252.0
325,17249834.0
330,6559652.0
335,10073257.0
340,17934694.0
345,6984922.0
350,14359095.0
355,17835338.0
360,7043709.0
365,12410640.0
370,18022138.0
375,7002647.0
380,10927237.0
385,14738470.0
390,6977090.0
395,11582277.0
400,17075953.0
405,22146023.0
410,9106282.0
415,14627097.0
420,22306050.0
425,7197348.0
430,11298707.0
435,19008043.0
440,7638338.0
445,12179558.0
450,17521377.0
455,
505,-1.0
510,-1.0
515,5683241.0
520,8197847.0
525,7935104.0
530,10273703.0
535,14723233.0
540,7118010.0
545,12837967.0
550,17155196.0
555,19812740.0
560,11176655.0
565,18137075.0
570,20768381.0
575,7449745.0
580,13304389.0
585,23575125.0
590,10417153.0
595,15172332.0
600,21737894.0
605,7743178.0
610,14149136.0
615,19216686.0
620,11330809.0
625,17098557.0
630,21694210.0
635,24627950.0
640,8205278.0
645,19459558.0
650,26008128.0
655,8331724.0
660,15027123.0
665,25753948.0
670,11140143.0
675,17116712.0
680,27543313.0
685,12082536.0
690,18408382.0
695,22360996.0
700,12127090.0
705,19018642.0
710,23549197.0
715,
765,-1.0
770,-1.0
775,-1.0
780,6796776.0
785,9380203.0
790,9118467.0
795,8977664.0
800,12555816.0
805,6973840.0
810,12064920.0
815,16999369.0
820,14267513.0
825,10812797.0
830,15402850.0
835,14661096.0
840,6302114.0
845,10435522.0
850,14116360.0
855,7971072.0
860,13209894.0
865,17570918.0
870,8590258.0
875,15211694.0
880,21985548.0
885,6700687.0
890,13712546.0
895,19719767.0
900,20865175.0
905,13624739.0
910,20899489.0
915,23175738.0
920,9694843.0
925,23229761.0
930,21183102.0
935,11272026.0
940,18066356.0
945,28398894.0
950,10580294.0
955,18083158.0
960,24486694.0
965,13266898.0
970,21761896.0
975,28716510.0
980,
1025,-1.0
1030,-1.0
1035,-1.0
1040,9337905.0
1045,11927207.0
1050,13572104.0
1055,12111886.0
1060,16716667.0
1065,11457510.0
1070,18696048.0
1075,26094230.0
1080,32921464.0
1085,10644718.0
1090,24928402.0
1095,30410054.0
1100,10164471.0
1105,17984558.0
1110,33630165.0
1115,13569300.0
1120,20450599.0
1125,27759533.0
1130,13540950.0
1135,21595191.0
1140,30280896.0
1145,38173820.0
1150,21549884.0
1155,31172438.0
1160,37581041.0
1165,20450830.0
1170,29430049.0
1175,35590647.0
1180,13386528.0
1185,28864311.0
1190,28864311.0
1195,13089580.0
1200,20724942.0
1205,28158331.0
1210,16433693.0
1215,24578160.0
1220,32167073.0
1225,39773045.0
1230,21411431.0
1235,28433049.0
1240,28433049.0
1245,
1290,-1.0
1295,-1.0
1300,9996213.0
1305,13457455.0
1310,17438473.0
1315,11981611.0
1320,21774960.0
1325,26941094.0
1330,13613275.0
1335,28368217.0
1340,36226908.0
1345,16053139.0
1350,23502558.0
1355,31381138.0
1360,15468564.0
1365,21843795.0
1370,29576989.0
1375,15642782.0
1380,23086389.0
1385,32028361.0
1390,39772566.0
1395,25263102.0
1400,33040911.0
1405,40872934.0
1410,19572678.0
1415,37423410.0
1420,37423410.0
1425,17199546.0
1430,24782967.0
1435,33287971.0
1440,12251870.0
1445,19837781.0
1450,28049626.0
1455,35281983.0
1460,23179678.0
1465,31039079.0
1470,39745263.0
1475,13802678.0
1480,30244356.0
1485,37455775.0
1490,12976306.0
1495,20980484.0
1500,38208088.0
1505,38208088.0
1510,10555961.0
1515,
1560,-1.0
1565,-1.0
1570,7837947.0
1575,9170485.0
1580,12233168.0
1585,12421422.0
1590,18751636.0
1595,23962055.0
1600,13804758.0
1605,21402210.0
1610,28061867.0
1615,13274108.0
1620,21421096.0
1625,28259880.0
1630,36423168.0
1635,12244301.0
1640,27176758.0
1645,32984857.0
1650,10502047.0
1655,22590561.0
1660,27350199.0
1665,11661178.0
1670,20084488.0
1675,30641866.0
1680,17874566.0
1685,25412761.0
1690,32648858.0
1695,17272488.0
1700,24928258.0
1705,33049805.0
1710,39455448.0
1715,12760541.0
1720,26517709.0
1725,33592172.0
1730,9250071.0
1735,18786457.0
1740,16617405.0
1745,11272548.0
1750,19531591.0
1755,33473706.0
1760,14511200.0
1765,23040589.0
1770,31227660.0
