,flink_taskmanager_job_task_numRecordsInPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737530875000,0.0
1737530880000,0.0
1737530885000,0.0
1737530890000,99.4
1737530895000,509.95
1737530900000,577.8
1737530905000,6299.45
1737530910000,11526.05
1737530915000,16691.766666659998
1737530920000,19923.516666659998
1737530925000,24480.95
1737530930000,24480.95
1737530935000,24480.95
1737530940000,37847.43333333
1737530945000,37847.43333333
1737530950000,37748.03333333
1737530955000,46357.58333333
1737530960000,46289.733333330005
1737530965000,40870.5
1737530970000,42065.4
1737530975000,36899.68333333
1737530980000,39464.78333333
1737530985000,34907.35
1737530990000,36338.75
1737530995000,38095.81666666
1737531000000,32950.43333333
1737531005000,41496.0
1737531010000,42726.75
1737531015000,39661.8
1737531020000,39661.8
1737531025000,44774.13333333
1737531030000,38352.63333333
1737531035000,44541.26666666
1737531040000,38744.41666666
1737531045000,44536.66666666
1737531050000,43105.26666666
1737531055000,45080.5
1737531060000,38725.53333333
1737531065000,30179.96666666
1737531070000,29761.28333333
1737531075000,31503.3
1737531080000,40908.983333330005
1737531085000,38681.56666666
1737531090000,41391.31666666
1737531095000,35515.86666666
1737531100000,41498.05
1737531105000,35705.8
1737531110000,41278.4
1737531115000,37546.1
1737531120000,
