,flink_taskmanager_job_task_busyTimeMsPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737505175000,1000.0
1737505180000,1000.0
1737505185000,0.0
1737505190000,0.0
1737505195000,0.0
1737505200000,0.0
1737505205000,40.0
1737505210000,200.0
1737505215000,313.0
1737505220000,399.0
1737505225000,466.0
1737505230000,519.0
1737505235000,
1737505250000,1000.0
1737505255000,852.0
1737505260000,926.0
1737505265000,
1737505280000,1000.0
1737505285000,1000.0
1737505290000,875.0
1737505295000,938.0
1737505300000,
1737505330000,1000.0
1737505335000,1000.0
1737505340000,875.0
1737505345000,938.0
1737505350000,959.0
1737505355000,969.0
1737505360000,
1737505410000,1000.0
1737505415000,
