,flink_taskmanager_job_task_numRecordsInPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737506175000,0.0
1737506180000,0.0
1737506185000,0.0
1737506190000,97.1166666666
1737506195000,670.25
1737506200000,670.25
1737506205000,6445.866666670001
1737506210000,13153.016666659998
1737506215000,19443.483333329998
1737506220000,19443.483333329998
1737506225000,23778.96666666
1737506230000,23778.96666666
1737506235000,35017.966666659995
1737506240000,37004.11666666
1737506245000,37004.11666666
1737506250000,44942.8
1737506255000,45515.983333330005
1737506260000,45515.983333330005
1737506265000,45967.966666659995
1737506270000,39260.81666666
1737506275000,38748.733333330005
1737506280000,38748.733333330005
1737506285000,40692.9
1737506290000,40692.9
1737506295000,30971.86666666
1737506300000,32008.23333333
1737506305000,37915.61666666
1737506310000,35702.13333333
1737506315000,35686.05
1737506320000,40270.15
1737506325000,35402.8
1737506330000,40095.16666666
1737506335000,34640.41666666
1737506340000,40247.7
1737506345000,33968.05
1737506350000,39655.8
1737506355000,38137.83333333
1737506360000,36683.41666666
1737506365000,30776.03333333
1737506370000,24953.71666666
1737506375000,23823.48333333
1737506380000,19239.38333333
1737506385000,17879.13333333
1737506390000,13186.766666659998
1737506395000,12863.133333329999
1737506400000,7255.85
1737506405000,12657.716666659999
1737506410000,12461.0
1737506415000,18453.16666666
1737506420000,
