,flink_taskmanager_job_task_busyTimeMsPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737506175000,1000.0
1737506180000,1000.0
1737506185000,0.0
1737506190000,0.0
1737506195000,0.0
1737506200000,0.0
1737506205000,7.0
1737506210000,173.0
1737506215000,291.0
1737506220000,380.0
1737506225000,449.0
1737506230000,504.0
1737506235000,549.0
1737506240000,587.0
1737506245000,730.0
1737506250000,813.0
1737506255000,889.0
1737506260000,972.0
1737506265000,1000.0
1737506270000,1000.0
1737506275000,1000.0
1737506280000,1000.0
1737506285000,1000.0
1737506290000,1000.0
1737506295000,1000.0
1737506300000,1000.0
1737506305000,1000.0
1737506310000,1000.0
1737506315000,1000.0
1737506320000,1000.0
1737506325000,1000.0
1737506330000,1000.0
1737506335000,1000.0
1737506340000,1000.0
1737506345000,1000.0
1737506350000,1000.0
1737506355000,1000.0
1737506360000,1000.0
1737506365000,1000.0
1737506370000,1000.0
1737506375000,1000.0
1737506380000,1000.0
1737506385000,1000.0
1737506390000,1000.0
1737506395000,1000.0
1737506400000,1000.0
1737506405000,1000.0
1737506410000,1000.0
1737506415000,1000.0
1737506420000,
