,flink_taskmanager_job_task_numRecordsInPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737222135000,0.0
1737222140000,572.65
1737222145000,2394.7166666666
1737222150000,5649.65
1737222155000,10230.1
1737222160000,17839.36666666
1737222165000,17839.36666666
1737222170000,24677.1
1737222175000,24677.1
1737222180000,24677.1
1737222185000,34301.86666666
1737222190000,34301.86666666
1737222195000,34648.93333333
1737222200000,39142.75
1737222205000,37320.68333333
1737222210000,39946.966666659995
1737222215000,35366.51666666
1737222220000,33734.28333333
1737222225000,33734.28333333
1737222230000,29286.333333330003
1737222235000,32521.96666666
1737222240000,32943.966666659995
1737222245000,25329.16666666
1737222250000,33634.78333333
1737222255000,35984.56666666
1737222260000,35532.66666666
1737222265000,37150.733333330005
1737222270000,31583.633333330003
1737222275000,37718.5
1737222280000,31741.46666666
1737222285000,37156.75
1737222290000,34766.966666659995
1737222295000,37598.85
1737222300000,37176.85
1737222305000,36733.35
1737222310000,28726.85
1737222315000,34332.716666659995
1737222320000,36211.95
1737222325000,39884.16666666
1737222330000,39570.05
1737222335000,35336.4
1737222340000,39291.01666666
1737222345000,33875.733333330005
1737222350000,39653.58333333
1737222355000,33586.06666666
1737222360000,40048.01666666
1737222365000,38481.55
1737222370000,39990.88333333
1737222375000,
