,flink_taskmanager_job_task_busyTimeMsPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737494965000,1000.0
1737494970000,1000.0
1737494975000,0.0
1737494980000,0.0
1737494985000,0.0
1737494990000,0.0
1737494995000,0.0
1737495000000,159.0
1737495005000,276.0
1737495010000,366.0
1737495015000,436.0
1737495020000,
1737495035000,1000.0
1737495040000,828.0
1737495045000,914.0
1737495050000,943.0
1737495055000,957.0
1737495060000,966.0
1737495065000,972.0
1737495070000,
1737495095000,1000.0
1737495100000,825.0
1737495105000,913.0
1737495110000,942.0
1737495115000,957.0
1737495120000,965.0
1737495125000,971.0
1737495130000,975.0
1737495135000,979.0
1737495140000,981.0
1737495145000,
1737495175000,1000.0
1737495180000,797.0
1737495185000,797.0
1737495190000,
