,flink_taskmanager_job_task_numRecordsInPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737534165000,0.0
1737534170000,0.0
1737534175000,0.0
1737534180000,83.5166666666
1737534185000,604.4333333333
1737534190000,646.9833333333
1737534195000,5228.93333333
1737534200000,10857.633333329999
1737534205000,
1737534220000,0.0
1737534225000,7545.71666666
1737534230000,11754.43333333
1737534235000,17680.61666666
1737534240000,17680.61666666
1737534245000,17680.61666666
1737534250000,17680.61666666
1737534255000,
1737534275000,0.0
1737534280000,0.0
1737534285000,36.15
1737534290000,4502.21666667
1737534295000,
1737534325000,0.0
1737534330000,0.0
1737534335000,
1737534395000,0.0
1737534400000,102.65
1737534405000,
