Timestamp,"('flink_taskmanager_job_task_numRecordsInPerSecond', 'TumblingEventTimeWindows____Timestamps_Watermarks', 0)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 'TumblingEventTimeWindows____Timestamps_Watermarks', 0)","('flink_taskmanager_job_task_hardBackPressuredTimeMsPerSecond', 2)","('flink_taskmanager_job_task_hardBackPressuredTimeMsPerSecond', 1)",flink_jobmanager_job_lastCheckpointSize,flink_jobmanager_job_lastCheckpointDuration,Parallelism
0,0.0,1000.0,0.0,0.0,-1.0,-1.0,1
5,0.0,1000.0,0.0,0.0,22637.0,19.0,1
10,0.0,0.0,0.0,0.0,22637.0,14.0,1
15,0.0,0.0,0.0,0.0,85270.0,222.0,1
20,323.6,0.0,0.0,0.0,894968.0,129.0,1
25,520.6,0.0,0.0,0.0,1320417.0,132.0,1
30,6254.3,29.0,59.0,126.0,14475661.0,695.0,1
35,12851.66666666,191.0,257.0,318.0,25832311.0,875.0,1
40,19046.066666659997,306.0,396.0,438.0,32887494.0,2234.0,1
45,22739.2,393.0,513.0,545.0,32887494.0,2234.0,1
50,22739.2,461.0,567.0,596.0,14376739.0,299.0,1
55,28202.53333333,515.0,734.0,750.0,14376739.0,299.0,1
60,28202.53333333,559.0,758.0,773.0,6356363.0,398.0,1
65,33987.25,596.0,907.0,915.0,12380660.0,501.0,1
70,42451.58333333,740.0,980.0,984.0,12380660.0,501.0,1
75,42451.58333333,823.0,1000.0,1000.0,12380660.0,501.0,1
80,42127.983333330005,906.0,1000.0,1000.0,20021264.0,379.0,1
85,49273.75,986.0,1000.0,1000.0,20021264.0,379.0,1
90,43540.05,1000.0,1000.0,1000.0,24955879.0,387.0,1
95,41477.28333333,1000.0,1000.0,1000.0,17722673.0,346.0,1
100,36625.61666666,1000.0,1000.0,1000.0,17722673.0,346.0,1
105,34314.18333333,1000.0,1000.0,1000.0,25925371.0,383.0,1
110,38768.83333333,1000.0,1000.0,1000.0,25925371.0,383.0,1
115,33305.5,1000.0,1000.0,1000.0,27190601.0,358.0,1
120,34870.13333333,1000.0,1000.0,1000.0,4016646.0,291.0,1
125,33584.83333333,1000.0,1000.0,1000.0,11329323.0,543.0,1
130,32144.066666659997,1000.0,1000.0,1000.0,32221620.0,858.0,1
135,38478.38333333,1000.0,1000.0,1000.0,27069816.0,2082.0,1
140,44082.05,1000.0,1000.0,1000.0,27069816.0,2082.0,1
145,36838.26666666,1000.0,1000.0,1000.0,27069816.0,2082.0,1
150,38978.93333333,1000.0,1000.0,1000.0,31670784.0,516.0,1
155,37822.7,1000.0,1000.0,1000.0,31670784.0,516.0,1
160,37961.75,1000.0,1000.0,1000.0,32708319.0,565.0,1
165,41105.53333333,1000.0,1000.0,1000.0,32708319.0,565.0,1
170,36650.88333333,1000.0,1000.0,1000.0,21135133.0,419.0,1
175,42820.86666666,1000.0,1000.0,1000.0,21135133.0,419.0,1
180,41256.233333330005,1000.0,1000.0,1000.0,30556472.0,10037.0,1
185,37918.4,1000.0,1000.0,1000.0,30556472.0,10037.0,1
190,31176.1,1000.0,1000.0,1000.0,14187326.0,521.0,1
195,31471.45,1000.0,1000.0,1000.0,29772409.0,1010.0,1
200,34142.1,1000.0,1000.0,1000.0,35144636.0,1009.0,1
205,41255.81666666,1000.0,1000.0,1000.0,48772494.0,994.0,1
210,40989.45,1000.0,1000.0,1000.0,43060331.0,431.0,1
215,43691.81666666,1000.0,1000.0,1000.0,43060331.0,431.0,1
220,42210.03333333,1000.0,1000.0,1000.0,35079529.0,446.0,1
225,44026.86666666,1000.0,1000.0,1000.0,35079529.0,446.0,1
230,44026.86666666,1000.0,1000.0,1000.0,39466632.0,470.0,1
235,41561.16666666,1000.0,1000.0,1000.0,42800853.0,503.0,1
240,,,,,42800853.0,503.0,0
245,,,,,,,0
