,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond
1706086725000,1000.0,737.0,720.0,827.0,,,
1706086730000,1000.0,751.0,717.0,824.0,,,
1706086735000,1000.0,752.0,727.0,833.0,,,
1706086740000,1000.0,757.0,736.0,843.0,,,
1706086745000,1000.0,774.0,733.0,841.0,,,
1706086750000,1000.0,772.0,728.0,833.0,,,
1706086755000,1000.0,765.0,727.0,834.0,,,
1706086760000,1000.0,765.0,726.0,831.0,,,
1706086765000,1000.0,762.0,731.0,837.0,,,
1706086770000,1000.0,767.0,725.0,834.0,,,
1706086775000,1000.0,767.0,729.0,841.0,,,
1706086780000,1000.0,771.0,727.0,837.0,,,
1706086785000,1000.0,768.0,732.0,841.0,,,
1706086790000,1000.0,770.0,738.0,850.0,,,
1706086795000,1000.0,776.0,739.0,851.0,,,
1706086800000,1000.0,776.0,741.0,853.0,,,
1706086805000,1000.0,772.0,743.0,858.0,,,
1706086810000,1000.0,775.0,750.0,866.0,,,
1706086815000,1000.0,781.0,751.0,869.0,,,
1706086820000,1000.0,783.0,755.0,874.0,,,
1706086825000,1000.0,785.0,759.0,878.0,,,
1706086830000,1000.0,787.0,758.0,879.0,,,
1706086835000,1000.0,787.0,757.0,875.0,,,
1706086840000,1000.0,788.0,766.0,880.0,,,
1706086845000,1000.0,795.0,781.0,879.0,,,
1706086850000,999.0,800.0,782.0,883.0,,,
1706086855000,999.0,801.0,781.0,882.0,,,
1706086860000,999.0,810.0,777.0,878.0,,,
1706086865000,999.0,806.0,776.0,875.0,,,
1706086870000,999.0,802.0,773.0,874.0,,,
1706086875000,999.0,803.0,771.0,868.0,,,
1706086880000,999.0,802.0,770.0,866.0,,,
1706086885000,999.0,804.0,766.0,863.0,,,
1706086890000,999.0,802.0,765.0,862.0,,,
1706086895000,999.0,803.0,764.0,862.0,,,
1706086900000,999.0,802.0,759.0,863.0,,,
1706086905000,1000.0,,,1000.0,,,
1706086910000,602.0,1000.0,1000.0,259.0,,,
1706086915000,,,150.0,,,,
1706086920000,,,,,,,
1706086960000,,1000.0,,,,,
1706086965000,1000.0,499.0,367.0,1000.0,1000.0,,
1706086970000,543.0,519.0,443.0,375.0,415.0,,
1706086975000,772.0,573.0,516.0,457.0,435.0,,
1706086980000,848.0,593.0,558.0,528.0,517.0,,
1706086985000,886.0,601.0,575.0,565.0,554.0,,
1706086990000,909.0,606.0,584.0,579.0,573.0,,
1706086995000,924.0,614.0,600.0,590.0,582.0,,
1706087000000,935.0,612.0,603.0,600.0,605.0,,
1706087005000,943.0,626.0,617.0,603.0,605.0,,
1706087010000,950.0,631.0,624.0,617.0,622.0,,
1706087015000,955.0,642.0,631.0,624.0,627.0,,
1706087020000,959.0,656.0,649.0,636.0,641.0,,
1706087025000,962.0,680.0,683.0,649.0,656.0,,
1706087030000,1000.0,700.0,706.0,684.0,687.0,,
1706087035000,1000.0,708.0,713.0,703.0,717.0,,
1706087040000,1000.0,718.0,724.0,712.0,724.0,,
1706087045000,1000.0,730.0,738.0,723.0,737.0,,
1706087050000,1000.0,744.0,753.0,735.0,749.0,,
1706087055000,1000.0,753.0,757.0,748.0,764.0,,
1706087060000,1000.0,766.0,767.0,759.0,768.0,,
1706087065000,1000.0,771.0,773.0,772.0,780.0,,
1706087070000,1000.0,780.0,781.0,781.0,783.0,,
1706087075000,1000.0,778.0,786.0,791.0,795.0,,
1706087080000,1000.0,775.0,779.0,791.0,794.0,,
1706087085000,1000.0,775.0,779.0,789.0,792.0,,
1706087090000,1000.0,775.0,780.0,788.0,792.0,,
1706087095000,1000.0,776.0,780.0,790.0,792.0,,
1706087100000,1000.0,776.0,778.0,788.0,790.0,,
1706087105000,1000.0,779.0,779.0,786.0,791.0,,
1706087110000,1000.0,779.0,778.0,789.0,794.0,,
1706087115000,1000.0,779.0,780.0,788.0,792.0,,
1706087120000,1000.0,784.0,786.0,786.0,791.0,,
1706087125000,1000.0,786.0,788.0,789.0,798.0,,
1706087130000,1000.0,785.0,790.0,786.0,799.0,,
1706087135000,1000.0,787.0,791.0,786.0,798.0,,
1706087140000,1000.0,790.0,793.0,787.0,799.0,,
1706087145000,1000.0,794.0,795.0,788.0,800.0,,
1706087150000,1000.0,794.0,794.0,793.0,802.0,,
1706087155000,1000.0,795.0,796.0,793.0,804.0,,
1706087160000,1000.0,794.0,796.0,796.0,808.0,,
1706087165000,1000.0,794.0,795.0,798.0,805.0,,
1706087170000,1000.0,791.0,793.0,796.0,807.0,,
1706087175000,1000.0,799.0,792.0,794.0,805.0,,
1706087180000,1000.0,800.0,791.0,802.0,805.0,,
1706087185000,1000.0,798.0,789.0,803.0,804.0,,
1706087190000,1000.0,798.0,790.0,803.0,802.0,,
1706087195000,1000.0,799.0,792.0,802.0,801.0,,
1706087200000,1000.0,794.0,788.0,802.0,803.0,,
1706087205000,1000.0,781.0,781.0,801.0,799.0,,
1706087210000,1000.0,774.0,774.0,789.0,790.0,,
1706087215000,1000.0,772.0,773.0,780.0,779.0,,
1706087220000,1000.0,772.0,770.0,777.0,776.0,,
1706087225000,1000.0,767.0,767.0,773.0,773.0,,
1706087230000,1000.0,769.0,770.0,769.0,770.0,,
1706087235000,,,,771.0,,,
1706087240000,,,,,,,
1706087280000,,,1000.0,1000.0,,,
1706087285000,1000.0,275.0,275.0,279.0,305.0,1000.0,
1706087290000,583.0,315.0,335.0,316.0,319.0,240.0,
1706087295000,792.0,379.0,405.0,381.0,383.0,300.0,
1706087300000,861.0,418.0,445.0,422.0,422.0,379.0,
1706087305000,896.0,445.0,474.0,451.0,448.0,427.0,
1706087310000,917.0,452.0,482.0,457.0,455.0,459.0,
1706087315000,931.0,468.0,500.0,476.0,470.0,469.0,
1706087320000,941.0,483.0,518.0,492.0,486.0,484.0,
1706087325000,948.0,492.0,526.0,502.0,495.0,509.0,
1706087330000,954.0,498.0,532.0,509.0,501.0,521.0,
1706087335000,959.0,506.0,541.0,516.0,508.0,527.0,
1706087340000,963.0,517.0,553.0,529.0,519.0,536.0,
1706087345000,966.0,551.0,594.0,564.0,553.0,550.0,
1706087350000,1000.0,575.0,619.0,591.0,580.0,591.0,
1706087355000,1000.0,583.0,627.0,600.0,588.0,618.0,
1706087360000,1000.0,593.0,637.0,609.0,598.0,628.0,
1706087365000,1000.0,604.0,642.0,616.0,604.0,638.0,
1706087370000,1000.0,617.0,657.0,631.0,618.0,645.0,
1706087375000,1000.0,624.0,663.0,637.0,626.0,661.0,
1706087380000,1000.0,625.0,663.0,638.0,626.0,675.0,
1706087385000,1000.0,630.0,671.0,644.0,633.0,672.0,
1706087390000,1000.0,635.0,676.0,650.0,637.0,678.0,
1706087395000,1000.0,640.0,681.0,653.0,639.0,683.0,
1706087400000,1000.0,638.0,679.0,650.0,640.0,686.0,
1706087405000,1000.0,636.0,672.0,648.0,634.0,684.0,
1706087410000,1000.0,636.0,673.0,647.0,635.0,681.0,
1706087415000,1000.0,640.0,679.0,652.0,640.0,684.0,
1706087420000,1000.0,639.0,677.0,650.0,637.0,688.0,
1706087425000,1000.0,634.0,676.0,648.0,634.0,685.0,
1706087430000,1000.0,633.0,675.0,647.0,635.0,684.0,
1706087435000,1000.0,636.0,678.0,650.0,635.0,687.0,
1706087440000,1000.0,642.0,683.0,654.0,641.0,684.0,
1706087445000,1000.0,648.0,684.0,655.0,642.0,689.0,
1706087450000,1000.0,651.0,688.0,658.0,647.0,691.0,
1706087455000,1000.0,651.0,690.0,661.0,649.0,695.0,
1706087460000,1000.0,652.0,691.0,661.0,649.0,699.0,
1706087465000,1000.0,645.0,683.0,654.0,642.0,700.0,
1706087470000,1000.0,643.0,680.0,652.0,640.0,692.0,
1706087475000,1000.0,643.0,681.0,652.0,641.0,689.0,
1706087480000,1000.0,645.0,686.0,656.0,645.0,692.0,
1706087485000,1000.0,649.0,691.0,660.0,650.0,696.0,
1706087490000,1000.0,654.0,693.0,662.0,651.0,701.0,
1706087495000,1000.0,660.0,702.0,668.0,651.0,701.0,
1706087500000,1000.0,659.0,703.0,670.0,651.0,708.0,
1706087505000,1000.0,656.0,703.0,670.0,652.0,709.0,
1706087510000,1000.0,658.0,704.0,672.0,653.0,709.0,
1706087515000,1000.0,658.0,706.0,672.0,653.0,710.0,
1706087520000,1000.0,666.0,709.0,676.0,656.0,710.0,
1706087525000,1000.0,671.0,716.0,681.0,662.0,713.0,
1706087530000,1000.0,674.0,718.0,684.0,663.0,719.0,
1706087535000,1000.0,671.0,715.0,682.0,660.0,721.0,
1706087540000,1000.0,667.0,711.0,678.0,655.0,717.0,
1706087545000,1000.0,663.0,705.0,674.0,651.0,713.0,
1706087550000,1000.0,661.0,703.0,673.0,651.0,707.0,
1706087555000,,,,1000.0,1000.0,1000.0,
1706087560000,1000.0,498.0,423.0,507.0,1000.0,479.0,
1706087565000,,,,,,,
1706087610000,1000.0,,1000.0,,,,1000.0
1706087615000,558.0,343.0,442.0,1000.0,385.0,416.0,404.0
1706087620000,779.0,355.0,389.0,344.0,345.0,396.0,367.0
1706087625000,853.0,391.0,419.0,366.0,377.0,417.0,398.0
1706087630000,890.0,422.0,443.0,395.0,409.0,440.0,424.0
1706087635000,912.0,438.0,454.0,415.0,425.0,456.0,438.0
1706087640000,927.0,450.0,465.0,428.0,435.0,463.0,450.0
1706087645000,937.0,460.0,471.0,439.0,445.0,470.0,462.0
1706087650000,945.0,472.0,487.0,449.0,452.0,482.0,474.0
1706087655000,951.0,487.0,498.0,459.0,469.0,496.0,487.0
1706087660000,956.0,492.0,504.0,471.0,476.0,503.0,494.0
1706087665000,960.0,503.0,513.0,477.0,487.0,511.0,504.0
1706087670000,964.0,512.0,523.0,488.0,494.0,521.0,513.0
1706087675000,1000.0,542.0,547.0,496.0,521.0,540.0,538.0
1706087680000,1000.0,566.0,575.0,523.0,548.0,571.0,565.0
1706087685000,1000.0,580.0,589.0,542.0,566.0,586.0,579.0
1706087690000,1000.0,591.0,600.0,555.0,577.0,597.0,591.0
1706087695000,1000.0,603.0,614.0,567.0,594.0,611.0,603.0
1706087700000,1000.0,609.0,622.0,581.0,602.0,620.0,610.0
1706087705000,1000.0,619.0,632.0,587.0,614.0,639.0,619.0
1706087710000,1000.0,612.0,623.0,594.0,611.0,633.0,610.0
1706087715000,1000.0,614.0,627.0,590.0,610.0,633.0,614.0
1706087720000,1000.0,623.0,634.0,591.0,616.0,641.0,620.0
1706087725000,1000.0,628.0,638.0,597.0,619.0,646.0,624.0
1706087730000,1000.0,630.0,641.0,600.0,624.0,651.0,630.0
1706087735000,1000.0,628.0,636.0,605.0,619.0,651.0,626.0
1706087740000,1000.0,628.0,633.0,600.0,618.0,643.0,624.0
1706087745000,1000.0,628.0,633.0,600.0,614.0,644.0,625.0
1706087750000,1000.0,626.0,631.0,600.0,608.0,642.0,624.0
1706087755000,1000.0,626.0,629.0,598.0,603.0,639.0,622.0
1706087760000,1000.0,632.0,632.0,595.0,608.0,645.0,632.0
1706087765000,1000.0,634.0,634.0,601.0,609.0,636.0,633.0
1706087770000,1000.0,648.0,650.0,603.0,621.0,651.0,648.0
1706087775000,1000.0,650.0,654.0,616.0,626.0,655.0,649.0
1706087780000,1000.0,651.0,655.0,621.0,627.0,657.0,652.0
1706087785000,1000.0,652.0,655.0,623.0,625.0,655.0,650.0
1706087790000,1000.0,649.0,651.0,621.0,624.0,652.0,645.0
1706087795000,1000.0,649.0,653.0,617.0,624.0,653.0,646.0
1706087800000,1000.0,649.0,655.0,618.0,625.0,655.0,647.0
1706087805000,1000.0,651.0,656.0,618.0,627.0,655.0,647.0
1706087810000,1000.0,653.0,659.0,620.0,630.0,659.0,650.0
1706087815000,1000.0,655.0,660.0,622.0,631.0,661.0,653.0
1706087820000,1000.0,656.0,662.0,624.0,632.0,660.0,651.0
1706087825000,1000.0,656.0,662.0,631.0,631.0,663.0,650.0
1706087830000,1000.0,655.0,664.0,631.0,631.0,663.0,651.0
1706087835000,1000.0,657.0,662.0,631.0,631.0,664.0,653.0
1706087840000,1000.0,656.0,662.0,631.0,631.0,663.0,652.0
1706087845000,1000.0,653.0,662.0,630.0,631.0,664.0,653.0
1706087850000,1000.0,658.0,663.0,632.0,631.0,665.0,655.0
1706087855000,1000.0,657.0,664.0,634.0,632.0,667.0,656.0
1706087860000,1000.0,658.0,664.0,635.0,633.0,666.0,658.0
1706087865000,1000.0,658.0,665.0,635.0,633.0,668.0,657.0
1706087870000,999.0,657.0,662.0,635.0,632.0,665.0,656.0
1706087875000,975.0,649.0,656.0,632.0,624.0,657.0,646.0
1706087880000,947.0,639.0,,624.0,615.0,648.0,
