,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond
1706086545000,20525.983333329998,20693.68333333,20539.85,,,,
1706086550000,20417.316666659997,20515.766666659998,20427.83333333,,,,
1706086555000,20442.016666659998,20402.3,20442.16666666,,,,
1706086560000,20366.2,20432.11666666,20403.05,,,,
1706086565000,20260.36666666,20413.05,20265.05,,,,
1706086570000,20269.65,20279.11666666,20260.516666659998,,,,
1706086575000,20268.25,20243.66666666,20286.41666666,,,,
1706086580000,20238.9,20279.08333333,20247.7,,,,
1706086585000,,20254.9,,,,,
1706086590000,,,,,,,
1706086630000,,0.0,0.0,0.0,,,
1706086635000,0.0,0.0,87.95,88.1833333333,,,
1706086640000,53.2166666667,61.0,733.4333333333,719.7166666666,,,
1706086645000,612.6,681.3,1979.05,1968.3833333332998,,,
1706086650000,1834.9666666666,1877.7666666666,3373.06666667,3373.08333333,,,
1706086655000,3254.55,3291.3666666665995,4759.96666667,4760.73333333,,,
1706086660000,4635.95,4675.88333333,6225.133333329999,6241.766666670001,,,
1706086665000,6142.96666667,6165.383333329999,7511.733333329999,7511.75,,,
1706086670000,7374.91666666,7424.883333329999,8902.85,8889.15,,,
1706086675000,8767.05,8806.41666666,10282.75,10283.61666666,,,
1706086680000,10201.35,10201.65,11699.716666659999,11698.41666666,,,
1706086685000,11571.81666666,11607.31666666,13218.55,13233.83333333,,,
1706086690000,13159.58333333,13161.08333333,14861.266666659998,14861.283333329999,,,
1706086695000,14725.41666666,14792.65,16397.91666666,16390.63333333,,,
1706086700000,16303.4,16325.31666666,17373.816666659997,17387.55,,,
1706086705000,17363.9,17337.15,17590.16666666,17568.03333333,,,
1706086710000,17604.53333333,17602.45,17878.28333333,17864.5,,,
1706086715000,17845.65,17863.83333333,18084.96666666,18061.566666659997,,,
1706086720000,18094.4,18043.16666666,18253.0,18239.13333333,,,
1706086725000,18201.15,18217.1,18557.7,18551.066666659997,,,
1706086730000,18564.03333333,18550.9,18590.96666666,18605.2,,,
1706086735000,18625.53333333,18628.46666666,18788.13333333,18771.566666659997,,,
1706086740000,18728.316666659997,18765.43333333,19037.75,19033.91666666,,,
1706086745000,19013.05,19034.05,19074.766666659998,19052.516666659998,,,
1706086750000,18999.516666659998,19041.88333333,18957.4,18957.38333333,,,
1706086755000,18997.566666659997,18971.78333333,18994.05,18999.61666666,,,
1706086760000,18998.15,19007.066666659997,18975.25,18975.28333333,,,
1706086765000,18969.13333333,18974.18333333,19113.95,19145.7,,,
1706086770000,19127.733333329998,19112.45,19102.5,19116.71666666,,,
1706086775000,19129.93333333,19108.71666666,19179.75,19198.63333333,,,
1706086780000,19171.233333329998,19209.483333329998,19099.483333329998,19089.91666666,,,
1706086785000,19121.25,19133.85,19205.5,19182.8,,,
1706086790000,19200.983333329998,19182.8,19389.83333333,19389.816666659997,,,
1706086795000,19375.71666666,19367.483333329998,19477.91666666,19458.1,,,
1706086800000,19489.816666659997,19459.55,19503.25,19499.483333329998,,,
1706086805000,19509.6,19498.25,19591.983333329998,19611.483333329998,,,
1706086810000,19600.4,19592.8,19770.71666666,19759.68333333,,,
1706086815000,19731.15,19732.35,19795.2,19781.5,,,
1706086820000,19789.71666666,19779.91666666,19862.71666666,19850.96666666,,,
1706086825000,19853.733333329998,19848.1,19943.2,19940.11666666,,,
1706086830000,19911.13333333,19916.066666659997,19953.13333333,19938.13333333,,,
1706086835000,19932.15,19922.8,19928.58333333,19919.95,,,
1706086840000,19923.03333333,19916.86666666,19808.78333333,20006.58333333,,,
1706086845000,20045.1,19904.85,19998.33333333,20020.88333333,,,
1706086850000,20012.46666666,20028.41666666,20076.91666666,20069.65,,,
1706086855000,20068.816666659997,20064.75,20090.03333333,20118.78333333,,,
1706086860000,20091.35,20118.85,20009.83333333,20018.733333329998,,,
1706086865000,20027.5,20021.266666659998,19988.63333333,19949.983333329998,,,
1706086870000,19966.13333333,19950.35,19934.85,19945.9,,,
1706086875000,19941.43333333,19941.43333333,19930.18333333,19922.983333329998,,,
1706086880000,19917.91666666,19915.516666659998,19920.86666666,19940.7,,,
1706086885000,19935.43333333,19937.41666666,19857.36666666,19860.516666659998,,,
1706086890000,19865.15,19885.33333333,19854.11666666,19869.35,,,
1706086895000,19871.61666666,19884.316666659997,19883.08333333,19895.483333329998,,,
1706086900000,19891.0,19904.8,20146.5,19950.8,,,
1706086905000,19884.86666666,,,,,,
1706086910000,,0.0,0.0,695.6166666666,,,
1706086915000,,,673.55,,,,
1706086920000,,,,,,,
1706086960000,0.0,0.0,0.0,,0.0,,
1706086965000,0.0,99.15,117.5333333333,0.0,0.0,,
1706086970000,96.4333333333,930.0166666666,958.5,114.4333333333,119.8,,
1706086975000,876.15,2297.1166666666,2297.8833333333,958.3333333333,951.4166666666,,
1706086980000,2275.6166666666,3646.65,3685.95,2297.15,2297.1333333333,,
1706086985000,3614.5,4981.88333333,5020.73333333,3686.01666667,3678.3,,
1706086990000,4959.93333333,6305.45,6323.266666670001,5009.58333333,5013.93333333,,
1706086995000,6254.866666670001,7699.933333329999,7715.56666666,6322.566666670001,6315.616666670001,,
1706087000000,7688.6,8925.283333329999,8944.75,7714.733333329999,7706.56666666,,
1706087005000,8885.25,10445.133333329999,10475.26666666,8944.73333333,8937.75,,
1706087010000,10391.48333333,11864.33333333,11898.016666659998,10474.73333333,10467.56666666,,
1706087015000,11836.45,13318.116666659998,13355.033333329999,11886.966666659999,11884.216666659999,,
1706087020000,13328.2,14946.0,14990.3,13355.05,13328.73333333,,
1706087025000,14934.33333333,16501.566666659997,16507.96666666,14986.98333333,14980.783333329999,,
1706087030000,16481.75,17308.066666659997,17304.46666666,16522.38333333,16509.8,,
1706087035000,17335.733333329998,17501.816666659997,17529.983333329998,17312.86666666,17312.55,,
1706087040000,17532.0,17853.18333333,17849.93333333,17530.61666666,17522.03333333,,
1706087045000,17861.58333333,18170.9,18154.21666666,17848.85,17849.86666666,,
1706087050000,18169.5,18517.78333333,18537.58333333,18164.58333333,18153.516666659998,,
1706087055000,18546.65,18752.33333333,18736.7,18533.6,18537.816666659997,,
1706087060000,18723.08333333,19096.33333333,19090.3,18737.55,18745.71666666,,
1706087065000,19077.75,19187.88333333,19186.68333333,19090.33333333,19094.16666666,,
1706087070000,19243.43333333,19428.18333333,19418.91666666,19186.36666666,19186.6,,
1706087075000,19442.95,19561.25,19567.55,19429.25,19425.21666666,,
1706087080000,19591.5,19547.33333333,19549.38333333,19563.35,19584.15,,
1706087085000,19563.53333333,19540.45,19551.066666659997,19551.78333333,19551.16666666,,
1706087090000,19559.75,19582.316666659997,19599.78333333,19527.08333333,19539.16666666,,
1706087095000,19614.03333333,19640.983333329998,19612.05,19592.38333333,19592.36666666,,
1706087100000,19603.63333333,19586.483333329998,19581.08333333,19612.15,19620.75,,
1706087105000,19610.266666659998,19621.8,19624.83333333,19557.55,19570.2,,
1706087110000,19644.08333333,19553.38333333,19546.016666659998,19624.516666659998,19624.43333333,,
1706087115000,19577.5,19552.4,19596.68333333,19561.91666666,19557.766666659998,,
1706087120000,19635.88333333,19698.41666666,19723.733333329998,19595.15,19586.266666659998,,
1706087125000,19758.63333333,19762.11666666,19754.233333329998,19723.68333333,19720.43333333,,
1706087130000,19751.28333333,19770.4,19784.816666659997,19759.03333333,19765.96666666,,
1706087135000,19783.266666659998,19800.85,19800.71666666,19784.71666666,19784.55,,
1706087140000,19793.43333333,19864.21666666,19862.35,19804.96666666,19800.566666659997,,
1706087145000,19869.66666666,19929.11666666,19921.25,19862.05,19862.43333333,,
1706087150000,19915.35,19917.43333333,19911.18333333,19903.71666666,19921.38333333,,
1706087155000,19910.93333333,19931.516666659998,19975.233333329998,19909.16666666,19901.18333333,,
1706087160000,19996.93333333,19982.88333333,19988.83333333,19973.483333329998,19965.43333333,,
1706087165000,19983.2,20003.266666659998,19999.21666666,20012.53333333,19995.7,,
1706087170000,19989.233333329998,20034.63333333,20047.75,20000.33333333,20007.13333333,,
1706087175000,20037.25,20033.45,20031.03333333,20035.85,20024.05,,
1706087180000,20033.8,20026.61666666,20027.35,20032.18333333,20032.1,,
1706087185000,20030.46666666,20011.4,20033.66666666,20026.733333329998,20026.03333333,,
1706087190000,20034.08333333,20004.91666666,20005.8,20030.08333333,20022.35,,
1706087195000,20009.7,20033.13333333,20022.4,20007.03333333,20007.13333333,,
1706087200000,20043.83333333,19947.83333333,19937.0,20021.58333333,20022.88333333,,
1706087205000,19918.78333333,19697.96666666,19701.58333333,19937.16666666,19931.03333333,,
1706087210000,19693.66666666,19511.3,19507.05,19731.58333333,19702.3,,
1706087215000,19516.65,19497.75,19454.03333333,19515.83333333,19524.18333333,,
1706087220000,19430.33333333,19409.1,19399.68333333,19455.8,19463.83333333,,
1706087225000,19414.13333333,19306.733333329998,19320.9,19399.88333333,19403.95,,
1706087230000,19320.4,19375.733333329998,19346.0,19318.816666659997,19312.28333333,,
1706087235000,,,,19346.8,,,
1706087240000,,,,,,,
1706087280000,0.0,0.0,0.0,0.0,0.0,0.0,
1706087285000,0.0,97.8,98.55,94.0666666666,83.6166666666,0.0,
1706087290000,77.5333333333,791.0833333333,791.0666666666,787.9833333333,766.5833333333,112.3,
1706087295000,742.4,1893.25,1891.6166666666,1881.0666666666,1861.9333333332997,805.7166666666,
1706087300000,1855.9,3060.4333333332997,3057.5,3048.1833333332997,3028.9,1903.1,
1706087305000,3041.9666666666,4278.23333333,4278.23333333,4278.23333333,4256.18333333,3083.8,
1706087310000,4246.33333333,5370.35,5362.26666667,5353.53333333,5323.85,4295.35,
1706087315000,5346.01666667,6571.016666670001,6571.016666670001,6565.066666670001,6543.0,5393.38333333,
1706087320000,6542.433333329999,7902.683333329999,7902.683333329999,7893.58333333,7872.75,6577.95,
1706087325000,7886.36666666,9136.43333333,9134.55,9123.61666666,9103.76666666,7912.25,
1706087330000,9108.55,10351.283333329999,10351.26666666,10351.26666666,10332.2,9161.58333333,
1706087335000,10344.33333333,11652.366666659998,11660.466666659999,11649.366666659998,11634.7,10368.06666666,
1706087340000,11650.91666666,13039.716666659999,13037.283333329999,13033.73333333,13022.033333329999,11669.216666659999,
1706087345000,13045.216666659999,14404.783333329999,14403.18333333,14398.866666659998,14386.85,13050.55,
1706087350000,14419.8,15152.0,15151.45,15146.6,15144.133333329999,14408.116666659998,
1706087355000,15197.41666666,15394.383333329999,15394.2,15394.2,15389.383333329999,15156.283333329999,
1706087360000,15410.85,15649.283333329999,15650.383333329999,15648.95,15647.23333333,15403.216666659999,
1706087365000,15648.56666666,15844.98333333,15836.43333333,15832.866666659998,15833.4,15651.48333333,
1706087370000,15862.85,16206.616666659998,16214.7,16220.716666659999,16212.283333329999,15845.216666659999,
1706087375000,16216.5,16460.45,16460.45,16456.7,16466.483333329998,16200.366666659998,
1706087380000,16487.58333333,16469.516666659998,16467.3,16458.93333333,16463.766666659998,16467.45,
1706087385000,16477.816666659997,16664.766666659998,16665.78333333,16666.016666659998,16678.36666666,16479.016666659998,
1706087390000,16686.016666659998,16783.08333333,16778.91666666,16783.766666659998,16772.88333333,16656.11666666,
1706087395000,16783.86666666,16849.8,16841.766666659998,16847.38333333,16825.483333329998,16794.45,
1706087400000,16839.4,16869.483333329998,16871.4,16866.68333333,16853.66666666,16851.05,
1706087405000,16855.7,16840.066666659997,16840.91666666,16845.78333333,16832.316666659997,16877.33333333,
1706087410000,16837.233333329998,16880.2,16878.066666659997,16875.36666666,16877.8,16839.08333333,
1706087415000,16866.13333333,17008.91666666,17010.3,17009.71666666,17010.96666666,16882.566666659997,
1706087420000,17016.71666666,16956.28333333,16955.96666666,16955.983333329998,16954.316666659997,17005.483333329998,
1706087425000,16975.016666659998,16922.96666666,16925.65,16922.85,16917.816666659997,16956.25,
1706087430000,16927.8,16900.066666659997,16900.066666659997,16898.08333333,16913.46666666,16915.1,
1706087435000,16912.0,16935.66666666,16933.58333333,16932.6,16922.233333329998,16901.233333329998,
1706087440000,16926.11666666,17051.733333329998,17051.766666659998,17059.21666666,17052.93333333,16941.25,
1706087445000,17049.566666659997,17095.91666666,17086.83333333,17098.45,17077.11666666,17053.316666659997,
1706087450000,17088.4,17208.78333333,17211.233333329998,17195.28333333,17212.41666666,17098.18333333,
1706087455000,17198.266666659998,17298.1,17298.03333333,17303.516666659998,17306.25,17185.83333333,
1706087460000,17306.16666666,17321.65,17320.16666666,17317.516666659998,17325.016666659998,17299.36666666,
1706087465000,17303.75,17165.18333333,17165.18333333,17161.05,17177.58333333,17327.63333333,
1706087470000,17137.6,17084.58333333,17087.28333333,17095.733333329998,17096.28333333,17161.983333329998,
1706087475000,17102.11666666,17102.05,17098.66666666,17103.45,17102.11666666,17081.46666666,
1706087480000,17104.5,17204.46666666,17206.1,17216.35,17226.55,17104.13333333,
1706087485000,17208.0,17333.7,17343.88333333,17340.08333333,17341.0,17206.05,
1706087490000,17338.15,17322.85,17306.016666659998,17315.83333333,17381.6,17347.6,
1706087495000,17388.1,17388.05,17390.11666666,17397.483333329998,17386.03333333,17303.266666659998,
1706087500000,17391.16666666,17408.566666659997,17408.46666666,17409.38333333,17395.016666659998,17385.53333333,
1706087505000,17402.316666659997,17425.566666659997,17434.18333333,17421.85,17427.95,17408.66666666,
1706087510000,17436.55,17465.316666659997,17474.86666666,17475.65,17463.46666666,17418.68333333,
1706087515000,17482.8,17484.15,17481.38333333,17469.95,17478.71666666,17482.68333333,
1706087520000,17495.25,17566.43333333,17570.016666659998,17569.71666666,17563.71666666,17489.78333333,
1706087525000,17580.316666659997,17716.566666659997,17727.41666666,17724.18333333,17718.0,17552.6,
1706087530000,17757.266666659998,17794.516666659998,17791.483333329998,17783.35,17780.316666659997,17727.35,
1706087535000,17788.21666666,17713.983333329998,17717.8,17720.46666666,17720.066666659997,17799.88333333,
1706087540000,17712.1,17625.016666659998,17624.61666666,17616.13333333,17593.516666659998,17711.46666666,
1706087545000,17609.85,17477.05,17470.33333333,17470.13333333,17471.95,17615.45,
1706087550000,17475.68333333,17529.46666666,17544.566666659997,17528.316666659997,17464.25,17476.61666666,
1706087555000,,,,0.0,0.0,,
1706087560000,0.0,1414.7833333332999,1400.3833333333,1425.4666666665998,0.0,1427.4833333333,
1706087565000,,,,,,,
1706087610000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1706087615000,44.9166666667,36.8166666667,19.416666666666,0.0,42.0333333333,26.733333333333,34.6
1706087620000,587.9333333333,670.4,623.0333333333,63.1,690.6333333333,651.7833333333,663.2166666666
1706087625000,1593.45,1635.4833333333,1567.3333333332998,718.0833333333,1653.8166666666,1607.6833333332997,1625.2166666666
1706087630000,2644.9333333332997,2690.5833333333,2644.65,1741.2333333333,2693.0666666666,2661.8333333333,2681.4
1706087635000,3683.93333333,3739.76666667,3669.85,2772.1,3775.16666667,3724.78333333,3731.3
1706087640000,4739.7,4809.35,4754.45,3822.11666667,4828.16666667,4781.88333333,4803.05
1706087645000,5873.08333333,5910.483333329999,5830.316666670001,4877.96666667,5948.85,5893.46666667,5921.35
1706087650000,7018.25,7045.06666666,7004.86666666,6022.85,7054.55,7021.58333333,7045.06666666
1706087655000,8235.68333333,8291.56666666,8205.86666666,7157.0,8310.2,8261.86666666,8275.11666666
1706087660000,9413.46666666,9441.58333333,9358.3,8368.533333329999,9460.9,9420.533333329999,9438.783333329999
1706087665000,10682.45,10727.36666666,10627.01666666,9545.76666666,10750.01666666,10682.3,10716.033333329999
1706087670000,11982.68333333,12004.216666659999,11961.2,10833.45,12016.5,11993.25,12004.216666659999
1706087675000,13305.266666659998,13354.516666659998,13282.783333329999,12122.68333333,13372.18333333,13332.8,13347.366666659998
1706087680000,14131.75,14091.95,14060.31666666,13425.016666659998,14103.4,14073.133333329999,14089.616666659998
1706087685000,14474.66666666,14462.516666659998,14444.68333333,14137.85,14471.85,14459.283333329999,14470.98333333
1706087690000,14778.283333329999,14751.4,14744.45,14464.8,14760.866666659998,14756.533333329999,14760.58333333
1706087695000,15102.533333329999,15073.65,15060.8,14789.266666659998,15068.7,15058.116666659998,15082.116666659998
1706087700000,15295.31666666,15253.41666666,15230.08333333,15103.883333329999,15256.91666666,15254.116666659998,15259.716666659999
1706087705000,15526.616666659998,15507.1,15496.73333333,15291.766666659998,15474.06666666,15497.783333329999,15496.23333333
1706087710000,15382.6,15352.383333329999,15340.93333333,15493.43333333,15388.516666659998,15359.516666659998,15343.033333329999
1706087715000,15440.616666659998,15428.08333333,15424.66666666,15390.95,15434.116666659998,15422.25,15434.966666659999
1706087720000,15624.266666659998,15621.91666666,15633.95,15435.66666666,15640.41666666,15623.616666659998,15615.116666659998
1706087725000,15741.4,15729.31666666,15735.516666659998,15617.966666659999,15724.98333333,15747.31666666,15734.5
1706087730000,15796.45,15788.216666659999,15789.4,15727.08333333,15790.3,15799.16666666,15788.216666659999
1706087735000,15796.4,15794.23333333,15808.2,15797.66666666,15812.43333333,15801.81666666,15794.133333329999
1706087740000,15775.75,15773.75,15773.283333329999,15792.033333329999,15773.08333333,15780.08333333,15773.81666666
1706087745000,15805.65,15800.16666666,15807.766666659998,15777.0,15810.366666659998,15814.15,15792.783333329999
1706087750000,15758.633333329999,15749.58333333,15763.08333333,15783.783333329999,15750.466666659999,15773.18333333,15749.58333333
1706087755000,15757.43333333,15747.283333329999,15758.133333329999,15749.033333329999,15762.266666659998,15732.56666666,15737.43333333
1706087760000,15851.466666659999,15856.533333329999,15858.7,15732.48333333,15873.216666659999,15867.4,15848.18333333
1706087765000,15867.633333329999,15892.7,15883.516666659998,15849.68333333,15911.18333333,15880.83333333,15882.43333333
1706087770000,16255.5,16264.81666666,16280.4,15903.81666666,16258.95,16281.16666666,16274.18333333
1706087775000,16378.516666659998,16364.2,16377.15,16259.85,16375.116666659998,16376.866666659998,16363.81666666
1706087780000,16382.283333329999,16403.88333333,16386.96666666,16377.56666666,16388.55,16384.61666666,16409.18333333
1706087785000,16378.533333329999,16375.83333333,16377.633333329999,16413.483333329998,16378.18333333,16359.383333329999,16374.133333329999
1706087790000,16317.383333329999,16328.9,16323.266666659998,16375.883333329999,16329.18333333,16328.9,16328.9
1706087795000,16357.85,16354.866666659998,16347.016666659998,16326.55,16344.43333333,16350.65,16362.41666666
1706087800000,16396.85,16394.41666666,16392.03333333,16375.15,16393.05,16397.41666666,16393.96666666
1706087805000,16404.46666666,16437.03333333,16416.4,16398.45,16427.85,16408.53333333,16436.63333333
1706087810000,16491.066666659997,16489.71666666,16490.0,16444.766666659998,16495.43333333,16489.733333329998,16489.733333329998
1706087815000,16541.78333333,16541.5,16524.08333333,16496.316666659997,16516.05,16549.25,16549.1
1706087820000,16585.71666666,16593.15,16573.15,16552.38333333,16576.233333329998,16570.91666666,16598.58333333
1706087825000,16601.88333333,16601.11666666,16618.58333333,16592.28333333,16599.85,16618.4,16601.266666659998
1706087830000,16621.0,16612.8,16607.15,16572.7,16616.066666659997,16612.8,16612.8
1706087835000,16610.983333329998,16622.0,16606.11666666,16602.55,16606.36666666,16604.65,16622.45
1706087840000,16615.8,16608.61666666,16616.21666666,16620.3,16618.88333333,16619.066666659997,16603.15
1706087845000,16619.316666659997,16606.08333333,16638.63333333,16605.13333333,16632.68333333,16630.233333329998,16604.41666666
1706087850000,16694.11666666,16670.53333333,16673.53333333,16625.86666666,16681.13333333,16670.53333333,16670.53333333
1706087855000,16699.816666659997,16698.65,16697.46666666,16683.816666659997,16695.6,16696.38333333,16693.08333333
1706087860000,16722.016666659998,16719.75,16717.33333333,16688.58333333,16717.6,16714.96666666,16732.38333333
1706087865000,16746.233333329998,16728.28333333,16746.266666659998,16733.816666659997,16730.95,16739.75,16728.28333333
1706087870000,16741.55,16691.8,16662.53333333,16730.5,16687.03333333,16676.983333329998,16691.8
