,flink_taskmanager_job_task_numRecordsInPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737503210000,0.0
1737503215000,0.0
1737503220000,0.0
1737503225000,134.75
1737503230000,425.7666666666
1737503235000,427.1333333333
1737503240000,4877.65
1737503245000,11379.383333329999
1737503250000,18066.25
1737503255000,18615.05
1737503260000,21915.3
1737503265000,22270.816666659997
1737503270000,33568.18333333
1737503275000,33568.18333333
1737503280000,33568.18333333
1737503285000,42001.91666666
1737503290000,43116.6
1737503295000,43115.233333330005
1737503300000,42563.65
1737503305000,39423.8
1737503310000,32736.933333330002
1737503315000,38203.38333333
1737503320000,34903.13333333
1737503325000,35872.6
1737503330000,24575.23333333
1737503335000,31399.78333333
1737503340000,36930.8
1737503345000,34307.733333330005
1737503350000,38541.86666666
1737503355000,38541.86666666
1737503360000,40583.85
1737503365000,37221.966666659995
1737503370000,39101.216666659995
1737503375000,36958.26666666
1737503380000,36958.26666666
1737503385000,40051.16666666
1737503390000,40051.16666666
1737503395000,33825.95
1737503400000,31393.71666666
1737503405000,34181.68333333
1737503410000,35790.63333333
1737503415000,40943.966666659995
1737503420000,35667.36666666
1737503425000,38011.983333330005
1737503430000,39547.33333333
1737503435000,35921.55
1737503440000,41493.5
1737503445000,37075.61666666
1737503450000,42452.0
1737503455000,
