,flink_taskmanager_job_task_busyTimeMsPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737503210000,1000.0
1737503215000,1000.0
1737503220000,0.0
1737503225000,0.0
1737503230000,0.0
1737503235000,0.0
1737503240000,10.0
1737503245000,175.0
1737503250000,292.0
1737503255000,381.0
1737503260000,450.0
1737503265000,505.0
1737503270000,550.0
1737503275000,587.0
1737503280000,728.0
1737503285000,809.0
1737503290000,890.0
1737503295000,974.0
1737503300000,1000.0
1737503305000,1000.0
1737503310000,1000.0
1737503315000,1000.0
1737503320000,1000.0
1737503325000,1000.0
1737503330000,1000.0
1737503335000,1000.0
1737503340000,1000.0
1737503345000,1000.0
1737503350000,1000.0
1737503355000,1000.0
1737503360000,1000.0
1737503365000,1000.0
1737503370000,1000.0
1737503375000,1000.0
1737503380000,1000.0
1737503385000,1000.0
1737503390000,1000.0
1737503395000,1000.0
1737503400000,1000.0
1737503405000,1000.0
1737503410000,1000.0
1737503415000,1000.0
1737503420000,1000.0
1737503425000,1000.0
1737503430000,1000.0
1737503435000,1000.0
1737503440000,1000.0
1737503445000,1000.0
1737503450000,1000.0
1737503455000,
