,flink_taskmanager_job_task_numRecordsInPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737540790000,0.0
1737540795000,0.0
1737540800000,0.0
1737540805000,103.7833333333
1737540810000,559.8333333333
1737540815000,570.0833333333
1737540820000,4092.53333333
1737540825000,7721.45
1737540830000,14161.35
1737540835000,19563.38333333
1737540840000,23801.516666659998
1737540845000,28756.566666659997
1737540850000,32414.566666659997
1737540855000,32414.566666659997
1737540860000,39425.1
1737540865000,45676.05
1737540870000,45220.0
1737540875000,45209.75
1737540880000,49505.28333333
1737540885000,45876.36666666
1737540890000,43751.716666659995
1737540895000,39902.05
1737540900000,37924.58333333
1737540905000,35906.43333333
1737540910000,33299.25
1737540915000,33840.6
1737540920000,31085.433333330002
1737540925000,33499.483333330005
1737540930000,39384.01666666
1737540935000,45071.05
1737540940000,37253.06666666
1737540945000,42831.88333333
1737540950000,38516.63333333
1737540955000,43027.31666666
1737540960000,40766.65
1737540965000,43487.58333333
1737540970000,42436.76666666
1737540975000,43515.16666666
1737540980000,40150.31666666
1737540985000,39356.81666666
1737540990000,39627.983333330005
1737540995000,40392.466666659995
1737541000000,49135.83333333
1737541005000,45658.31666666
1737541010000,49158.5
1737541015000,44993.1
1737541020000,47948.266666660005
1737541025000,45337.233333330005
1737541030000,
