Timestamp,"('flink_taskmanager_job_task_numRecordsInPerSecond', 0)","('flink_taskmanager_job_task_numRecordsInPerSecond', 1)","('flink_taskmanager_job_task_numRecordsInPerSecond', 2)","('flink_taskmanager_job_task_numRecordsInPerSecond', 3)","('flink_taskmanager_job_task_numRecordsInPerSecond', 4)","('flink_taskmanager_job_task_numRecordsInPerSecond', 5)","('flink_taskmanager_job_task_numRecordsInPerSecond', 6)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 0)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 1)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 2)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 3)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 4)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 5)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 6)","('flink_taskmanager_job_task_hardBackPressuredTimeMsPerSecond', 2)","('flink_taskmanager_job_task_hardBackPressuredTimeMsPerSecond', 1)",flink_jobmanager_job_lastCheckpointSize,flink_jobmanager_job_lastCheckpointDuration,Parallelism
2340,13957.23333333,12947.216666659999,57510.03333333,13709.16666666,13167.533333329999,12608.366666659998,,872.0,360.0,914.0,350.0,356.0,317.0,,385.0,286.0,74496494.0,1153.0,6
2345,14381.05,13287.81666666,57415.3,14366.266666659998,13493.9,12951.05,,867.0,355.0,919.0,355.0,349.0,318.0,,383.0,272.0,92436269.0,1929.0,6
2350,14996.68333333,13910.83333333,57009.56666666,14072.3,14108.883333329999,13588.31666666,,861.0,357.0,922.0,367.0,350.0,321.0,,399.0,264.0,109207781.0,1840.0,6
2355,14719.15,13661.75,55073.63333333,14283.6,13868.56666666,13326.5,,864.0,363.0,921.0,376.0,359.0,329.0,,422.0,281.0,127038342.0,2547.0,6
2360,14908.68333333,13840.73333333,56012.55,14696.5,14054.1,13492.1,,863.0,365.0,923.0,373.0,361.0,331.0,,423.0,271.0,118582599.0,2225.0,6
2365,15416.08333333,14263.6,56687.016666660005,14692.8,14453.65,13901.43333333,,857.0,354.0,930.0,387.0,353.0,331.0,,416.0,244.0,136705020.0,2424.0,6
2370,15446.133333329999,14226.966666659999,55294.45,14649.633333329999,14467.66666666,13869.133333329999,,857.0,358.0,933.0,389.0,358.0,342.0,,423.0,248.0,153477854.0,3224.0,6
2375,15270.55,14175.85,54701.3,14440.56666666,14416.7,13817.33333333,,857.0,361.0,928.0,391.0,361.0,343.0,,423.0,238.0,128784663.0,2428.0,6
2380,14912.466666659999,13952.5,54750.53333333,14200.2,14200.43333333,13597.65,,863.0,364.0,922.0,397.0,364.0,345.0,,412.0,254.0,159570997.0,2300.0,6
2385,14842.23333333,13747.7,54697.46666666,13228.91666666,13985.58333333,13390.66666666,,858.0,369.0,926.0,399.0,365.0,349.0,,419.0,266.0,159570997.0,2300.0,6
2390,13651.2,12791.266666659998,53034.28333333,13086.366666659998,13007.65,12460.8,,870.0,371.0,923.0,398.0,366.0,349.0,,433.0,288.0,147686213.0,2640.0,6
2395,13633.1,12655.2,52411.88333333,12124.66666666,12869.866666659998,12340.033333329999,,873.0,367.0,921.0,442.0,362.0,347.0,,435.0,290.0,152595259.0,2543.0,6
2400,12628.2,11722.1,48691.65,10874.75,11920.93333333,11429.533333329999,,884.0,413.0,928.0,498.0,408.0,398.0,,469.0,345.0,152595259.0,2543.0,6
2405,11278.91666666,10454.1,43523.01666666,9487.2,10688.05,10193.383333329999,,899.0,471.0,936.0,516.0,467.0,456.0,,524.0,414.0,152595259.0,2543.0,6
2410,9822.16666666,9126.18333333,38722.716666659995,9344.93333333,9336.133333329999,8888.65,,915.0,487.0,942.0,491.0,474.0,455.0,,746.0,657.0,152595259.0,2543.0,6
2415,9702.9,8978.21666666,38965.78333333,9136.98333333,9176.533333329999,8773.383333329999,,899.0,467.0,927.0,481.0,453.0,436.0,,727.0,661.0,18318238.0,1807.0,6
2420,9630.55,8883.73333333,38253.56666666,9089.15,8993.68333333,8654.383333329999,,889.0,465.0,924.0,486.0,445.0,435.0,,730.0,686.0,33859732.0,1811.0,6
2425,9425.36666666,8830.45,38158.2,8962.05,8940.45,8617.81666666,,891.0,468.0,925.0,491.0,448.0,437.0,,744.0,703.0,26329758.0,1854.0,6
2430,9330.133333329999,8729.383333329999,38344.716666659995,9420.45,8808.96666666,8466.71666666,,900.0,474.0,926.0,491.0,456.0,437.0,,753.0,713.0,45264645.0,1879.0,6
2435,9870.75,9182.75,38124.13333333,9699.783333329999,9290.81666666,8962.05,,893.0,463.0,934.0,496.0,451.0,427.0,,776.0,724.0,40103356.0,2500.0,6
2440,10178.8,9414.08333333,38380.8,9949.18333333,9543.5,9161.383333329999,,894.0,465.0,939.0,493.0,452.0,430.0,,780.0,714.0,72413441.0,1831.0,6
2445,10386.533333329999,9593.533333329999,38166.41666666,10128.76666666,9794.93333333,9352.783333329999,,891.0,465.0,936.0,490.0,456.0,433.0,,785.0,707.0,89129880.0,2145.0,6
2450,10663.283333329999,9786.43333333,39835.983333330005,9539.3,9978.83333333,9536.33333333,,854.0,464.0,941.0,483.0,456.0,430.0,,803.0,666.0,66789739.0,1244.0,6
2455,9949.1,9236.85,40649.13333333,10239.3,9392.96666666,8999.8,,837.0,459.0,944.0,431.0,453.0,426.0,,816.0,651.0,79461979.0,1681.0,6
2460,10696.68333333,9945.31666666,45206.43333333,11006.0,10089.3,9681.05,,808.0,406.0,944.0,377.0,399.0,370.0,,808.0,570.0,103853306.0,2198.0,6
2465,11495.95,10680.21666666,50005.4,11570.766666659998,10839.9,10402.26666666,,761.0,349.0,944.0,353.0,341.0,311.0,,792.0,492.0,66405655.0,1055.0,6
2470,12077.15,11209.93333333,55187.78333333,11523.58333333,11395.35,10924.36666666,,713.0,329.0,944.0,366.0,332.0,307.0,,599.0,236.0,79607284.0,1565.0,6
2475,12054.66666666,11177.1,57190.25,11195.51666666,11389.26666666,10882.51666666,,686.0,342.0,962.0,364.0,345.0,318.0,,625.0,202.0,91099770.0,1946.0,6
2480,11711.116666659998,10818.58333333,55163.3,10665.65,11021.46666666,10550.86666666,,654.0,336.0,971.0,355.0,338.0,309.0,,660.0,170.0,62382121.0,1632.0,6
2485,11186.283333329999,10281.56666666,56019.0,10338.21666666,10490.15,10014.11666666,,652.0,330.0,972.0,346.0,333.0,304.0,,637.0,156.0,72420604.0,1723.0,6
2490,10801.783333329999,9963.26666666,57240.03333333,9661.95,10183.08333333,9752.883333329999,,627.0,325.0,969.0,349.0,325.0,297.0,,629.0,125.0,84944817.0,1519.0,6
2495,10018.25,9281.23333333,57134.08333333,8971.2,9485.55,9058.06666666,,612.0,344.0,972.0,337.0,341.0,312.0,,645.0,87.0,68489985.0,1195.0,6
2500,9420.95,8675.18333333,57243.56666666,8561.48333333,8830.75,8471.51666666,,579.0,338.0,972.0,330.0,334.0,306.0,,673.0,62.0,81368886.0,1738.0,6
2505,8912.7,8271.3,58644.266666660005,8487.71666666,8397.86666666,8072.96666666,,546.0,332.0,981.0,328.0,325.0,303.0,,698.0,45.0,94181760.0,1991.0,6
2510,8826.91666666,8197.383333329999,57756.55,8487.15,8347.45,8005.75,,552.0,331.0,983.0,326.0,317.0,301.0,,692.0,48.0,105536755.0,2366.0,6
2515,8904.96666666,8279.0,56298.233333330005,8521.783333329999,8407.033333329999,8072.11666666,,539.0,324.0,985.0,319.0,311.0,295.0,,715.0,46.0,66451832.0,1545.0,6
2520,8836.33333333,8254.6,56082.25,8486.11666666,8386.26666666,8059.26666666,,521.0,315.0,985.0,319.0,304.0,291.0,,699.0,45.0,89050812.0,1738.0,6
2525,8847.68333333,8204.96666666,55811.91666666001,8486.93333333,8351.96666666,8004.26666666,,522.0,317.0,985.0,323.0,308.0,290.0,,695.0,42.0,100913855.0,2059.0,6
2530,8850.7,8211.91666666,56313.233333330005,8486.883333329999,8350.61666666,8004.78333333,,524.0,319.0,985.0,325.0,314.0,294.0,,696.0,42.0,70086918.0,1213.0,6
2535,8787.41666666,8158.45,56688.85,8508.9,8297.1,7951.15,,539.0,324.0,984.0,326.0,317.0,295.0,,700.0,41.0,83094294.0,1451.0,6
2540,8819.7,8186.03333333,58535.71666666,8555.033333329999,8371.783333329999,7977.883333329999,,542.0,327.0,984.0,336.0,324.0,305.0,,695.0,39.0,95816858.0,2303.0,6
2545,8871.633333329999,8242.61666666,57813.15,8486.75,8414.91666666,8035.5,,518.0,334.0,990.0,326.0,333.0,312.0,,745.0,26.0,67701899.0,1454.0,6
2550,8839.45,8198.48333333,58043.83333333,8487.58333333,8346.68333333,7991.45,,494.0,330.0,997.0,317.0,327.0,311.0,,769.0,29.0,80234025.0,1641.0,6
2555,8846.533333329999,8252.71666666,58542.6,8477.95,8351.6,7983.55,,476.0,315.0,999.0,325.0,308.0,307.0,,764.0,27.0,91934405.0,1748.0,6
2560,8851.883333329999,8222.81666666,57777.7,8487.01666666,8344.16666666,8006.28333333,,484.0,311.0,999.0,322.0,310.0,311.0,,750.0,29.0,69481490.0,1842.0,6
2565,8848.81666666,8225.45,57226.68333333,8472.95,8362.75,8005.05,,476.0,310.0,999.0,323.0,310.0,308.0,,757.0,26.0,80528309.0,1617.0,6
2570,8855.43333333,8226.6,58016.03333333,8487.26666666,8337.01666666,8004.26666666,,465.0,307.0,999.0,330.0,316.0,314.0,,772.0,28.0,91849074.0,1881.0,6
2575,8861.3,8212.76666666,58164.71666666,8505.76666666,8295.35,8005.53333333,,470.0,322.0,997.0,334.0,327.0,322.0,,761.0,33.0,103688556.0,2462.0,6
2580,8919.06666666,8222.83333333,57997.13333333,8487.91666666,8371.21666666,8004.233333329999,,465.0,325.0,997.0,328.0,330.0,318.0,,772.0,33.0,80530463.0,1580.0,6
2585,8845.86666666,8215.65,59031.55,8433.5,8350.85,8005.8,,464.0,321.0,996.0,328.0,322.0,317.0,,773.0,36.0,93049650.0,1946.0,6
2590,8774.25,8131.683333329999,57586.733333330005,8007.21666666,8293.05,7924.883333329999,,468.0,326.0,996.0,362.0,320.0,321.0,,760.0,38.0,104466075.0,2446.0,6
2595,8225.21666666,7747.11666666,53188.81666666,8508.5,7877.95,7553.55,,504.0,358.0,997.0,359.0,348.0,351.0,,782.0,113.0,95224609.0,4842.0,6
2600,8903.3,8273.23333333,53204.71666666,8483.61666666,8368.41666666,8070.06666666,,523.0,362.0,992.0,357.0,345.0,347.0,,770.0,146.0,105892875.0,3101.0,6
2605,8819.4,8218.86666666,53179.56666666,8487.33333333,8337.98333333,8005.26666666,,522.0,370.0,992.0,358.0,343.0,353.0,,771.0,142.0,125388255.0,2198.0,6
2610,8852.73333333,8225.65,53448.516666660005,8486.3,8355.95,8018.61666666,,526.0,370.0,991.0,362.0,345.0,349.0,,774.0,139.0,35121375.0,1102.0,6
2615,8845.35,8251.55,53733.866666660004,8469.43333333,8350.31666666,8071.183333329999,,529.0,375.0,991.0,353.0,350.0,345.0,,780.0,139.0,48051655.0,1414.0,6
2620,8844.81666666,8211.25,53992.266666660005,8486.98333333,8344.55,8003.9,,521.0,378.0,991.0,355.0,346.0,346.0,,791.0,142.0,71180973.0,1976.0,6
2625,8848.73333333,8212.01666666,54982.516666660005,8500.36666666,8350.86666666,8004.983333329999,,523.0,384.0,991.0,359.0,347.0,348.0,,787.0,142.0,34381086.0,1219.0,6
2630,8811.96666666,8211.98333333,55585.7,8487.51666666,8368.46666666,8004.983333329999,,528.0,389.0,991.0,355.0,348.0,348.0,,780.0,139.0,46883823.0,1499.0,6
2635,8772.68333333,8145.11666666,57089.266666660005,8487.18333333,8351.533333329999,7938.433333329999,,521.0,387.0,994.0,358.0,342.0,352.0,,787.0,135.0,59391634.0,1751.0,6
2640,,,,,,8005.31666666,,,,,,,357.0,,,,30200803.0,1380.0,1
2645,,,,,,,,,,,,,,,,,,,0
2685,0.0,,0.0,0.0,,0.0,,,,,,,,,0.0,0.0,,,4
2690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,-1.0,-1.0,7
2695,17.4,0.0,13.883333333333,115.55,12.233333333333,14.883333333333,0.0,546.0,1000.0,120.0,133.0,157.0,86.0,1000.0,0.0,0.0,-1.0,-1.0,7
2700,200.4833333333,13.416666666666,183.4333333333,1752.1166666666,181.8166666666,185.8666666666,14.9,510.0,49.0,108.0,254.0,139.0,107.0,108.0,24.0,80.0,-1.0,-1.0,7
2705,543.55,183.1833333333,497.38333333329996,3753.23333333,467.8666666666,506.05,179.0833333333,512.0,82.0,141.0,396.0,164.0,145.0,120.0,80.0,78.0,20117681.0,3661.0,7
2710,888.0166666665999,476.5666666666,814.9666666666,6636.03333333,811.5666666666,825.5666666666,486.2333333333,488.0,151.0,149.0,461.0,175.0,160.0,151.0,81.0,59.0,28341613.0,1445.0,7
2715,1277.45,817.0833333333,1161.6166666666,9547.18333333,1123.0666666666,1180.7833333332999,794.6833333333,454.0,181.0,143.0,460.0,170.0,154.0,162.0,74.0,47.0,34917454.0,1518.0,7
2720,1673.6833333333,1130.95,1516.8166666666,12388.516666659998,1484.8833333333,1548.8333333333,1132.7166666665998,420.0,174.0,145.0,457.0,174.0,154.0,153.0,81.0,39.0,23266421.0,1246.0,7
2725,2015.5,1495.3833333333,1850.0666666666,14682.7,1819.95,1873.3166666666,1483.7833333332999,427.0,179.0,156.0,481.0,186.0,172.0,153.0,96.0,44.0,30633498.0,1294.0,7
2730,2404.9333333333,1826.9,2207.2333333333,17717.96666666,2198.3166666665998,2235.4666666666,1804.8666666666,400.0,183.0,152.0,480.0,178.0,168.0,177.0,101.0,42.0,44377370.0,1690.0,7
2735,2796.5333333333,2212.5666666665998,2566.0166666666,20590.96666666,2556.0333333333,2600.0,2153.4666666666,378.0,177.0,152.0,481.0,177.0,169.0,168.0,94.0,37.0,22611227.0,1123.0,7
2740,3139.5833333333003,2573.0,2881.1333333333,23335.61666666,2867.8666666666,2918.2333333333004,2502.85,371.0,175.0,156.0,489.0,178.0,173.0,167.0,92.0,41.0,30675655.0,1183.0,7
2745,3530.71666667,2887.2333333333004,3240.05,26201.1,3225.8166666665998,3281.4833333333004,2810.35,356.0,176.0,157.0,494.0,181.0,173.0,169.0,92.0,45.0,37493500.0,1276.0,7
2750,3921.43333333,3242.3166666665998,3598.86666667,29198.46666666,3583.25,3645.38333333,3160.3166666665998,342.0,180.0,155.0,495.0,180.0,170.0,168.0,91.0,42.0,21822880.0,939.0,7
2755,4316.45,3607.6,3944.73333333,31806.0,3930.88333333,3995.38333333,3510.75,314.0,177.0,156.0,521.0,176.0,175.0,165.0,99.0,44.0,29624528.0,1236.0,7
2760,4507.98333333,3955.45,4136.31666667,33031.3,4121.55,4191.61666667,3847.13333333,296.0,184.0,161.0,536.0,178.0,178.0,167.0,105.0,35.0,36151431.0,1283.0,7
2765,4556.46666667,4148.61666667,4181.1,33645.483333330005,4193.1,4235.65,4035.1,271.0,188.0,157.0,531.0,177.0,176.0,170.0,111.0,35.0,23761157.0,880.0,7
2770,4604.4,4215.6,4223.35,33372.75,4207.6,4281.23333333,4077.75,249.0,182.0,152.0,512.0,172.0,170.0,169.0,113.0,36.0,31097228.0,1231.0,7
2775,4604.41666667,4235.98333333,4233.75,33414.08333333,4252.08333333,4288.23333333,4120.45,241.0,172.0,156.0,520.0,175.0,173.0,164.0,117.0,39.0,38070625.0,1191.0,7
2780,4601.15,4280.4,4238.43333333,33498.56666666,4249.41666667,4284.93333333,4131.05,238.0,173.0,154.0,520.0,173.0,174.0,165.0,113.0,41.0,44644794.0,1574.0,7
2785,4652.85,4276.36666667,4266.58333333,33883.83333333,4273.3,4326.61666667,4131.8,217.0,168.0,149.0,515.0,169.0,166.0,166.0,106.0,39.0,25077693.0,808.0,7
2790,4492.45,4307.03333333,4118.55,33283.76666666,4104.56666667,4178.41666667,4163.31666667,266.0,172.0,181.0,534.0,195.0,195.0,155.0,111.0,70.0,40287262.0,1252.0,7
2795,4510.38333333,4132.31666667,4136.61666667,33373.3,4104.56666667,4193.48333333,4019.88333333,275.0,207.0,182.0,537.0,195.0,192.0,187.0,119.0,73.0,41115957.0,1793.0,7
2800,4599.86666667,4148.4,4181.85,33243.216666659995,4120.63333333,4239.91666667,4037.11666667,270.0,212.0,183.0,537.0,194.0,192.0,190.0,120.0,67.0,7175380.0,985.0,7
2805,4613.21666667,4195.5,4224.05,33009.81666666,4167.9,4286.8,4081.05,275.0,212.0,182.0,544.0,195.0,192.0,192.0,129.0,62.0,17553064.0,1051.0,7
2810,4614.18333333,4204.21666667,4228.85,33010.01666666,4170.98333333,4290.83333333,4118.16666667,273.0,212.0,183.0,538.0,194.0,191.0,192.0,127.0,63.0,15761469.0,1379.0,7
2815,4591.63333333,4202.46666667,4227.63333333,33259.56666666,4212.48333333,4288.96666667,4127.95,270.0,211.0,182.0,537.0,191.0,192.0,192.0,127.0,65.0,4198674.0,668.0,7
2820,4611.86666667,4242.15,4228.31666667,33329.4,4213.85,4288.83333333,4126.45,265.0,212.0,184.0,530.0,193.0,195.0,192.0,129.0,65.0,7818747.0,1111.0,7
2825,4611.81666667,4241.95,4229.16666667,33680.31666666,4213.68333333,4288.25,4127.1,265.0,212.0,184.0,522.0,200.0,193.0,192.0,114.0,63.0,10589153.0,877.0,7
2830,4657.23333333,4238.63333333,4242.53333333,34005.483333330005,4214.26666667,4298.56666667,4128.01666667,269.0,210.0,187.0,528.0,199.0,197.0,191.0,117.0,64.0,7012951.0,734.0,7
2835,4665.0,4242.26666667,4278.51666667,34072.13333333,4214.73333333,4337.78333333,4140.26666667,264.0,212.0,186.0,521.0,200.0,196.0,192.0,114.0,61.0,10422078.0,1114.0,7
2840,4627.7,4292.05,4233.68333333,34039.55,4263.93333333,4289.98333333,4175.45,261.0,211.0,189.0,521.0,197.0,198.0,193.0,114.0,68.0,14448691.0,998.0,7
2845,4659.5,4246.28333333,4273.66666667,34032.466666659995,4217.18333333,4333.25,4130.75,258.0,213.0,187.0,514.0,199.0,196.0,194.0,120.0,68.0,3850251.0,755.0,7
2850,4824.51666667,4249.03333333,4425.18333333,34544.08333333,4248.3,4484.73333333,4169.7,207.0,206.0,155.0,494.0,196.0,168.0,190.0,114.0,37.0,7000019.0,893.0,7
2855,4806.35,4400.0,4407.86666667,34546.28333333,4384.86666667,4469.28333333,4317.36666667,195.0,172.0,154.0,485.0,170.0,169.0,162.0,107.0,38.0,10071123.0,983.0,7
2860,4764.48333333,4421.98333333,4406.03333333,34888.51666666,4393.3,4467.9,4301.31666667,193.0,170.0,151.0,476.0,173.0,166.0,160.0,107.0,41.0,8596907.0,958.0,7
2865,4750.65,4420.13333333,4363.58333333,34883.38333333,4391.75,4420.61666667,4299.61666667,186.0,168.0,150.0,470.0,170.0,165.0,155.0,100.0,45.0,12990564.0,960.0,7
2870,4777.11666667,4415.58333333,4362.06666667,35132.56666666,4387.63333333,4418.36666667,4262.03333333,190.0,170.0,152.0,473.0,170.0,167.0,154.0,99.0,48.0,18338321.0,1009.0,7
2875,4779.88333333,4414.15,4364.46666667,35109.76666666,4347.78333333,4420.11666667,4254.51666667,188.0,171.0,151.0,475.0,174.0,167.0,156.0,99.0,49.0,22511104.0,1352.0,7
2880,4784.43333333,4375.01666667,4361.55,35131.85,4346.1,4417.03333333,4256.65,188.0,170.0,149.0,474.0,175.0,164.0,156.0,96.0,49.0,7569378.0,622.0,7
2885,4804.46666667,4372.75,4391.96666667,34903.56666666,4343.83333333,4430.81666667,4254.16666667,190.0,168.0,150.0,473.0,168.0,165.0,154.0,98.0,45.0,12739182.0,934.0,7
2890,4757.08333333,4378.86666667,4392.01666667,34871.45,4347.05,4454.08333333,4270.96666667,187.0,169.0,149.0,468.0,170.0,164.0,153.0,94.0,48.0,22013428.0,1330.0,7
2895,4753.95,4382.31666667,4360.83333333,34923.9,4383.01666667,4419.73333333,4285.53333333,190.0,166.0,148.0,473.0,168.0,167.0,151.0,94.0,48.0,7125438.0,726.0,7
2900,4790.55,4363.83333333,4405.58333333,35137.716666659995,4344.06666667,4466.88333333,4254.96666667,190.0,167.0,148.0,475.0,170.0,166.0,154.0,93.0,44.0,14058178.0,1092.0,7
2905,4759.5,4418.41666667,4367.13333333,35082.08333333,4390.23333333,4423.41666667,4298.51666667,192.0,166.0,151.0,493.0,168.0,170.0,153.0,85.0,47.0,20126344.0,1106.0,7
2910,4762.45,4416.41666667,4370.71666667,35150.41666666,4360.4,4426.41666667,4260.25,196.0,171.0,152.0,501.0,175.0,172.0,157.0,90.0,51.0,9949488.0,738.0,7
2915,4764.2,4417.53333333,4372.4,35130.51666666,4377.33333333,4428.16666667,4262.7,195.0,170.0,153.0,502.0,176.0,171.0,155.0,91.0,54.0,17001781.0,1162.0,7
2920,4767.05,4381.76666667,4374.76666667,35156.38333333,4354.78333333,4430.91666667,4264.93333333,193.0,169.0,154.0,507.0,174.0,173.0,153.0,91.0,55.0,22933469.0,1122.0,7
2925,4771.45,4386.63333333,4377.61666667,35269.16666666,4358.08333333,4435.85,4267.4,194.0,168.0,153.0,502.0,174.0,172.0,156.0,93.0,60.0,9280091.0,704.0,7
2930,4746.88333333,4358.2,4376.21666667,34888.81666666,4349.43333333,4436.56666667,4270.48333333,194.0,164.0,154.0,506.0,175.0,173.0,154.0,104.0,62.0,15491796.0,1156.0,7
2935,4748.53333333,4390.68333333,4376.9,35189.8,4361.9,4438.38333333,4269.45,201.0,166.0,157.0,508.0,174.0,175.0,154.0,101.0,63.0,20830578.0,1358.0,7
2940,4743.26666667,4390.7,4378.56666667,35171.65,4362.75,4440.48333333,4270.13333333,204.0,169.0,158.0,512.0,177.0,175.0,156.0,100.0,61.0,25224580.0,1736.0,7
2945,4721.15,4392.76666667,4346.41666667,34765.26666666,4365.31666667,4425.3,4273.03333333,202.0,170.0,158.0,514.0,179.0,173.0,157.0,102.0,63.0,16813026.0,1050.0,7
2950,4757.1,4387.95,4332.06666667,34805.18333333,4359.51666667,4390.48333333,4254.56666667,203.0,170.0,158.0,525.0,180.0,172.0,157.0,107.0,60.0,23594450.0,1428.0,7
2955,4760.85,4379.68333333,4329.8,34722.9,4321.91666667,4387.36666667,4226.46666667,200.0,173.0,157.0,514.0,183.0,169.0,157.0,109.0,63.0,28583105.0,1703.0,7
2960,4755.56666667,4350.56666667,4329.06666667,34580.86666666,4313.71666667,4385.83333333,4223.78333333,202.0,170.0,156.0,517.0,179.0,167.0,150.0,110.0,61.0,9156400.0,877.0,7
2965,4763.7,4340.8,4369.65,34671.233333330005,4312.35,4429.06666667,4223.1,200.0,171.0,156.0,503.0,179.0,167.0,149.0,117.0,57.0,16832858.0,1009.0,7
2970,4760.3,4368.55,4366.3,34885.466666659995,4348.0,4427.15,4263.08333333,198.0,169.0,156.0,507.0,175.0,165.0,148.0,109.0,54.0,30045090.0,1537.0,7
2975,4764.06666667,4337.76666667,4368.56666667,34895.86666666,4345.86666667,4430.25,4259.91666667,198.0,170.0,153.0,512.0,174.0,164.0,149.0,106.0,48.0,11910394.0,1004.0,7
2980,4764.38333333,4384.86666667,4368.46666667,34870.7,4354.55,4429.85,4262.81666667,200.0,171.0,154.0,517.0,174.0,163.0,149.0,105.0,47.0,20214801.0,1089.0,7
2985,4759.75,4381.93333333,4365.43333333,35085.43333333,4353.13333333,4424.98333333,4262.75,202.0,173.0,158.0,514.0,174.0,169.0,152.0,100.0,39.0,27539191.0,1599.0,7
2990,4781.58333333,4410.0,4362.9,34862.81666666,4360.95,4421.7,4259.6,206.0,178.0,158.0,517.0,180.0,168.0,156.0,91.0,33.0,10824913.0,872.0,7
2995,4779.83333333,4374.63333333,4362.98333333,34544.66666666,4345.8,4421.31666667,4257.55,202.0,177.0,157.0,514.0,180.0,168.0,157.0,98.0,30.0,16036672.0,1037.0,7
3000,4805.4,4375.33333333,4410.01666667,34614.76666666,4345.8,4467.2,4257.41666667,201.0,175.0,156.0,520.0,176.0,168.0,155.0,105.0,29.0,20358858.0,1429.0,7
3005,,4421.93333333,,,,,,,175.0,,,,,,,,7250595.0,867.0,1
