Time,Parallelism,Throughput_OUT,Throughput_IN
1708025264,1.0,0.0,0.0
1708025269,1.0,0.0,0.0
1708025274,1.0,0.45,209.3833333333
1708025279,1.0,15.1,789.9666666666
1708025284,1.0,15.1,789.9666666666
1708025289,1.0,15.1,789.9666666666
1708025294,1.0,15.1,789.9666666666
1708025299,1.0,16.65,2457.4
1708025304,1.0,25.883333333333,6301.43333333
1708025309,1.0,39.35,10344.83333333
1708025314,1.0,146.2,16464.6
1708025319,1.0,1742.3,16464.6
1708025324,1.0,2208.15,20723.23333333
1708025329,1.0,2208.15,22311.2
1708025334,1.0,2546.9666666666,22925.1
1708025339,1.0,4534.3,22344.51666666
1708025344,1.0,6579.8,22344.51666666
1708025349,1.0,6669.56666666,28156.0
1708025354,1.0,7786.76666666,29092.28333333
1708025359,1.0,9899.81666666,27424.85
1708025364,1.0,11685.55,25367.46666666
1708025369,1.0,12382.93333333,23593.15
1708025374,1.0,13165.2,19399.81666666
1708025379,1.0,11569.1,23260.98333333
1708025384,1.0,11103.25,24147.2
1708025389,1.0,11103.25,24006.01666666
1708025394,1.0,10763.98333333,26918.8
1708025399,1.0,9419.13333333,29935.23333333
1708025404,1.0,8474.71666666,29935.23333333
1708025409,1.0,8884.633333329999,27952.7
1708025414,1.0,8638.93333333,29849.18333333
1708025419,1.0,7831.56666666,29849.18333333
1708025424,1.0,7064.83333333,30366.93333333
1708025429,1.0,7102.65,29889.83333333
1708025434,1.0,7334.383333329999,27963.4
1708025439,1.0,7334.383333329999,25185.23333333
1708025444,1.0,7334.383333329999,23479.93333333
1708025449,1.0,7334.383333329999,23194.85
1708025454,1.0,7334.383333329999,24837.31666666
1708025459,1.0,6677.25,24897.28333333
1708025464,1.0,5986.233333329999,28185.3
1708025469,1.0,6310.25,26249.31666666
1708025474,1.0,5907.316666670001,28232.73333333
1708025479,1.0,6397.616666670001,28232.73333333
1708025484,1.0,6274.483333329999,29902.43333333
1708025489,1.0,6455.3,30418.55
1708025494,1.0,7026.983333329999,30418.55
1708025499,1.0,7376.183333329999,29551.0
1708025504,1.0,7376.183333329999,26435.16666666
1708025509,1.0,7376.183333329999,27996.36666666
1708025514,1.0,7376.183333329999,28006.56666666
1708025519,1.0,7376.183333329999,26681.36666666
1708025524,1.0,7079.6,29601.08333333
1708025529,1.0,6663.41666667,28781.65
1708025534,1.0,6274.816666670001,29612.58333333
1708025539,1.0,6083.183333329999,29612.58333333
1708025544,1.0,6654.16666667,26504.0
1708025549,1.0,6175.816666670001,25867.26666666
1708025554,1.0,5143.36666667,25867.26666666
1708025559,1.0,4794.16666667,25895.63333333
1708025564,1.0,4794.16666667,28774.21666666
1708025569,1.0,4794.16666667,31887.95
1708025574,1.0,4794.16666667,28195.26666666
1708025579,1.0,4799.38333333,31428.33333333
1708025584,1.0,4697.61666667,28613.88333333
1708025589,1.0,5041.98333333,30577.98333333
1708025594,1.0,6447.266666670001,24930.86666666
1708025599,1.0,5614.55,29310.91666666
1708025604,1.0,4726.63333333,30811.98333333
1708025609,1.0,5773.483333329999,29140.61666666
1708025614,1.0,6241.883333329999,29878.9
1708025619,1.0,6281.766666670001,29635.08333333
1708025624,1.0,6281.766666670001,28385.86666666
1708025629,1.0,6281.766666670001,27593.91666666
1708025634,1.0,6281.766666670001,27631.0
1708025639,1.0,6276.55,26063.16666666
1708025699,2.0,0.0,0.0
1708025704,2.0,0.0,0.0
1708025709,2.0,0.0,2.916666666666
1708025714,2.0,0.0,6.083333333333
1708025719,2.0,0.0,1039.0
1708025724,2.0,0.0,3319.8166666666
1708025729,2.0,0.0,6623.86666667
1708025734,2.0,0.0,10919.58333333
1708025739,2.0,0.0,15407.43333333
1708025744,2.0,74.0833333333,21414.13333333
1708025749,2.0,662.7166666666,27636.66666666
1708025754,2.0,1921.8333333333,32957.61666666
1708025759,2.0,3238.2,37287.41666666
1708025764,2.0,5311.21666667,41484.65
1708025769,2.0,6893.0,45664.8
1708025774,2.0,8936.2,49126.78333332999
1708025779,2.0,10553.23333333,53451.35
1708025784,2.0,12281.83333333,55583.91666666
1708025789,2.0,13654.21666666,55975.61666666
1708025794,2.0,13725.866666659998,56077.58333333
1708025799,2.0,13725.866666659998,52586.21666666
1708025804,2.0,13651.78333333,47251.91666666
1708025809,2.0,13088.38333333,44492.56666666
1708025814,2.0,11958.65,45158.01666666
1708025819,2.0,11445.85,48816.68333333
1708025824,2.0,10866.2,52874.1
1708025829,2.0,11896.46666666,52992.66666666
1708025834,2.0,11438.31666666,53168.11666666
1708025839,2.0,11253.11666666,51812.85
1708025844,2.0,11704.05,50717.3
1708025849,2.0,11162.61666666,50590.4
1708025854,2.0,11090.96666666,49720.06666666
1708025859,2.0,11090.96666666,50625.05
1708025864,2.0,11090.96666666,50823.0
1708025869,2.0,11065.73333333,52303.68333333
1708025874,2.0,11074.61666666,53054.65
1708025879,2.0,11792.4,51300.06666666
1708025884,2.0,12221.81666666,49818.78333332999
1708025889,2.0,11059.56666666,49130.68333333
1708025894,2.0,11079.56666666,49072.53333332999
1708025899,2.0,11166.5,50648.93333333
1708025904,2.0,11416.6,51035.33333333
1708025909,2.0,12273.98333333,52019.38333333
1708025914,2.0,12401.98333333,52919.15
1708025919,2.0,12401.98333333,52730.85
1708025924,2.0,12401.98333333,52297.23333333
1708025929,2.0,12401.98333333,50354.51666666
1708025934,2.0,12314.66666666,49892.95
1708025939,2.0,11929.866666659998,50991.43333333
1708025944,2.0,12092.03333333,51622.31666666
1708025949,2.0,12015.81666666,52535.9
1708025954,2.0,12742.8,52958.46666666
1708025959,2.0,12798.4,53855.7
1708025964,2.0,11997.266666659998,54071.38333333
1708025969,2.0,11986.616666659998,53317.23333333
1708025974,2.0,11954.05,53248.86666666
1708025979,2.0,11954.05,52244.91666666
1708025984,2.0,11954.05,51948.83333333
1708025989,2.0,11954.05,53423.9
1708025994,2.0,12647.21666666,54360.26666666
1708025999,2.0,12562.28333333,53340.7
1708026004,2.0,12300.41666666,52211.73333333
1708026009,2.0,13143.68333333,53932.56666666
1708026014,2.0,12538.23333333,55299.36666666
1708026019,2.0,12481.616666659998,52838.63333333
1708026024,2.0,13052.766666659998,53678.28333332999
1708026029,2.0,11873.366666659998,53919.43333333
1708026034,2.0,11777.93333333,51865.76666666
1708026039,2.0,11777.93333333,52266.16666666
1708026044,2.0,11777.93333333,52125.51666666
1708026049,2.0,11777.93333333,50236.75
1708026054,2.0,11033.81666666,48495.03333332999
1708026059,2.0,10421.71666666,49017.55
1708026064,2.0,10025.23333333,50156.96666666
1708026069,2.0,9385.28333333,49989.93333333
1708026074,2.0,9712.21666666,49537.61666666
1708026079,2.0,10089.81666666,51952.38333333
1708026084,2.0,8485.6,51437.03333332999
1708026089,2.0,8152.983333329999,48839.96666666
1708026139,1.0,0.0,47535.65
1708026144,3.0,0.0,46426.03333332999
1708026154,3.0,0.0,0.0
1708026159,3.0,0.0,0.0
1708026164,3.0,0.0,132.7166666666
1708026169,3.0,0.0,1335.7
1708026174,3.0,13.25,3406.96666667
1708026179,3.0,1524.8666666666,7012.6
1708026184,3.0,3619.26666667,15502.55
1708026189,3.0,5345.0,25055.28333333
1708026194,3.0,8001.15,28420.18333333
1708026199,3.0,10591.3,32720.9
1708026204,3.0,11355.05,39608.23333333
1708026209,3.0,11355.05,45147.5
1708026214,3.0,11355.05,47448.63333333
1708026219,3.0,11355.05,48670.63333333
1708026224,3.0,11355.05,49055.05
1708026229,3.0,12547.63333333,52927.53333332999
1708026234,3.0,14609.58333333,58499.91666665999
1708026239,3.0,15493.56666666,62835.85
1708026244,3.0,15431.23333333,60375.56666666
1708026249,3.0,16504.5,57455.53333332999
1708026254,3.0,17163.08333333,62054.16666665999
1708026259,3.0,16998.91666666,65644.71666666
1708026264,3.0,16885.35,64218.86666666
1708026269,3.0,16885.35,64515.51666665999
1708026274,3.0,16885.35,65635.93333333
1708026279,3.0,16885.35,65518.23333333
1708026284,3.0,17709.2,69223.11666665999
1708026289,3.0,18278.66666666,72065.21666666
1708026294,3.0,18846.16666666,73395.6
1708026299,3.0,18843.21666666,72394.93333333
1708026304,3.0,19256.75,75196.45
1708026309,3.0,19577.78333333,76704.6
1708026314,3.0,19539.9,76192.25
1708026319,3.0,18999.91666666,73905.35
1708026324,3.0,18746.7,74372.4
1708026329,3.0,18746.7,74893.7
1708026334,3.0,18746.7,74043.96666666
1708026339,3.0,18746.7,73494.23333332999
