,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond
,Map,Map,Map,Map,Map,Map,Map,Map
,0,1,2,3,4,5,6,7
Timestamp,,,,,,,,
1722237050000,7734.133333329999,8005.2,8648.9,8555.66666666,8222.9,6823.01666666,7416.5,
1722237055000,9288.383333329999,9658.71666666,10329.23333333,10230.06666666,9894.2,8310.68333333,9098.633333329999,
1722237060000,10905.85,11291.283333329999,11944.516666659998,11813.716666659999,11490.98333333,9996.33333333,10693.35,
1722237065000,12593.466666659999,12965.616666659998,13610.783333329999,13456.283333329999,13201.15,11604.18333333,12370.81666666,
1722237070000,14297.43333333,14593.783333329999,15258.35,15106.25,14803.616666659998,13267.93333333,14048.98333333,
1722237075000,15866.283333329999,16242.56666666,16952.38333333,16782.85,16477.08333333,14929.56666666,15736.516666659998,
1722237080000,17578.9,17911.78333333,18600.41666666,18446.233333329998,18184.45,16597.61666666,17398.08333333,
1722237085000,19248.96666666,19443.266666659998,19796.65,19733.2,19661.28333333,18268.7,19033.0,
1722237090000,19928.75,19791.25,19836.1,19757.0,19809.38333333,19703.28333333,19766.05,
1722237095000,19799.96666666,19780.0,19848.18333333,19756.45,19769.53333333,19816.55,19766.566666659997,
1722237100000,19777.7,19764.983333329998,19777.63333333,19783.88333333,19777.41666666,19823.65,19780.5,
1722237105000,19747.86666666,19731.05,19744.016666659998,19744.41666666,19750.0,19818.91666666,19662.38333333,
1722237110000,19600.03333333,19595.45,19429.93333333,19450.483333329998,19531.066666659997,19705.5,19814.6,
1722237115000,19231.2,19133.2,18938.86666666,18964.96666666,19043.11666666,19524.8,19318.16666666,
1722237120000,18805.33333333,18691.2,18517.78333333,18568.63333333,18641.266666659998,19029.55,18917.03333333,
1722237125000,18311.83333333,18206.0,18041.75,18120.83333333,18115.58333333,18613.316666659997,18427.88333333,
1722237130000,17795.96666666,17768.16666666,17583.71666666,17660.25,17704.95,18138.86666666,17944.95,
1722237135000,17415.28333333,17310.15,17081.68333333,17171.066666659997,17225.5,17664.566666659997,17447.18333333,
1722237140000,16886.38333333,16827.83333333,16621.8,16698.71666666,16710.3,17186.733333329998,16971.05,
1722237145000,16404.38333333,16357.23333333,16156.05,16240.8,16235.95,16709.266666659998,16531.566666659997,
1722237150000,15915.56666666,15880.366666659998,15645.866666659998,15734.05,15795.5,16262.08333333,16043.516666659998,
1722237155000,15474.06666666,15404.45,15156.966666659999,15238.95,15307.05,15756.06666666,15566.133333329999,
1722237160000,14988.25,14926.73333333,14749.966666659999,14763.58333333,14821.31666666,15252.116666659998,15079.516666659998,
1722237165000,14528.41666666,14456.033333329999,14284.266666659998,14321.33333333,14350.05,14778.516666659998,14709.16666666,
1722237170000,14285.81666666,14282.66666666,14286.716666659999,14284.016666659998,14278.533333329999,14399.866666659998,14278.08333333,
1722237175000,14291.116666659998,14281.1,14288.966666659999,14288.016666659998,14291.48333333,14283.716666659999,14291.43333333,
1722237180000,14289.68333333,14282.716666659999,14287.35,14291.45,14284.98333333,14285.48333333,14286.85,
1722237185000,14286.33333333,14285.5,14282.56666666,14287.0,14289.15,14283.633333329999,14290.81666666,
1722237190000,14289.1,14287.4,14285.33333333,14288.633333329999,14288.116666659998,14285.1,14285.283333329999,
1722237195000,14291.366666659998,14287.41666666,14285.116666659998,14291.73333333,14285.05,14288.93333333,14287.4,
1722237200000,14291.766666659998,14289.05,14287.383333329999,14291.866666659998,14284.45,14289.91666666,14288.16666666,
1722237205000,14297.06666666,14287.216666659999,14280.7,14288.866666659998,14286.23333333,14286.1,14285.08333333,
1722237210000,14272.5,14287.016666659998,14292.633333329999,14289.85,14291.8,14287.45,14289.75,
1722237215000,14288.6,14288.83333333,14289.41666666,14292.9,14283.58333333,14289.6,14291.66666666,
1722237220000,14285.716666659999,14292.016666659998,14287.016666659998,14289.58333333,14286.55,14293.15,14285.73333333,
1722237225000,14285.633333329999,14285.35,14290.633333329999,14286.65,14288.8,14287.866666659998,14287.883333329999,
1722237230000,14280.866666659998,14285.55,14287.08333333,14274.68333333,14281.016666659998,14287.56666666,14288.2,
1722237235000,14280.85,14285.216666659999,14285.25,14275.45,14275.1,14275.383333329999,14279.9,
1722237240000,14276.266666659998,14280.216666659999,14282.516666659998,14276.2,14284.31666666,14274.533333329999,14283.716666659999,
1722237245000,14286.73333333,14285.25,14289.016666659998,14281.58333333,14286.9,14284.08333333,14283.4,
1722237250000,14286.33333333,14286.266666659998,14287.766666659998,14283.633333329999,14288.633333329999,14286.033333329999,14287.7,
1722237255000,14285.033333329999,14285.85,14283.68333333,14284.83333333,14288.16666666,14285.766666659998,14286.216666659999,
1722237260000,14291.33333333,14279.533333329999,14286.33333333,14284.0,14286.58333333,14284.966666659999,14289.5,
1722237265000,14286.16666666,14286.016666659998,14292.4,14284.5,14286.883333329999,14284.766666659998,14288.08333333,
1722237270000,14305.66666666,14285.716666659999,14287.3,14291.383333329999,14283.883333329999,14286.23333333,14288.15,
1722237275000,14292.133333329999,14290.116666659998,14284.8,14291.31666666,14285.35,14287.65,14287.783333329999,
1722237280000,14290.0,14287.65,14288.81666666,14293.08333333,14288.33333333,14289.05,14284.25,
1722237285000,14285.16666666,14286.25,14289.93333333,14289.866666659998,14285.516666659998,14285.98333333,14290.2,
1722237290000,14289.31666666,14289.81666666,14287.35,14300.83333333,14297.65,14286.15,14290.93333333,
1722237295000,14284.58333333,14290.31666666,14288.3,14294.91666666,14295.48333333,14297.366666659998,14288.216666659999,
1722237300000,14285.45,14293.68333333,14288.3,14294.15,14286.783333329999,14293.73333333,14285.48333333,
1722237305000,14272.43333333,14283.016666659998,14284.716666659999,14291.366666659998,14286.66666666,14288.41666666,14289.41666666,
1722237310000,14279.716666659999,14285.016666659998,14278.383333329999,14282.41666666,14283.2,14286.0,14280.81666666,
1722237315000,14281.0,14282.68333333,14289.33333333,14276.56666666,14277.75,14279.91666666,14278.6,
1722237320000,14284.91666666,14284.75,14285.533333329999,14276.216666659999,14284.68333333,14275.16666666,14281.75,
1722237325000,14274.08333333,14283.41666666,14276.7,14279.283333329999,14279.883333329999,14284.016666659998,14276.8,
1722237330000,14275.68333333,14284.116666659998,14277.033333329999,14282.2,14279.8,14279.6,14276.75,
1722237335000,14285.5,14284.73333333,14282.1,14285.366666659998,14288.08333333,14282.05,14285.55,
1722237340000,14291.25,14289.466666659999,14283.85,14284.55,14285.516666659998,14288.516666659998,14290.466666659999,
1722237345000,14288.0,14289.75,14282.783333329999,14284.41666666,14287.91666666,14278.7,14284.716666659999,
1722237350000,14283.8,14286.116666659998,14287.65,14285.08333333,14284.966666659999,14283.81666666,14289.016666659998,
1722237355000,14291.66666666,14287.48333333,14282.2,14288.116666659998,14288.45,14286.45,14291.58333333,
1722237360000,14295.266666659998,14286.43333333,14286.93333333,14288.3,14289.883333329999,14288.616666659998,14289.95,
1722237365000,14298.866666659998,14290.283333329999,14288.2,14285.616666659998,14286.43333333,14286.06666666,14284.8,
