,flink_taskmanager_job_task_busyTimeMsPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737514415000,1000.0
1737514420000,1000.0
1737514425000,0.0
1737514430000,0.0
1737514435000,0.0
1737514440000,0.0
1737514445000,0.0
1737514450000,165.0
1737514455000,
1737514470000,1000.0
1737514475000,857.0
1737514480000,929.0
1737514485000,953.0
1737514490000,965.0
1737514495000,972.0
1737514500000,
1737514520000,1000.0
1737514525000,1000.0
1737514530000,892.0
1737514535000,
1737514570000,1000.0
1737514575000,1000.0
1737514580000,911.0
1737514585000,956.0
1737514590000,971.0
1737514595000,978.0
1737514600000,983.0
1737514605000,986.0
1737514610000,988.0
1737514615000,989.0
1737514620000,
