Parallelism,Throughput,ThroughputStdErr,BusyTime,BusyTimeStdErr,BackpressureTime,BackpressureTimeStdErr
1,32388.739639636216,1045.4406464139238,1000.0,0.0,999.5540540540541,0.43987837143865854
2,46630.28709676774,1628.5182628133016,952.0967741935484,2.3674451948665083,1000.0,0.0
