Timestamp,"('flink_taskmanager_job_task_numRecordsInPerSecond', 0)","('flink_taskmanager_job_task_numRecordsInPerSecond', 1)","('flink_taskmanager_job_task_numRecordsInPerSecond', 2)","('flink_taskmanager_job_task_numRecordsInPerSecond', 3)","('flink_taskmanager_job_task_numRecordsInPerSecond', 4)","('flink_taskmanager_job_task_numRecordsInPerSecond', 5)","('flink_taskmanager_job_task_numRecordsInPerSecond', 6)","('flink_taskmanager_job_task_numRecordsInPerSecond', 7)","('flink_taskmanager_job_task_numRecordsInPerSecond', 8)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 0)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 1)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 2)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 3)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 4)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 5)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 6)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 7)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 8)","('flink_taskmanager_job_task_hardBackPressuredTimeMsPerSecond', 2)","('flink_taskmanager_job_task_hardBackPressuredTimeMsPerSecond', 1)",flink_jobmanager_job_lastCheckpointSize,flink_jobmanager_job_lastCheckpointDuration,Parallelism
460,12529.0,13165.65,,,,,,,,1000.0,739.0,,,,,,,,1000.0,1000.0,12953473.0,4088.0,2
465,13033.266666659998,12980.16666666,,,,,,,,1000.0,725.0,,,,,,,,1000.0,1000.0,16120859.0,3924.0,2
470,13253.533333329999,13459.9,,,,,,,,1000.0,702.0,,,,,,,,985.0,1000.0,5479020.0,3244.0,2
475,12799.75,13062.766666659998,,,,,,,,1000.0,708.0,,,,,,,,1000.0,1000.0,12468231.0,3535.0,2
480,13431.06666666,12773.616666659998,,,,,,,,1000.0,719.0,,,,,,,,1000.0,1000.0,10966622.0,3592.0,2
485,13337.2,13483.85,,,,,,,,1000.0,717.0,,,,,,,,1000.0,1000.0,9196206.0,3845.0,2
490,13395.91666666,13161.58333333,,,,,,,,1000.0,719.0,,,,,,,,1000.0,1000.0,12887193.0,3763.0,2
495,13370.75,13537.1,,,,,,,,1000.0,723.0,,,,,,,,1000.0,1000.0,14022939.0,3876.0,2
500,13325.016666659998,13260.16666666,,,,,,,,1000.0,730.0,,,,,,,,1000.0,1000.0,9068220.0,3440.0,2
505,13794.06666666,13599.31666666,,,,,,,,1000.0,726.0,,,,,,,,1000.0,1000.0,12590793.0,3643.0,2
510,13317.7,14003.716666659999,,,,,,,,1000.0,724.0,,,,,,,,1000.0,1000.0,5548729.0,2939.0,2
515,13442.366666659998,13266.43333333,,,,,,,,1000.0,733.0,,,,,,,,1000.0,1000.0,9009170.0,2518.0,2
520,14008.516666659998,13834.33333333,,,,,,,,1000.0,720.0,,,,,,,,1000.0,1000.0,12375362.0,2313.0,2
525,13592.216666659999,13774.216666659999,,,,,,,,1000.0,723.0,,,,,,,,1000.0,1000.0,5582067.0,1553.0,2
530,14014.06666666,13543.216666659999,,,,,,,,1000.0,745.0,,,,,,,,1000.0,1000.0,9150550.0,1272.0,2
535,13764.866666659998,14208.81666666,,,,,,,,1000.0,737.0,,,,,,,,1000.0,1000.0,14275279.0,1249.0,2
540,14210.23333333,13884.0,,,,,,,,1000.0,735.0,,,,,,,,1000.0,1000.0,11478682.0,2345.0,2
545,14576.7,14542.81666666,,,,,,,,1000.0,722.0,,,,,,,,1000.0,1000.0,6470177.0,2405.0,2
550,14430.55,14622.266666659998,,,,,,,,1000.0,722.0,,,,,,,,1000.0,1000.0,14360921.0,1969.0,2
555,14606.016666659998,14498.95,,,,,,,,1000.0,732.0,,,,,,,,1000.0,1000.0,17695879.0,1714.0,2
560,14819.5,14678.9,,,,,,,,1000.0,734.0,,,,,,,,1000.0,1000.0,7814617.0,1078.0,2
565,14682.466666659999,14912.133333329999,,,,,,,,1000.0,734.0,,,,,,,,983.0,984.0,13543433.0,3347.0,2
570,14551.23333333,14642.9,,,,,,,,1000.0,727.0,,,,,,,,979.0,984.0,17509632.0,3618.0,2
575,14598.8,14650.0,,,,,,,,1000.0,729.0,,,,,,,,973.0,983.0,6588468.0,2552.0,2
580,14601.93333333,14590.56666666,,,,,,,,1000.0,727.0,,,,,,,,969.0,975.0,10312704.0,2424.0,2
585,,,,,,,,,,,,,,,,,,,,,,,0
630,,0.0,,,,,,,,,,,,,,,,,,,,,1
635,0.0,0.0,0.0,,,,,,,1000.0,1000.0,1000.0,,,,,,,0.0,0.0,-1.0,-1.0,3
640,0.0,87.5666666666,0.0,,,,,,,1000.0,272.0,1000.0,,,,,,,0.0,0.0,-1.0,-1.0,3
645,106.9833333333,489.6333333333,94.8666666666,,,,,,,647.0,248.0,129.0,,,,,,,0.0,0.0,3795960.0,2717.0,3
650,272.1833333333,842.65,467.1666666666,,,,,,,762.0,361.0,171.0,,,,,,,0.0,0.0,8257206.0,2824.0,3
655,826.0833333333,1012.95,806.6166666666,,,,,,,842.0,384.0,283.0,,,,,,,152.0,173.0,8257206.0,2824.0,3
660,875.7833333333,1594.0666666666,963.9,,,,,,,881.0,430.0,299.0,,,,,,,423.0,449.0,8727942.0,7920.0,3
665,1390.1666666666,2557.6333333333,1515.6166666666,,,,,,,905.0,447.0,371.0,,,,,,,507.0,522.0,6155987.0,3627.0,3
670,2496.8833333333,3563.25,2433.3833333333,,,,,,,921.0,479.0,404.0,,,,,,,568.0,596.0,13574623.0,3028.0,3
675,3348.71666667,4474.38333333,3396.55,,,,,,,932.0,499.0,441.0,,,,,,,621.0,651.0,17392993.0,3297.0,3
680,4389.1,5359.88333333,4256.15,,,,,,,941.0,533.0,474.0,,,,,,,649.0,672.0,10828562.0,2776.0,3
685,5257.0,6444.983333329999,5328.73333333,,,,,,,948.0,537.0,512.0,,,,,,,667.0,689.0,19301172.0,1858.0,3
690,6331.46666667,7510.983333329999,6204.566666670001,,,,,,,953.0,560.0,507.0,,,,,,,693.0,705.0,8340502.0,2220.0,3
695,7227.81666666,8694.48333333,7262.96666666,,,,,,,957.0,581.0,525.0,,,,,,,712.0,723.0,12887504.0,1714.0,3
700,8394.31666666,9317.0,8281.75,,,,,,,961.0,618.0,539.0,,,,,,,731.0,735.0,18572971.0,2547.0,3
705,9077.33333333,10190.73333333,9059.633333329999,,,,,,,990.0,662.0,583.0,,,,,,,805.0,810.0,22467007.0,2219.0,3
710,10146.4,10961.65,9689.2,,,,,,,1000.0,668.0,617.0,,,,,,,886.0,884.0,12613528.0,1345.0,3
715,10692.4,11717.283333329999,10419.55,,,,,,,1000.0,683.0,626.0,,,,,,,919.0,914.0,18049380.0,2515.0,3
720,11574.533333329999,12282.716666659999,11156.65,,,,,,,1000.0,691.0,651.0,,,,,,,886.0,877.0,22109134.0,1871.0,3
725,12205.23333333,12558.25,11681.73333333,,,,,,,1000.0,709.0,649.0,,,,,,,898.0,887.0,13884952.0,1260.0,3
730,12293.266666659998,12644.7,11946.15,,,,,,,1000.0,718.0,658.0,,,,,,,906.0,889.0,19851952.0,2495.0,3
735,12515.5,12853.08333333,12005.766666659998,,,,,,,1000.0,742.0,669.0,,,,,,,911.0,890.0,25062839.0,1516.0,3
740,12557.15,13140.6,12224.383333329999,,,,,,,1000.0,746.0,675.0,,,,,,,913.0,896.0,9868893.0,1551.0,3
745,12848.98333333,13208.716666659999,12265.25,,,,,,,1000.0,758.0,670.0,,,,,,,927.0,908.0,21227990.0,1330.0,3
750,12896.08333333,13270.05,12490.1,,,,,,,1000.0,756.0,686.0,,,,,,,924.0,907.0,21186350.0,2519.0,3
755,13093.8,13270.366666659998,12499.93333333,,,,,,,1000.0,755.0,692.0,,,,,,,934.0,916.0,7537256.0,920.0,3
760,13089.41666666,13710.116666659998,12603.05,,,,,,,1000.0,760.0,695.0,,,,,,,930.0,914.0,13469425.0,1617.0,3
765,13409.31666666,13673.91666666,12823.116666659998,,,,,,,1000.0,764.0,699.0,,,,,,,935.0,917.0,24159962.0,1436.0,3
770,13393.966666659999,13817.283333329999,13027.68333333,,,,,,,1000.0,782.0,708.0,,,,,,,935.0,927.0,10393016.0,1714.0,3
775,13545.1,13903.466666659999,13149.633333329999,,,,,,,1000.0,793.0,720.0,,,,,,,947.0,935.0,16457151.0,2215.0,3
780,13582.1,14215.91666666,13255.216666659999,,,,,,,1000.0,802.0,721.0,,,,,,,949.0,932.0,20722111.0,1995.0,3
785,14035.66666666,14445.966666659999,13637.06666666,,,,,,,1000.0,807.0,732.0,,,,,,,930.0,917.0,10590954.0,1848.0,3
790,14123.95,14458.35,13739.2,,,,,,,1000.0,810.0,734.0,,,,,,,915.0,898.0,16913037.0,2438.0,3
795,14133.41666666,14497.83333333,13759.8,,,,,,,1000.0,796.0,732.0,,,,,,,906.0,886.0,22217574.0,1283.0,3
800,14144.633333329999,14704.383333329999,13793.06666666,,,,,,,1000.0,796.0,725.0,,,,,,,902.0,879.0,9535644.0,855.0,3
805,14396.91666666,14433.266666659998,13974.55,,,,,,,1000.0,813.0,718.0,,,,,,,891.0,861.0,16475151.0,1215.0,3
810,14107.48333333,14585.65,13720.83333333,,,,,,,1000.0,817.0,733.0,,,,,,,896.0,870.0,22062623.0,1810.0,3
815,14397.66666666,14450.533333329999,14076.7,,,,,,,998.0,821.0,744.0,,,,,,,896.0,876.0,19427565.0,2548.0,3
820,14262.56666666,15030.65,13992.866666659998,,,,,,,998.0,826.0,747.0,,,,,,,894.0,873.0,9311583.0,914.0,3
825,14759.31666666,14970.98333333,14347.9,,,,,,,998.0,829.0,743.0,,,,,,,882.0,858.0,22483544.0,1732.0,3
830,14635.48333333,14560.33333333,14196.216666659999,,,,,,,998.0,819.0,747.0,,,,,,,876.0,838.0,22483544.0,1732.0,3
835,14188.516666659998,14879.0,13999.25,,,,,,,998.0,817.0,739.0,,,,,,,873.0,829.0,7791845.0,1441.0,3
840,14497.966666659999,14565.85,14227.25,,,,,,,998.0,814.0,738.0,,,,,,,870.0,836.0,14992456.0,2687.0,3
845,14224.283333329999,14048.58333333,13854.08333333,,,,,,,998.0,809.0,733.0,,,,,,,881.0,835.0,19440658.0,1300.0,3
850,13764.25,14313.81666666,13369.41666666,,,,,,,998.0,805.0,732.0,,,,,,,892.0,843.0,9152010.0,872.0,3
855,13933.966666659999,14339.4,13688.3,,,,,,,998.0,810.0,728.0,,,,,,,890.0,840.0,15771511.0,1503.0,3
860,14049.95,14084.1,13627.58333333,,,,,,,998.0,800.0,732.0,,,,,,,890.0,839.0,22356494.0,2300.0,3
865,13742.766666659998,14454.866666659998,13400.55,,,,,,,998.0,793.0,725.0,,,,,,,892.0,843.0,7750582.0,1214.0,3
870,14127.68333333,14313.2,13743.783333329999,,,,,,,998.0,803.0,715.0,,,,,,,886.0,831.0,14806851.0,1814.0,3
875,14018.43333333,14339.616666659998,13547.383333329999,,,,,,,1000.0,795.0,709.0,,,,,,,887.0,822.0,20987855.0,2474.0,3
880,13886.633333329999,13688.05,13398.633333329999,,,,,,,1000.0,793.0,708.0,,,,,,,884.0,824.0,25568050.0,1816.0,3
885,13363.98333333,13944.383333329999,13228.8,,,,,,,1000.0,787.0,713.0,,,,,,,887.0,830.0,10976132.0,2103.0,3
890,13597.516666659998,14357.1,13280.15,,,,,,,1000.0,785.0,701.0,,,,,,,893.0,835.0,21686194.0,1515.0,3
895,14079.05,14344.266666659998,13492.033333329999,,,,,,,1000.0,799.0,699.0,,,,,,,884.0,830.0,28606187.0,2267.0,3
900,14091.98333333,14318.866666659998,13517.08333333,,,,,,,1000.0,804.0,709.0,,,,,,,890.0,829.0,10881211.0,2066.0,3
905,13860.56666666,14700.98333333,13508.616666659998,,,,,,,1000.0,806.0,713.0,,,,,,,886.0,836.0,22314215.0,1362.0,3
910,,,,,,,,,,,,,,,,,,,,,,,0
955,0.0,0.0,,0.0,,,,,,,,,1000.0,,,,,,0.0,0.0,-1.0,-1.0,3
960,0.0,0.0,0.0,0.0,,,,,,940.0,1000.0,1000.0,639.0,,,,,,0.0,0.0,-1.0,-1.0,4
965,144.4333333333,0.0,0.0,140.2833333333,,,,,,784.0,662.0,678.0,513.0,,,,,,0.0,0.0,6008286.0,3077.0,4
970,298.5666666666,140.95,146.3,499.1,,,,,,856.0,628.0,557.0,545.0,,,,,,239.0,222.0,6008286.0,3077.0,4
975,818.4166666666,504.9833333333,507.4333333333,977.8,,,,,,892.0,572.0,523.0,556.0,,,,,,369.0,336.0,8737200.0,5768.0,4
980,1371.15,993.4166666666,1000.5,1364.3333333333,,,,,,914.0,552.0,562.0,549.0,,,,,,455.0,431.0,13074618.0,4858.0,4
985,2114.1333333333,1381.8333333333,1390.4,2281.6166666666,,,,,,928.0,543.0,570.0,547.0,,,,,,526.0,498.0,8852281.0,2840.0,4
990,3000.0166666665996,2295.3166666666,2280.4666666666,3013.55,,,,,,939.0,529.0,557.0,565.0,,,,,,579.0,548.0,18426154.0,2457.0,4
995,3673.55,3048.9833333333,3066.4333333332997,3861.65,,,,,,946.0,542.0,574.0,591.0,,,,,,610.0,577.0,23345137.0,2592.0,4
1000,4619.53333333,3913.48333333,3935.13333333,4725.18333333,,,,,,952.0,557.0,602.0,596.0,,,,,,633.0,599.0,16618407.0,1367.0,4
1005,5525.78333333,4778.88333333,4810.86666667,5547.6,,,,,,957.0,562.0,603.0,613.0,,,,,,649.0,616.0,22464275.0,1928.0,4
1010,6259.46666667,5616.03333333,5643.43333333,6285.116666670001,,,,,,961.0,574.0,611.0,623.0,,,,,,670.0,646.0,24450884.0,2625.0,4
1015,7096.91666666,6364.95,6422.9,7311.46666666,,,,,,964.0,584.0,623.0,626.0,,,,,,693.0,673.0,9149289.0,2276.0,4
1020,7954.8,7450.433333329999,7486.51666666,8233.48333333,,,,,,969.0,594.0,624.0,618.0,,,,,,758.0,740.0,21078627.0,2271.0,4
1025,8578.96666666,8335.36666666,8379.283333329999,8866.133333329999,,,,,,1000.0,584.0,613.0,643.0,,,,,,840.0,819.0,21078627.0,2271.0,4
1030,9738.08333333,8976.883333329999,9021.16666666,9634.68333333,,,,,,1000.0,584.0,628.0,638.0,,,,,,845.0,827.0,8872777.0,1859.0,4
1035,10050.2,9763.36666666,9807.8,10069.16666666,,,,,,1000.0,588.0,635.0,649.0,,,,,,844.0,835.0,18956036.0,4080.0,4
1040,10399.133333329999,10189.06666666,10241.61666666,10442.45,,,,,,1000.0,603.0,639.0,660.0,,,,,,842.0,832.0,29566418.0,1766.0,4
1045,10466.0,10567.65,10629.75,10391.85,,,,,,1000.0,615.0,645.0,673.0,,,,,,840.0,830.0,11371236.0,1570.0,4
1050,10589.76666666,10682.61666666,10582.35,10766.61666666,,,,,,1000.0,631.0,659.0,669.0,,,,,,834.0,822.0,17663583.0,1932.0,4
1055,10716.96666666,10774.71666666,10957.31666666,10829.3,,,,,,1000.0,636.0,662.0,657.0,,,,,,823.0,820.0,24047974.0,2186.0,4
1060,10798.83333333,10968.033333329999,10984.31666666,10764.71666666,,,,,,1000.0,640.0,656.0,664.0,,,,,,831.0,828.0,8556251.0,1066.0,4
1065,11050.73333333,10902.68333333,10953.01666666,11056.26666666,,,,,,1000.0,645.0,663.0,656.0,,,,,,847.0,842.0,15565914.0,1223.0,4
1070,11102.133333329999,11205.3,11253.68333333,11322.31666666,,,,,,1000.0,644.0,664.0,649.0,,,,,,840.0,838.0,22366600.0,1564.0,4
1075,11220.8,11471.71666666,11460.08333333,11092.883333329999,,,,,,1000.0,650.0,659.0,662.0,,,,,,835.0,835.0,24241588.0,2168.0,4
1080,11285.68333333,11175.51666666,11238.86666666,11339.533333329999,,,,,,1000.0,655.0,669.0,667.0,,,,,,837.0,833.0,17027784.0,2097.0,4
1085,11682.216666659999,11478.65,11539.783333329999,11552.616666659998,,,,,,1000.0,654.0,676.0,670.0,,,,,,835.0,835.0,23525151.0,2307.0,4
1090,11187.23333333,11694.16666666,11753.133333329999,11208.35,,,,,,1000.0,654.0,678.0,681.0,,,,,,854.0,849.0,25287718.0,3495.0,4
1095,11171.93333333,11341.11666666,11409.08333333,11162.86666666,,,,,,1000.0,661.0,691.0,689.0,,,,,,866.0,856.0,8904754.0,1277.0,4
1100,11372.7,11457.45,11526.66666666,11523.21666666,,,,,,1000.0,673.0,699.0,684.0,,,,,,866.0,860.0,23027276.0,1966.0,4
1105,11657.7,11667.75,11722.75,11675.83333333,,,,,,1000.0,665.0,694.0,690.0,,,,,,863.0,858.0,25001817.0,2284.0,4
1110,11608.58333333,11675.05,11909.533333329999,11539.6,,,,,,1000.0,662.0,696.0,706.0,,,,,,864.0,871.0,11213813.0,2197.0,4
1115,11812.75,11808.366666659998,11743.66666666,11668.45,,,,,,1000.0,664.0,702.0,719.0,,,,,,874.0,875.0,17566127.0,1917.0,4
1120,11636.383333329999,11810.45,11874.883333329999,11727.66666666,,,,,,1000.0,669.0,712.0,723.0,,,,,,871.0,879.0,24602934.0,2060.0,4
1125,11817.98333333,12040.58333333,11907.75,11924.033333329999,,,,,,1000.0,670.0,717.0,721.0,,,,,,852.0,865.0,11570093.0,2068.0,4
1130,11830.56666666,12054.0,12130.31666666,11810.05,,,,,,1000.0,665.0,718.0,723.0,,,,,,860.0,863.0,18553210.0,2729.0,4
