,flink_taskmanager_job_task_numRecordsInPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737224075000,0.0
1737224080000,1228.0
1737224085000,2179.6833333332997
1737224090000,4428.36666667
1737224095000,11268.65
1737224100000,14833.73333333
1737224105000,19876.61666666
1737224110000,19876.61666666
1737224115000,20587.36666666
1737224120000,26398.833333330003
1737224125000,26398.833333330003
1737224130000,27791.566666659997
1737224135000,33032.85
1737224140000,31804.85
1737224145000,36754.1
1737224150000,34505.41666666
1737224155000,33383.983333330005
1737224160000,29818.9
1737224165000,29201.183333330002
1737224170000,30793.21666666
1737224175000,30409.73333333
1737224180000,32605.683333330002
1737224185000,38770.03333333
1737224190000,37377.3
1737224195000,38072.0
1737224200000,38072.0
1737224205000,35040.68333333
1737224210000,37681.76666666
1737224215000,32257.433333330002
1737224220000,37589.06666666
1737224225000,33163.9
1737224230000,37477.33333333
1737224235000,37150.06666666
1737224240000,30711.516666659998
1737224245000,28480.73333333
1737224250000,28480.73333333
1737224255000,28289.1
1737224260000,28289.1
1737224265000,31522.316666659997
1737224270000,28881.23333333
1737224275000,34510.33333333
1737224280000,29178.7
1737224285000,34819.51666666
1737224290000,29068.35
1737224295000,32893.53333333
1737224300000,32875.68333333
1737224305000,29834.55
1737224310000,36579.61666666
1737224315000,
