,flink_taskmanager_job_task_busyTimeMsPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737219535000,1000.0
1737219540000,0.0
1737219545000,0.0
1737219550000,226.0
1737219555000,419.0
1737219560000,536.0
1737219565000,611.0
1737219570000,667.0
1737219575000,709.0
1737219580000,741.0
1737219585000,767.0
1737219590000,788.0
1737219595000,806.0
1737219600000,911.0
1737219605000,996.0
1737219610000,999.0
1737219615000,999.0
1737219620000,999.0
1737219625000,1000.0
1737219630000,1000.0
1737219635000,1000.0
1737219640000,1000.0
1737219645000,1000.0
1737219650000,1000.0
1737219655000,1000.0
1737219660000,1000.0
1737219665000,1000.0
1737219670000,1000.0
1737219675000,1000.0
1737219680000,1000.0
1737219685000,1000.0
1737219690000,1000.0
1737219695000,1000.0
1737219700000,1000.0
1737219705000,1000.0
1737219710000,1000.0
1737219715000,1000.0
1737219720000,1000.0
1737219725000,1000.0
1737219730000,1000.0
1737219735000,1000.0
1737219740000,1000.0
1737219745000,1000.0
1737219750000,1000.0
1737219755000,1000.0
1737219760000,1000.0
1737219765000,1000.0
1737219770000,1000.0
1737219775000,
