Parallelism,Mean,StdErr,Predictions
0,0.0,0.0,
1,14740.93245613741,531.3691166569678,
2,23894.842696624262,1182.565150666962,32330.0
3,40294.82880657456,1218.6007448998669,45071.0
4,44703.58127570987,1982.4047819966768,62741.0
5,57596.2699186847,1970.7074160323152,68384.0
6,54890.107657641514,2404.6106151784047,78425.0
