,flink_taskmanager_job_task_busyTimeMsPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737198455000,1000.0
1737198460000,843.0
1737198465000,610.0
1737198470000,740.0
1737198475000,805.0
1737198480000,844.0
1737198485000,870.0
1737198490000,889.0
1737198495000,903.0
1737198500000,914.0
1737198505000,922.0
1737198510000,930.0
1737198515000,935.0
1737198520000,949.0
1737198525000,1000.0
1737198530000,1000.0
1737198535000,1000.0
1737198540000,1000.0
1737198545000,1000.0
1737198550000,1000.0
1737198555000,1000.0
1737198560000,1000.0
1737198565000,1000.0
1737198570000,1000.0
1737198575000,1000.0
1737198580000,1000.0
1737198585000,1000.0
1737198590000,1000.0
1737198595000,1000.0
1737198600000,1000.0
1737198605000,1000.0
1737198610000,1000.0
1737198615000,1000.0
1737198620000,1000.0
1737198625000,1000.0
1737198630000,1000.0
1737198635000,1000.0
1737198640000,1000.0
1737198645000,1000.0
1737198650000,1000.0
1737198655000,1000.0
1737198660000,1000.0
1737198665000,1000.0
1737198670000,1000.0
1737198675000,1000.0
1737198680000,1000.0
1737198685000,1000.0
1737198690000,1000.0
1737198695000,
