Time,Parallelism,Throughput_OUT,Throughput_IN
1709766567,1.0,0.0,201.0666666666
1709766572,1.0,0.0,775.0166666666
1709766577,1.0,0.0,775.0166666666
1709766582,1.0,0.0,2803.45
1709766587,1.0,0.0,2803.45
1709766592,1.0,0.0,6971.71666666
1709766597,1.0,0.0,10325.8
1709766602,1.0,0.0,13523.15
1709766607,1.0,0.0,15894.98333333
1709766612,1.0,0.0,19084.13333333
1709766617,1.0,0.0,22000.8
1709766622,1.0,0.0,25149.61666666
1709766627,1.0,0.0,27241.81666666
1709766632,1.0,0.0,30638.3
1709766637,1.0,0.0,34189.11666666
1709766642,1.0,0.0,35906.96666666
1709766647,1.0,0.0,37234.48333333
1709766652,1.0,0.0,37823.01666666
1709766657,1.0,0.0,38225.48333333
1709766662,1.0,0.0,38469.2
1709766667,1.0,0.0,39537.58333333
1709766672,1.0,0.0,39519.7
1709766677,1.0,0.0,40279.93333333
1709766682,1.0,0.0,39935.71666666
1709766687,1.0,0.0,41281.01666666
1709766692,1.0,0.0,41353.65
1709766697,1.0,0.0,41045.73333333
1709766702,1.0,0.0,40876.61666666
1709766707,1.0,0.0,41376.0
1709766712,1.0,0.0,41816.8
1709766717,1.0,0.0,41673.01666666
1709766722,1.0,0.0,41799.78333332999
1709766727,1.0,0.0,40943.31666666
1709766732,1.0,0.0,40648.36666666
1709766737,1.0,0.0,40304.88333333
1709766742,1.0,0.0,40408.41666666
1709766747,1.0,0.0,40079.18333333
1709766752,1.0,0.0,39510.71666666
1709766757,1.0,0.0,39995.4
1709766762,1.0,0.0,39995.4
1709766767,1.0,0.0,39490.13333333
1709766772,1.0,0.0,39240.56666666
1709766777,1.0,0.0,38893.58333333
1709766782,1.0,0.0,38336.2
1709766787,1.0,0.0,39153.43333333
1709766792,1.0,0.0,39461.01666666
1709766797,1.0,0.0,39249.86666666
1709766802,1.0,0.0,39993.25
1709766807,1.0,0.0,39993.25
1709766812,1.0,0.0,39006.23333333
1709766817,1.0,0.0,38940.76666666
1709766822,1.0,0.0,38767.76666666
1709766827,1.0,0.0,38861.36666666
1709766832,1.0,0.0,37495.03333332999
1709766837,1.0,0.0,37467.75
1709766842,1.0,0.0,37660.26666666
1709766847,1.0,0.0,37859.2
1709766852,1.0,0.0,37757.61666666
1709766857,1.0,0.0,38007.81666666
1709766862,1.0,0.0,37462.53333332999
1709766867,1.0,0.0,37111.18333333
1709766872,1.0,0.0,37006.01666666
1709766877,1.0,0.0,36593.36666666
1709766882,1.0,0.0,37253.35
1709766887,1.0,0.0,37505.65
1709766892,1.0,0.0,38263.43333333
1709766897,1.0,0.0,38536.78333332999
1709766902,1.0,0.0,38407.15
1709766907,1.0,0.0,37733.71666666
1709766912,1.0,0.0,38627.3
1709766917,1.0,0.0,38572.2
1709766922,1.0,0.0,38649.5
1709766927,1.0,0.0,39533.71666666
1709766932,1.0,0.0,40017.13333333
1709766992,2.0,0.0,0.0
1709766997,2.0,0.0,0.0
1709767002,2.0,0.0,259.6333333333
1709767007,2.0,0.0,1391.5833333333
1709767012,2.0,0.0,3709.21666667
1709767017,2.0,0.0,6015.18333333
1709767022,2.0,0.0,10906.38333333
1709767027,2.0,0.0,15700.4
1709767032,2.0,0.0,19013.6
1709767037,2.0,0.0,23067.15
1709767042,2.0,0.0,28119.61666666
1709767047,2.0,0.0,32973.53333332999
1709767052,2.0,0.0,35408.48333333
1709767057,2.0,0.0,35709.9
1709767062,2.0,0.0,39546.96666666
1709767067,2.0,0.0,41619.95
1709767072,2.0,0.0,44048.51666666
1709767077,2.0,0.0,46869.63333333
1709767082,2.0,0.0,46751.03333332999
1709767087,2.0,0.0,46649.28333332999
1709767092,2.0,0.0,48034.36666666
