,flink_taskmanager_job_task_busyTimeMsPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737498250000,1000.0
1737498255000,283.0
1737498260000,143.0
1737498265000,96.0
1737498270000,94.0
1737498275000,74.0
1737498280000,133.0
1737498285000,251.0
1737498290000,339.0
1737498295000,412.0
1737498300000,471.0
1737498305000,519.0
1737498310000,559.0
1737498315000,618.0
1737498320000,701.0
1737498325000,784.0
1737498330000,860.0
1737498335000,944.0
1737498340000,992.0
1737498345000,993.0
1737498350000,997.0
1737498355000,997.0
1737498360000,997.0
1737498365000,998.0
1737498370000,998.0
1737498375000,998.0
1737498380000,998.0
1737498385000,998.0
1737498390000,998.0
1737498395000,998.0
1737498400000,998.0
1737498405000,1000.0
1737498410000,999.0
1737498415000,999.0
1737498420000,998.0
1737498425000,998.0
1737498430000,998.0
1737498435000,998.0
1737498440000,998.0
1737498445000,998.0
1737498450000,998.0
1737498455000,998.0
1737498460000,998.0
1737498465000,998.0
1737498470000,999.0
1737498475000,999.0
1737498480000,1000.0
1737498485000,1000.0
1737498490000,
