,flink_taskmanager_job_task_busyTimeMsPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737202340000,1000.0
1737202345000,1000.0
1737202350000,840.0
1737202355000,775.0
1737202360000,850.0
1737202365000,888.0
1737202370000,910.0
1737202375000,925.0
1737202380000,936.0
1737202385000,944.0
1737202390000,950.0
1737202395000,955.0
1737202400000,959.0
1737202405000,963.0
1737202410000,976.0
1737202415000,1000.0
1737202420000,1000.0
1737202425000,1000.0
1737202430000,1000.0
1737202435000,1000.0
1737202440000,1000.0
1737202445000,1000.0
1737202450000,1000.0
1737202455000,1000.0
1737202460000,1000.0
1737202465000,1000.0
1737202470000,1000.0
1737202475000,1000.0
1737202480000,1000.0
1737202485000,1000.0
1737202490000,1000.0
1737202495000,1000.0
1737202500000,1000.0
1737202505000,1000.0
1737202510000,1000.0
1737202515000,1000.0
1737202520000,1000.0
1737202525000,1000.0
1737202530000,1000.0
1737202535000,1000.0
1737202540000,1000.0
1737202545000,1000.0
1737202550000,1000.0
1737202555000,1000.0
1737202560000,1000.0
1737202565000,1000.0
1737202570000,1000.0
1737202575000,1000.0
1737202580000,1000.0
1737202585000,
