,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond
1706107355000,15607.616666659998,,,,,,,
1706107360000,15004.68333333,,,,,,,
1706107365000,15281.133333329999,,,,,,,
1706107370000,16417.08333333,,,,,,,
1706107375000,16729.733333329998,,,,,,,
1706107380000,16175.66666666,,,,,,,
1706107385000,15210.8,,,,,,,
1706107390000,,,,,,,,
1706107435000,,0.0,,,,,,
1706107440000,0.0,0.0,,,,,,
1706107445000,0.0,0.0,,,,,,
1706107450000,161.4333333333,311.1666666666,,,,,,
1706107455000,851.8166666666,1054.6166666666,,,,,,
1706107460000,2092.7,2391.7833333332997,,,,,,
1706107465000,3241.4,3245.85,,,,,,
1706107470000,4120.01666667,4459.36666667,,,,,,
1706107475000,5434.65,5736.66666667,,,,,,
1706107480000,6562.41666667,6596.516666670001,,,,,,
1706107485000,7389.55,7772.96666666,,,,,,
1706107490000,9062.36666666,9107.6,,,,,,
1706107495000,10044.18333333,10096.86666666,,,,,,
1706107500000,10794.15,11156.25,,,,,,
1706107505000,12180.766666659998,12522.83333333,,,,,,
1706107510000,13173.43333333,13089.766666659998,,,,,,
1706107515000,13379.58333333,13478.81666666,,,,,,
1706107520000,13331.33333333,13382.6,,,,,,
1706107525000,13486.633333329999,13565.06666666,,,,,,
1706107530000,13508.5,13256.716666659999,,,,,,
1706107535000,13353.866666659998,13386.45,,,,,,
1706107540000,13535.55,13589.633333329999,,,,,,
1706107545000,13627.133333329999,13591.45,,,,,,
1706107550000,13398.16666666,13614.25,,,,,,
1706107555000,13374.783333329999,13441.516666659998,,,,,,
1706107560000,13603.6,13361.8,,,,,,
1706107565000,13088.633333329999,12885.08333333,,,,,,
1706107570000,12924.65,13171.56666666,,,,,,
1706107575000,13382.366666659998,13317.866666659998,,,,,,
1706107580000,13094.98333333,12885.68333333,,,,,,
1706107585000,13054.4,13559.3,,,,,,
1706107590000,13326.4,13397.5,,,,,,
1706107595000,13061.91666666,13120.2,,,,,,
1706107600000,13134.05,13522.5,,,,,,
1706107605000,13325.15,13137.91666666,,,,,,
1706107610000,12791.533333329999,12942.91666666,,,,,,
1706107615000,13237.55,13590.66666666,,,,,,
1706107620000,13352.98333333,13413.033333329999,,,,,,
1706107625000,13353.133333329999,13655.016666659998,,,,,,
1706107630000,14007.3,13898.85,,,,,,
1706107635000,13517.15,13707.98333333,,,,,,
1706107640000,13141.766666659998,13609.16666666,,,,,,
1706107645000,13730.65,13868.516666659998,,,,,,
1706107650000,13996.35,14056.48333333,,,,,,
1706107655000,14005.266666659998,13848.66666666,,,,,,
1706107660000,13615.033333329999,13615.08333333,,,,,,
1706107665000,14063.68333333,14151.43333333,,,,,,
1706107670000,13846.283333329999,13925.41666666,,,,,,
1706107675000,14085.15,13871.533333329999,,,,,,
1706107680000,14159.633333329999,14521.533333329999,,,,,,
1706107685000,14656.883333329999,14502.35,,,,,,
1706107690000,13847.83333333,14156.18333333,,,,,,
1706107695000,14690.18333333,14561.266666659998,,,,,,
1706107700000,14911.966666659999,14942.2,,,,,,
1706107705000,14505.466666659999,14378.766666659998,,,,,,
1706107710000,14275.75,14387.2,,,,,,
1706107715000,,,,,,,,
1706107760000,0.0,0.0,0.0,,,,,
1706107765000,0.0,0.0,0.0,,,,,
1706107770000,255.75,0.0,235.7833333333,,,,,
1706107775000,712.6166666666,259.75,762.7833333333,,,,,
1706107780000,857.1,859.3666666666,823.25,,,,,
1706107785000,1323.1166666666,1086.95,1504.6,,,,,
1706107790000,2581.85,1584.4333333332997,2542.7,,,,,
1706107795000,3398.7,2669.0333333332997,3532.15,,,,,
1706107800000,4382.06666667,3723.86666667,4338.85,,,,,
1706107805000,5217.88333333,4675.45,5298.76666667,,,,,
1706107810000,6350.483333329999,5336.01666667,6396.85,,,,,
1706107815000,7551.55,6482.16666667,7335.33333333,,,,,
1706107820000,8657.3,7716.0,8423.8,,,,,
1706107825000,9817.31666666,8865.25,9549.31666666,,,,,
1706107830000,10635.66666666,10040.68333333,10358.06666666,,,,,
1706107835000,11134.31666666,10939.383333329999,10758.35,,,,,
1706107840000,12052.966666659999,11295.9,11845.56666666,,,,,
1706107845000,12357.85,12341.98333333,11818.283333329999,,,,,
1706107850000,12455.55,12425.133333329999,12144.33333333,,,,,
1706107855000,12685.23333333,12778.633333329999,12232.283333329999,,,,,
1706107860000,12567.6,12862.216666659999,12336.25,,,,,
1706107865000,12744.81666666,12805.75,12319.216666659999,,,,,
1706107870000,13221.15,13192.216666659999,12722.41666666,,,,,
1706107875000,13841.533333329999,13656.716666659999,13423.1,,,,,
1706107880000,13506.4,14108.91666666,13298.48333333,,,,,
1706107885000,13647.98333333,13986.25,13238.133333329999,,,,,
1706107890000,13770.283333329999,14010.05,13389.716666659999,,,,,
1706107895000,13469.83333333,14020.15,13219.33333333,,,,,
1706107900000,13550.266666659998,13862.18333333,13299.45,,,,,
1706107905000,13771.266666659998,13877.266666659998,13567.383333329999,,,,,
1706107910000,13236.83333333,14265.45,12813.383333329999,,,,,
1706107915000,13510.1,13702.15,13015.7,,,,,
1706107920000,13810.616666659998,13874.1,13240.766666659998,,,,,
1706107925000,13671.033333329999,13982.66666666,13165.716666659999,,,,,
1706107930000,13205.93333333,13820.33333333,12712.266666659998,,,,,
1706107935000,12504.966666659999,13332.7,12383.466666659999,,,,,
1706107940000,12712.1,13024.6,12268.41666666,,,,,
1706107945000,12353.66666666,12815.033333329999,12049.216666659999,,,,,
1706107950000,12358.15,12585.2,12025.75,,,,,
1706107955000,12803.616666659998,12647.98333333,12331.41666666,,,,,
1706107960000,12494.883333329999,12966.35,12009.6,,,,,
1706107965000,12769.48333333,12625.016666659998,12230.033333329999,,,,,
1706107970000,12865.866666659998,12862.866666659998,12481.133333329999,,,,,
1706107975000,12309.616666659998,12967.1,12185.783333329999,,,,,
1706107980000,12422.283333329999,12589.95,12198.15,,,,,
1706107985000,12472.533333329999,12845.66666666,12333.43333333,,,,,
1706107990000,12378.1,12992.3,12078.08333333,,,,,
1706107995000,12377.616666659998,12704.966666659999,12037.3,,,,,
1706108000000,12503.033333329999,12458.616666659998,12086.08333333,,,,,
1706108005000,12542.6,12783.283333329999,12177.1,,,,,
1706108010000,12637.06666666,12803.633333329999,12201.133333329999,,,,,
1706108015000,12627.2,12828.98333333,12249.9,,,,,
1706108020000,12839.766666659998,12880.216666659999,12368.05,,,,,
1706108025000,12727.2,13037.81666666,12373.06666666,,,,,
1706108030000,13052.366666659998,13007.5,12808.4,,,,,
1706108035000,13472.516666659998,13392.883333329999,,,,,,
1706108040000,,,,,,,,
1706108080000,,,,0.0,,,,
1706108085000,0.0,0.0,0.0,0.0,,,,
1706108090000,0.0,0.0,0.0,0.0,,,,
1706108095000,123.6833333333,123.7666666666,142.0833333333,140.4,,,,
1706108100000,331.9833333333,382.4833333333,402.6833333333,403.2833333333,,,,
1706108105000,601.6,614.1833333333,618.0333333333,645.5166666666,,,,
1706108110000,1734.85,1791.15,1847.65,1839.35,,,,
1706108115000,2316.5333333332997,2485.9,2536.5666666666,2495.3833333333,,,,
1706108120000,3229.5666666665998,3440.35,3461.58333333,3398.0,,,,
1706108125000,4201.01666667,4227.68333333,4337.86666667,4305.26666667,,,,
1706108130000,5054.71666667,5129.4,5154.53333333,5066.56666667,,,,
1706108135000,6016.96666667,6301.25,6327.183333329999,6234.33333333,,,,
1706108140000,6914.983333329999,7171.433333329999,7258.55,7155.8,,,,
1706108145000,7978.233333329999,8117.55,8158.33333333,8018.383333329999,,,,
1706108150000,8639.46666666,9036.23333333,9081.31666666,8924.56666666,,,,
1706108155000,9554.01666666,9835.76666666,9866.33333333,9697.633333329999,,,,
1706108160000,10257.6,10372.68333333,10399.25,10240.15,,,,
1706108165000,10795.01666666,10979.7,11036.56666666,10994.58333333,,,,
1706108170000,10544.68333333,10945.883333329999,10956.6,10745.61666666,,,,
1706108175000,11165.2,11211.533333329999,11205.45,11043.85,,,,
1706108180000,11127.83333333,11206.5,11333.83333333,11174.41666666,,,,
1706108185000,11099.98333333,11206.15,11283.033333329999,11087.633333329999,,,,
1706108190000,11231.283333329999,11510.46666666,11732.83333333,11531.716666659999,,,,
1706108195000,11591.0,11671.866666659998,11703.65,11525.01666666,,,,
1706108200000,11587.6,11651.81666666,11660.366666659998,11570.98333333,,,,
1706108205000,11797.5,11951.75,12002.98333333,11800.25,,,,
1706108210000,12076.7,12150.35,12216.6,12007.06666666,,,,
1706108215000,12172.466666659999,12348.6,12446.8,12203.383333329999,,,,
1706108220000,12170.55,12400.43333333,12477.93333333,12230.58333333,,,,
1706108225000,12591.73333333,12738.8,12849.66666666,12481.2,,,,
1706108230000,12531.56666666,12503.16666666,12801.81666666,12578.966666659999,,,,
1706108235000,12227.91666666,12553.5,12701.66666666,12448.48333333,,,,
1706108240000,12558.23333333,12813.56666666,12780.516666659998,12540.866666659998,,,,
1706108245000,12522.25,12884.133333329999,12834.58333333,12573.41666666,,,,
1706108250000,12385.06666666,12763.783333329999,12670.05,12449.9,,,,
1706108255000,12256.1,12466.966666659999,12639.48333333,12304.65,,,,
1706108260000,12651.016666659998,12882.716666659999,12964.216666659999,12579.58333333,,,,
1706108265000,12237.383333329999,12480.3,12560.75,12500.133333329999,,,,
1706108270000,12512.33333333,12473.18333333,12637.116666659998,12473.65,,,,
1706108275000,12146.9,12370.18333333,12411.43333333,12212.783333329999,,,,
1706108280000,12307.9,12520.866666659998,12581.06666666,12429.16666666,,,,
1706108285000,12439.41666666,12788.18333333,12765.91666666,12550.93333333,,,,
1706108290000,12701.95,12946.81666666,12801.41666666,12613.0,,,,
1706108295000,12957.133333329999,13090.9,13102.016666659998,12876.266666659998,,,,
1706108300000,12662.18333333,12877.116666659998,13094.25,12855.7,,,,
1706108305000,13154.31666666,13350.31666666,13415.93333333,13183.966666659999,,,,
1706108310000,13523.15,13428.56666666,13656.783333329999,13431.41666666,,,,
1706108315000,13216.466666659999,13365.9,13363.55,13207.65,,,,
1706108320000,13129.533333329999,13339.85,13421.3,13184.7,,,,
1706108325000,13128.466666659999,13604.23333333,13674.35,13276.533333329999,,,,
1706108330000,13087.366666659998,13377.7,13486.883333329999,13203.616666659998,,,,
1706108335000,13224.533333329999,13354.66666666,13412.75,13191.93333333,,,,
1706108340000,13362.533333329999,13669.08333333,13772.383333329999,13432.25,,,,
1706108345000,12582.35,12746.68333333,13073.383333329999,12802.4,,,,
1706108350000,12907.616666659998,13028.533333329999,13185.283333329999,12964.283333329999,,,,
1706108355000,12891.31666666,13069.33333333,13175.93333333,12946.06666666,,,,
1706108360000,,,,,,,,
1706108405000,0.0,0.0,0.0,0.0,0.0,,,
1706108410000,0.0,0.0,0.0,0.0,0.0,,,
1706108415000,71.4666666666,82.4333333333,0.0,81.2666666666,78.4333333333,,,
1706108420000,323.3666666666,382.0,81.7833333333,386.3333333333,365.9833333333,,,
1706108425000,744.35,752.9,391.8,744.05,714.65,,,
1706108430000,1014.7833333333,1052.9666666666,734.35,1168.0666666666,1121.3666666666,,,
1706108435000,1443.15,1700.2,1035.3666666666,1675.3833333332998,1619.1,,,
1706108440000,2102.0666666666,2140.3,1666.0,2095.7666666666,2038.3,,,
1706108445000,2827.25,2877.4833333333,2118.7,2833.8166666666,2740.7166666666,,,
1706108450000,3497.6,3779.2,2820.0333333332997,3724.23333333,3599.51666667,,,
1706108455000,4473.4,4719.88333333,3702.78333333,4662.91666667,4494.2,,,
1706108460000,5221.8,5417.31666667,4630.0,5337.4,5157.86666667,,,
1706108465000,6146.41666667,6216.65,5307.33333333,6146.16666667,5920.35,,,
1706108470000,7199.633333329999,7258.6,6135.78333333,7152.433333329999,6911.5,,,
1706108475000,7770.01666666,8081.91666666,7112.2,7968.433333329999,7698.9,,,
1706108480000,8625.23333333,8691.41666666,7922.233333329999,8554.5,8274.61666666,,,
1706108485000,9010.18333333,9312.5,8510.1,9207.61666666,8896.81666666,,,
1706108490000,9805.033333329999,9890.71666666,9158.46666666,9620.11666666,9304.533333329999,,,
1706108495000,10210.783333329999,10192.383333329999,9692.23333333,10035.633333329999,9708.55,,,
1706108500000,10610.06666666,10771.9,9980.2,10623.383333329999,10209.96666666,,,
1706108505000,10754.51666666,10868.7,10554.33333333,10710.633333329999,10354.83333333,,,
1706108510000,11124.51666666,11253.4,10663.43333333,11091.61666666,10717.0,,,
1706108515000,11144.283333329999,11090.1,11027.5,11104.633333329999,10707.65,,,
1706108520000,11397.51666666,11429.6,10848.7,11268.43333333,10890.45,,,
1706108525000,11516.83333333,11762.06666666,11198.71666666,11573.116666659998,11207.783333329999,,,
1706108530000,11610.883333329999,11756.9,11490.18333333,11589.516666659998,11198.783333329999,,,
1706108535000,12012.75,12058.616666659998,11523.06666666,11892.25,11480.46666666,,,
1706108540000,11742.16666666,12008.633333329999,11838.06666666,11839.3,11439.75,,,
1706108545000,11985.466666659999,11954.7,11762.0,11958.366666659998,11559.31666666,,,
1706108550000,11976.05,12278.95,11891.116666659998,12098.266666659998,11693.31666666,,,
1706108555000,12075.116666659998,12356.95,12028.93333333,12187.283333329999,11768.033333329999,,,
1706108560000,12133.81666666,12249.0,12115.68333333,12246.65,11875.133333329999,,,
1706108565000,12032.2,12230.31666666,12147.81666666,12165.216666659999,11786.16666666,,,
1706108570000,11992.466666659999,11879.35,12076.23333333,11710.56666666,11316.36666666,,,
1706108575000,11933.75,12098.283333329999,11641.66666666,11709.25,11364.75,,,
1706108580000,12005.73333333,12161.883333329999,11832.466666659999,12042.616666659998,11721.966666659999,,,
1706108585000,11932.466666659999,12034.6,11920.18333333,11872.016666659998,11455.533333329999,,,
1706108590000,11887.41666666,12006.68333333,11797.48333333,11855.966666659999,11455.08333333,,,
1706108595000,11757.9,11975.18333333,11797.98333333,11805.06666666,11419.35,,,
1706108600000,11896.533333329999,12126.016666659998,11721.05,11950.31666666,11549.016666659998,,,
1706108605000,11737.966666659999,11780.55,11877.116666659998,11553.616666659998,11153.533333329999,,,
1706108610000,11822.18333333,11929.85,11484.883333329999,11757.783333329999,11363.36666666,,,
1706108615000,11840.366666659998,11898.966666659999,11686.58333333,11732.81666666,11335.26666666,,,
1706108620000,11996.16666666,12090.43333333,11661.1,11766.883333329999,11371.533333329999,,,
1706108625000,12269.766666659998,12488.81666666,11698.23333333,12207.41666666,11755.283333329999,,,
1706108630000,12452.15,12699.85,12148.5,12504.9,12097.16666666,,,
1706108635000,12422.883333329999,12674.216666659999,12436.4,12552.633333329999,12093.06666666,,,
1706108640000,12492.516666659998,12675.383333329999,12493.73333333,12460.75,11922.8,,,
1706108645000,12621.56666666,12716.06666666,12330.266666659998,12548.516666659998,12102.033333329999,,,
1706108650000,12470.83333333,12728.91666666,12462.0,12525.866666659998,12105.41666666,,,
1706108655000,12640.91666666,12616.41666666,12440.0,12416.016666659998,12003.616666659998,,,
1706108660000,12701.216666659999,12590.75,12352.85,12646.633333329999,12213.06666666,,,
1706108665000,12855.93333333,13086.41666666,12571.466666659999,12791.266666659998,12388.68333333,,,
1706108670000,12782.23333333,12871.366666659998,12691.08333333,12682.33333333,12261.81666666,,,
1706108675000,12921.883333329999,12898.216666659999,12609.68333333,12715.91666666,12279.633333329999,,,
1706108680000,,,12644.1,,,,,
1706108685000,,,,,,,,
1706108725000,0.0,0.0,0.0,0.0,0.0,0.0,,
1706108730000,0.0,0.0,0.0,0.0,0.0,0.0,,
1706108735000,125.6333333333,132.9333333333,153.2166666666,136.9833333333,127.6833333333,130.5,,
1706108740000,373.1833333333,439.8833333333,470.35,462.1,422.5666666666,430.5333333333,,
1706108745000,685.95,855.45,863.0,926.2333333333,851.8333333333,851.6666666666,,
1706108750000,1259.7166666666,1202.2666666666,1243.5166666666,1302.3666666666,1196.6333333333,1197.8333333333,,
1706108755000,1766.8666666666,1826.4166666666,1901.95,1932.2833333332999,1766.3333333332998,1802.4166666666,,
1706108760000,2328.8333333333,2411.8833333333,2461.85,2612.5833333333,2402.1833333332997,2402.5,,
1706108765000,3072.7166666666,2948.85,2988.05,3201.6,2943.2666666665996,2942.6666666665997,,
1706108770000,3678.33333333,3582.81666667,3660.36666667,3780.38333333,3475.36666667,3475.35,,
1706108775000,4335.1,4163.56666667,4209.16666667,4509.85,4146.4,4146.9,,
1706108780000,4855.03333333,4820.48333333,4871.66666667,5187.63333333,4769.28333333,4800.28333333,,
1706108785000,5713.0,5453.63333333,5510.78333333,5897.233333329999,5428.63333333,5422.18333333,,
1706108790000,5981.983333329999,5908.15,5983.96666667,6399.28333333,5883.15,5883.5,,
1706108795000,7070.33333333,6880.36666666,7033.91666666,7427.01666666,6827.683333329999,6850.08333333,,
1706108800000,7918.733333329999,7702.7,7762.05,8356.18333333,7684.883333329999,7677.01666666,,
1706108805000,8509.01666666,7917.86666666,8034.83333333,8588.15,7878.4,7892.383333329999,,
1706108810000,8440.15,8282.56666666,8347.0,8970.5,8248.01666666,8247.46666666,,
1706108815000,8809.81666666,8253.33333333,8435.65,8994.4,8281.4,8234.61666666,,
1706108820000,9115.6,8639.783333329999,8752.05,9214.85,8470.633333329999,8471.23333333,,
1706108825000,9043.81666666,8729.46666666,8934.73333333,9433.1,8672.68333333,8673.15,,
1706108830000,9441.81666666,8965.133333329999,9032.1,9815.55,9027.25,9025.66666666,,
1706108835000,9640.41666666,9171.2,9313.0,9932.46666666,9131.4,9161.68333333,,
1706108840000,9725.55,9298.533333329999,9419.25,9985.83333333,9236.06666666,9228.76666666,,
1706108845000,9728.95,9489.98333333,9617.08333333,10195.783333329999,9380.45,9247.08333333,,
1706108850000,10328.7,9877.93333333,9977.95,10698.58333333,9836.73333333,9836.86666666,,
1706108855000,10012.48333333,9404.36666666,9415.133333329999,10218.91666666,9393.41666666,9368.25,,
1706108860000,9636.05,9169.21666666,9286.033333329999,9915.1,9130.46666666,9132.45,,
1706108865000,9630.25,9236.18333333,9486.81666666,9973.43333333,9176.65,9173.65,,
1706108870000,9956.48333333,9256.76666666,9533.81666666,10030.8,9230.133333329999,9230.6,,
1706108875000,9861.93333333,9429.283333329999,9389.533333329999,10203.91666666,9379.26666666,9391.883333329999,,
1706108880000,9953.05,9593.383333329999,9662.633333329999,10524.0,9686.7,9686.7,,
1706108885000,10199.633333329999,9626.98333333,9810.45,10426.36666666,9587.96666666,9584.18333333,,
1706108890000,9938.283333329999,9669.45,9775.31666666,10467.133333329999,9622.633333329999,9625.76666666,,
1706108895000,10080.06666666,9737.2,9878.283333329999,10416.033333329999,9575.83333333,9548.06666666,,
1706108900000,10376.46666666,9825.76666666,9922.06666666,10764.43333333,9838.23333333,9815.86666666,,
1706108905000,10435.15,9907.96666666,10014.76666666,10763.41666666,9883.01666666,10025.55,,
1706108910000,10615.31666666,10095.58333333,10210.9,10934.95,10053.56666666,10054.05,,
1706108915000,10637.66666666,10188.7,10280.68333333,11022.86666666,10145.26666666,10128.65,,
1706108920000,10587.56666666,10054.533333329999,10200.75,10907.71666666,10014.15,10014.7,,
1706108925000,10675.05,10225.1,10167.43333333,11046.58333333,10198.68333333,10201.86666666,,
1706108930000,10822.48333333,10383.35,10326.48333333,11206.283333329999,10327.33333333,10257.51666666,,
1706108935000,10870.383333329999,10356.81666666,10480.76666666,11210.16666666,10313.26666666,10308.91666666,,
1706108940000,10776.36666666,10131.3,10397.55,10896.2,10010.533333329999,10011.86666666,,
1706108945000,10684.11666666,10398.533333329999,10349.06666666,11277.01666666,10367.15,10374.76666666,,
1706108950000,10891.7,10403.81666666,10548.15,11268.75,10359.0,10361.31666666,,
1706108955000,10739.58333333,10345.2,10403.75,11098.76666666,10205.883333329999,10206.06666666,,
1706108960000,10725.533333329999,10321.1,10513.43333333,11175.23333333,10278.1,10280.81666666,,
1706108965000,10658.36666666,10234.86666666,10441.783333329999,11115.033333329999,10247.33333333,10248.11666666,,
1706108970000,10678.48333333,9997.3,10157.2,10827.283333329999,9955.283333329999,9957.73333333,,
1706108975000,10655.8,10147.65,10283.283333329999,11011.48333333,10104.31666666,10130.91666666,,
1706108980000,10580.01666666,10164.91666666,10234.18333333,11008.033333329999,10121.783333329999,10122.783333329999,,
1706108985000,10469.7,10035.71666666,10257.26666666,10914.41666666,10004.25,9993.71666666,,
1706108990000,10636.4,10103.46666666,10258.08333333,10977.01666666,10062.58333333,10135.11666666,,
1706108995000,10695.16666666,10201.033333329999,10309.51666666,11054.3,10155.61666666,10165.76666666,,
1706109000000,,,,,,,,
1706109045000,,,,0.0,0.0,,,
1706109050000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1706109055000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1706109060000,0.966666666666,1.016666666666,44.1,1.233333333333,1.15,39.4333333333,41.9833333333,
1706109065000,298.0333333333,305.2,368.0833333333,359.65,348.6666666666,318.2333333333,352.65,
1706109070000,849.55,932.95,967.7833333333,1019.2,955.4833333333,936.35,945.0333333333,
1706109075000,1302.2833333333,1375.1833333333,1428.7333333333,1513.7333333333,1417.9333333333,1398.6166666666,1400.6833333333,
1706109080000,1977.05,2061.75,2081.2833333332997,2227.15,2066.1166666666,2060.8333333333,2041.2666666666,
1706109085000,2733.5,2685.6166666666,2725.1333333333,2912.5333333332997,2704.35,2714.95,2683.3666666666,
1706109090000,3257.9333333332997,3210.4,3319.5166666665996,3526.13333333,3290.6833333332997,3241.1666666665997,3252.1666666665997,
1706109095000,3981.51666667,3951.55,4014.66666667,4121.45,3971.03333333,3949.31666667,3924.6,
1706109100000,4696.4,4655.75,4701.03333333,5028.0,4666.51666667,4652.96666667,4606.5,
1706109105000,5467.78333333,5314.48333333,5446.93333333,5825.1,5406.25,5379.01666667,5336.65,
1706109110000,6340.03333333,6220.133333329999,6280.96666667,6718.28333333,6235.883333329999,6216.383333329999,6153.9,
1706109115000,7118.683333329999,6788.08333333,6874.41666666,7356.96666666,6823.9,6797.75,6729.41666666,
1706109120000,7729.483333329999,7539.733333329999,7578.03333333,8152.25,7566.78333333,7503.41666666,7427.6,
1706109125000,8533.55,8067.76666666,8147.58333333,8751.05,8106.61666666,8094.33333333,7992.66666666,
1706109130000,8788.283333329999,8252.05,8450.81666666,9039.8,8384.56666666,8368.93333333,8267.7,
1706109135000,9184.31666666,8712.86666666,8832.86666666,9463.883333329999,8770.51666666,8743.86666666,8654.95,
1706109140000,9305.15,8840.8,9078.16666666,9395.31666666,8850.48333333,8890.98333333,8888.5,
1706109145000,9484.383333329999,9097.76666666,9259.8,9869.76666666,9183.46666666,9091.41666666,9061.633333329999,
1706109150000,9785.75,9407.23333333,9488.76666666,10113.1,9370.05,9369.35,9243.23333333,
1706109155000,9872.21666666,9386.033333329999,9468.96666666,10284.31666666,9416.56666666,9379.8,9289.33333333,
1706109160000,10090.85,9583.133333329999,9689.33333333,10273.2,9622.33333333,9589.36666666,9510.51666666,
1706109165000,10136.46666666,9662.11666666,9778.7,10430.48333333,9700.11666666,9614.45,9586.51666666,
1706109170000,10146.5,9489.5,9744.4,10253.4,9707.65,9483.36666666,9586.98333333,
1706109175000,10226.05,9857.66666666,9941.75,10625.46666666,9873.033333329999,9844.08333333,9848.5,
1706109180000,10406.85,9940.71666666,10041.65,10730.31666666,9961.35,9927.75,9878.83333333,
1706109185000,10028.883333329999,9809.68333333,9869.61666666,10497.71666666,9798.9,9781.98333333,9670.25,
1706109190000,10150.0,9862.05,9874.31666666,10515.16666666,9800.05,9731.3,9691.65,
1706109195000,10267.08333333,9900.01666666,9927.23333333,10617.5,9857.6,9838.76666666,9728.633333329999,
1706109200000,10247.95,9807.3,9791.8,10747.033333329999,9886.91666666,9753.133333329999,9600.4,
1706109205000,10253.25,9858.16666666,9881.48333333,10606.4,9823.23333333,9834.41666666,9682.033333329999,
1706109210000,10461.86666666,9793.83333333,9963.35,10572.15,9950.21666666,9800.43333333,9869.73333333,
1706109215000,10391.21666666,9931.06666666,10064.35,10782.8,9994.383333329999,9932.3,9860.91666666,
1706109220000,10319.2,9802.55,9984.91666666,10708.8,9911.65,9801.2,9768.66666666,
1706109225000,10396.033333329999,9976.96666666,9974.6,10698.76666666,9915.5,9945.61666666,9770.58333333,
1706109230000,10332.51666666,10012.75,9964.48333333,10828.033333329999,9862.51666666,10022.21666666,9727.71666666,
1706109235000,10295.83333333,9719.96666666,9985.26666666,10643.31666666,9915.45,9816.01666666,9686.81666666,
1706109240000,10261.23333333,9649.66666666,9915.16666666,10496.66666666,9812.58333333,9666.06666666,9661.21666666,
1706109245000,10623.3,9886.4,9958.75,10710.98333333,9889.533333329999,9857.533333329999,9761.23333333,
1706109250000,10499.15,9955.48333333,10029.68333333,10789.6,9975.41666666,9948.08333333,9831.35,
1706109255000,11035.3,10346.76666666,10644.1,11180.21666666,10568.65,10374.4,10431.01666666,
1706109260000,11024.15,10514.31666666,10567.51666666,11342.81666666,10491.26666666,10498.71666666,10389.95,
1706109265000,10932.3,10289.283333329999,10485.81666666,11165.71666666,10412.35,10309.41666666,10275.96666666,
1706109270000,10991.73333333,10597.16666666,10552.133333329999,11451.55,10494.01666666,10595.73333333,10355.16666666,
1706109275000,11258.21666666,10647.58333333,10712.9,11455.23333333,10638.46666666,10646.06666666,10501.36666666,
1706109280000,11294.96666666,10757.2,10839.6,11626.1,10766.95,10733.56666666,10622.66666666,
1706109285000,11377.06666666,10892.51666666,11019.06666666,11764.116666659998,10920.08333333,10885.55,10779.46666666,
