,flink_taskmanager_job_task_numRecordsInPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737510460000,0.0
1737510465000,0.0
1737510470000,0.0
1737510475000,120.0833333333
1737510480000,679.85
1737510485000,826.6333333333
1737510490000,9397.25
1737510495000,13389.43333333
1737510500000,19961.766666659998
1737510505000,22506.71666666
1737510510000,25009.3
1737510515000,25821.333333330003
1737510520000,38994.5
1737510525000,38994.5
1737510530000,38994.5
1737510535000,47813.15
1737510540000,47972.516666660005
1737510545000,47825.733333330005
1737510550000,46831.45
1737510555000,42839.26666666
1737510560000,40401.41666666
1737510565000,39800.75
1737510570000,37424.03333333
1737510575000,39899.35
1737510580000,26726.183333330002
1737510585000,30766.16666666
1737510590000,36582.41666666
1737510595000,33598.93333333
1737510600000,40393.483333330005
1737510605000,44211.483333330005
1737510610000,38341.45
1737510615000,42838.25
1737510620000,38703.76666666
1737510625000,42915.36666666
1737510630000,42789.5
1737510635000,44926.58333333
1737510640000,44926.58333333
1737510645000,41457.66666666
1737510650000,35641.41666666
1737510655000,35014.83333333
1737510660000,33354.0
1737510665000,35733.38333333
1737510670000,40843.483333330005
1737510675000,40717.1
1737510680000,46495.13333333
1737510685000,40339.25
1737510690000,43366.55
1737510695000,40634.76666666
1737510700000,40935.03333333
1737510705000,
