,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs
,Timestamps_Watermarks____Map,TumblingEventTimeWindows____Timestamps_Watermarks,Sink:_Sink,Source:_Source1,Source:_Source2,Timestamps_Watermarks____Map,TumblingEventTimeWindows____Timestamps_Watermarks,Sink:_Sink,Source:_Source1,Source:_Source2,Timestamps_Watermarks____Map,TumblingEventTimeWindows____Timestamps_Watermarks,Sink:_Sink,Source:_Source1,Source:_Source2
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Timestamp,,,,,,,,,,,,,,,
1737504525000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14711000.0,16262000.0,14711000.0,-9.223372036854775e+18,-9.223372036854775e+18
1737504530000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,1344000.0,305.0,-9.223372036854775e+18,-9.223372036854775e+18
1737504535000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,837.0,256000.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737504540000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,862.0,256000.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737504545000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,862.0,498000.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737504550000,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,20.0,256000.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737504555000,8.0,17.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,9.0,53.0,4.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737504560000,1.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,9.0,12.0,4.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737504565000,9.0,19.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,9.0,12483000.0,7263000.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737504570000,10.0,19.0,0.0,0.0,0.0,9.0,0.0,0.0,10.0,9.0,2560000.0,2560000.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737504575000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,2304000.0,1.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737504580000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,2304000.0,1.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737504585000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,2304000.0,1.0,22.0,-9.223372036854775e+18,-9.223372036854775e+18
1737504590000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,2304000.0,1.0,90.0,-9.223372036854775e+18,-9.223372036854775e+18
1737504595000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,2304000.0,1.0,90.0,-9.223372036854775e+18,-9.223372036854775e+18
1737504600000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,2304000.0,1.0,90.0,-9.223372036854775e+18,-9.223372036854775e+18
1737504605000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,2304000.0,1.0,90.0,-9.223372036854775e+18,-9.223372036854775e+18
1737504610000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,2304000.0,1.0,90.0,-9.223372036854775e+18,-9.223372036854775e+18
1737504615000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,2304000.0,1.0,30.0,-9.223372036854775e+18,-9.223372036854775e+18
1737504620000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,2304000.0,1.0,30.0,-9.223372036854775e+18,-9.223372036854775e+18
1737504625000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,2304000.0,1.0,30.0,-9.223372036854775e+18,-9.223372036854775e+18
1737504630000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,2304000.0,1.0,45.0,-9.223372036854775e+18,-9.223372036854775e+18
1737504635000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,2304000.0,1.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737504640000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,2304000.0,1.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
