Timestamp,"('flink_taskmanager_job_task_numRecordsInPerSecond', 'TumblingEventTimeWindows____Timestamps_Watermarks', 0)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 'TumblingEventTimeWindows____Timestamps_Watermarks', 0)","('flink_taskmanager_job_task_hardBackPressuredTimeMsPerSecond', 2)","('flink_taskmanager_job_task_hardBackPressuredTimeMsPerSecond', 1)",flink_jobmanager_job_lastCheckpointSize,flink_jobmanager_job_lastCheckpointDuration,Parallelism
0,0.0,1000.0,0.0,0.0,3364196.0,300.0,1
5,1320.4833333333,461.0,0.0,0.0,5407276.0,251.0,1
10,2478.3333333333,299.0,0.0,0.0,5407276.0,153.0,1
15,2478.3666666666,216.0,0.0,0.0,20609519.0,975.0,1
20,6761.36666666,410.0,108.0,210.0,29628679.0,1283.0,1
25,16031.73333333,528.0,343.0,426.0,29628679.0,1283.0,1
30,22927.1,607.0,469.0,538.0,31827860.0,540.0,1
35,22927.1,663.0,544.0,604.0,21827388.0,793.0,1
40,29002.65,705.0,735.0,786.0,21827388.0,793.0,1
45,29002.65,738.0,764.0,810.0,26371885.0,561.0,1
50,29198.45,764.0,920.0,962.0,26371885.0,561.0,1
55,35214.81666666,786.0,920.0,960.0,26371885.0,561.0,1
60,35214.81666666,804.0,926.0,963.0,27391862.0,530.0,1
65,36955.2,849.0,1000.0,1000.0,27391862.0,530.0,1
70,38200.1,920.0,1000.0,1000.0,17740046.0,419.0,1
75,38200.06666666,1000.0,1000.0,1000.0,25316357.0,739.0,1
80,40147.16666666,1000.0,1000.0,1000.0,25316357.0,739.0,1
85,30876.8,1000.0,1000.0,1000.0,15267516.0,442.0,1
90,29752.8,1000.0,1000.0,1000.0,15267516.0,442.0,1
95,29752.8,1000.0,1000.0,1000.0,27175008.0,532.0,1
100,25035.683333330002,1000.0,1000.0,1000.0,15005599.0,1290.0,1
105,25260.266666659998,1000.0,1000.0,1000.0,15005599.0,1290.0,1
110,33033.61666666,1000.0,1000.0,1000.0,14157217.0,374.0,1
115,27017.25,1000.0,1000.0,1000.0,9469986.0,432.0,1
120,32920.56666666,1000.0,1000.0,1000.0,9469986.0,432.0,1
125,29859.7,1000.0,1000.0,1000.0,22789510.0,725.0,1
130,32481.73333333,1000.0,1000.0,1000.0,22789510.0,725.0,1
135,33788.91666666,1000.0,1000.0,1000.0,21276883.0,443.0,1
140,28008.933333330002,1000.0,1000.0,1000.0,21276883.0,443.0,1
145,33415.716666659995,1000.0,1000.0,1000.0,10399307.0,453.0,1
150,27644.35,1000.0,1000.0,1000.0,10399307.0,453.0,1
155,33178.3,1000.0,1000.0,1000.0,18217144.0,8850.0,1
160,31819.86666666,1000.0,1000.0,1000.0,20672232.0,484.0,1
165,34041.16666666,1000.0,1000.0,1000.0,11304179.0,358.0,1
170,28091.833333330003,1000.0,1000.0,1000.0,11304179.0,358.0,1
175,32381.36666666,1000.0,1000.0,1000.0,12305528.0,354.0,1
180,31243.2,1000.0,1000.0,1000.0,12305528.0,354.0,1
185,32426.883333330003,1000.0,1000.0,1000.0,17240888.0,414.0,1
190,29374.516666659998,1000.0,1000.0,1000.0,17240888.0,414.0,1
195,31898.3,1000.0,1000.0,1000.0,14029339.0,486.0,1
200,31448.183333330002,1000.0,1000.0,1000.0,14029339.0,486.0,1
205,31660.133333330003,1000.0,1000.0,1000.0,14784534.0,391.0,1
210,31660.133333330003,1000.0,1000.0,1000.0,14784534.0,391.0,1
215,32381.41666666,1000.0,1000.0,1000.0,13141346.0,9003.0,1
220,32381.41666666,1000.0,1000.0,1000.0,17578728.0,413.0,1
225,35239.233333330005,1000.0,1000.0,1000.0,17578728.0,413.0,1
230,33219.41666666,1000.0,1000.0,1000.0,12651666.0,647.0,1
235,30340.21666666,1000.0,1000.0,1000.0,13525096.0,2535.0,1
240,,,,,13525096.0,2535.0,0
245,,,,,,,0
