Parallelism,Throughput,ThroughputStdErr,BusyTime,BusyTimeStdErr,BackpressureTime,BackpressureTimeStdErr
0,0.0,0.0,,,,
1,14514.088235292253,1368.6181697599322,719.5882352941177,61.88823945452301,639.6764705882352,63.66988446564764
2,32800.61774192935,1675.1178637495332,923.5666666666667,8.836814827543707,790.4516129032259,27.619076740907552
3,44008.54322915875,2628.864038352868,875.2864583333334,8.05436455117947,731.2258064516129,25.135624199673668
4,45645.570155028116,3493.9092933836696,826.9197674418606,11.516827594707987,302.57142857142856,17.982579843909093
5,61585.15595236611,3003.1741595148656,733.1857142857143,10.725892956831723,301.3095238095238,20.63475394577712
6,68095.80757573956,3683.876799827212,686.6439393939394,12.848557637437407,410.72727272727275,11.775303652483418
7,67717.130555535,4174.822492108313,651.1825396825396,8.84816924348734,367.5,14.727619555711568
8,83723.06309521713,4530.354619238417,674.4151785714286,13.080849353201689,286.32142857142856,16.575896378278916
