Timestamp,"('flink_taskmanager_job_task_numRecordsInPerSecond', 'Map', 0)","('flink_taskmanager_job_task_numRecordsInPerSecond', 'Map', 1)","('flink_taskmanager_job_task_numRecordsInPerSecond', 'Map', 2)","('flink_taskmanager_job_task_numRecordsInPerSecond', 'Map', 3)","('flink_taskmanager_job_task_numRecordsInPerSecond', 'Map', 4)","('flink_taskmanager_job_task_numRecordsInPerSecond', 'Map', 5)","('flink_taskmanager_job_task_numRecordsInPerSecond', 'Map', 6)","('flink_taskmanager_job_task_numRecordsInPerSecond', 'Map', 7)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 'Map', 0)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 'Map', 1)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 'Map', 2)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 'Map', 3)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 'Map', 4)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 'Map', 5)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 'Map', 6)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 'Map', 7)","('flink_taskmanager_job_task_hardBackPressuredTimeMsPerSecond', 0)",flink_jobmanager_job_lastCheckpointSize,flink_jobmanager_job_lastCheckpointDuration,Parallelism
1060,13744.83333333,13751.41666666,13990.766666659998,13731.05,13753.716666659999,,,,1000.0,678.0,651.0,683.0,654.0,,,,314.0,1381.0,487.0,5
1065,13974.883333329999,14025.81666666,14138.48333333,13991.65,13991.533333329999,,,,1000.0,691.0,655.0,695.0,665.0,,,,325.0,1381.0,511.0,5
1070,14076.81666666,14142.7,14305.883333329999,14153.73333333,14130.133333329999,,,,1000.0,694.0,660.0,701.0,671.0,,,,345.0,1381.0,513.0,5
1075,14289.3,14306.45,14256.31666666,14357.91666666,14326.41666666,,,,1000.0,700.0,659.0,712.0,680.0,,,,359.0,1381.0,495.0,5
1080,14221.45,14272.48333333,14349.366666659998,14250.81666666,14250.65,,,,1000.0,699.0,663.0,710.0,675.0,,,,338.0,1381.0,530.0,5
1085,14371.616666659998,14373.016666659998,14430.266666659998,14384.98333333,14363.81666666,,,,1000.0,702.0,667.0,717.0,680.0,,,,360.0,1381.0,615.0,5
1090,14457.31666666,14471.783333329999,14452.116666659998,14468.6,14431.58333333,,,,1000.0,703.0,672.0,715.0,676.0,,,,370.0,1381.0,397.0,5
1095,14442.783333329999,14415.55,14428.55,14420.98333333,14466.31666666,,,,1000.0,703.0,673.0,714.0,684.0,,,,380.0,1381.0,449.0,5
1100,14437.7,14442.41666666,14527.216666659999,14437.66666666,14452.85,,,,1000.0,701.0,675.0,713.0,684.0,,,,385.0,1381.0,522.0,5
1105,14525.616666659998,14518.366666659998,14531.66666666,14511.81666666,14522.116666659998,,,,1000.0,702.0,675.0,716.0,686.0,,,,389.0,1381.0,595.0,5
1110,14540.45,14529.6,14623.3,14550.7,14538.16666666,,,,1000.0,699.0,679.0,713.0,686.0,,,,388.0,1381.0,501.0,5
1115,14621.41666666,14635.41666666,14563.0,14634.65,14629.383333329999,,,,1000.0,700.0,674.0,715.0,693.0,,,,405.0,1381.0,578.0,5
1120,14587.23333333,14576.08333333,14552.58333333,14566.35,14588.1,,,,1000.0,694.0,671.0,711.0,693.0,,,,417.0,1381.0,628.0,5
1125,14541.033333329999,14525.08333333,14631.73333333,14552.116666659998,14544.9,,,,1000.0,691.0,674.0,708.0,688.0,,,,417.0,1381.0,445.0,5
1130,14640.55,14629.23333333,14614.75,14655.016666659998,14653.23333333,,,,1000.0,695.0,667.0,724.0,692.0,,,,422.0,1381.0,397.0,5
1135,14619.516666659998,14621.83333333,14787.033333329999,14572.66666666,14595.43333333,,,,1000.0,691.0,674.0,718.0,692.0,,,,429.0,1381.0,603.0,5
1140,14797.466666659999,14820.16666666,14779.15,14786.55,14809.68333333,,,,1000.0,696.0,676.0,726.0,705.0,,,,457.0,1381.0,603.0,5
1145,14779.2,14807.35,14758.91666666,14788.15,14785.95,,,,1000.0,695.0,676.0,725.0,705.0,,,,455.0,1381.0,701.0,5
1150,14678.73333333,14671.15,14550.966666659999,14710.58333333,14754.18333333,,,,1000.0,685.0,664.0,720.0,708.0,,,,445.0,1381.0,514.0,5
1155,14531.55,14580.81666666,14569.716666659999,14543.43333333,14551.383333329999,,,,1000.0,677.0,666.0,713.0,694.0,,,,432.0,1381.0,1012.0,5
1160,14547.65,14515.9,14505.93333333,14519.43333333,14556.18333333,,,,1000.0,678.0,663.0,710.0,695.0,,,,429.0,1381.0,486.0,5
1165,14499.35,14492.2,14482.68333333,14505.95,14505.93333333,,,,1000.0,677.0,659.0,710.0,697.0,,,,427.0,1381.0,556.0,5
1170,14479.783333329999,14482.56666666,14529.383333329999,14448.5,14485.533333329999,,,,1000.0,676.0,669.0,707.0,697.0,,,,417.0,1381.0,514.0,5
1175,14527.55,14460.75,14549.283333329999,14469.06666666,14538.33333333,,,,1000.0,676.0,671.0,707.0,696.0,,,,420.0,1381.0,485.0,5
1180,14536.116666659998,14543.35,14582.616666659998,14545.216666659999,14528.716666659999,,,,1000.0,690.0,670.0,712.0,700.0,,,,400.0,1381.0,586.0,5
1185,14592.66666666,,0.0,,0.0,,,,1000.0,,,,1000.0,,,,,1381.0,503.0,3
1190,,0.0,0.0,0.0,965.3,,,,1000.0,1000.0,1000.0,1000.0,494.0,,,,0.0,1381.0,602.0,4
1195,,,,0.0,,,,,,1000.0,1000.0,1000.0,1000.0,,,,,1381.0,644.0,1
1200,0.0,0.0,0.0,0.0,1289.6166666666,,,,1000.0,1000.0,1000.0,1000.0,587.0,,,,0.0,1381.0,727.0,5
1205,1309.8833333333,1408.5666666666,1430.6166666666,1289.6166666666,,,,,948.0,498.0,428.0,490.0,,,,,351.0,1381.0,354.0,4
1210,,0.0,0.0,,0.0,,,,1000.0,,,1000.0,1000.0,,,,,1381.0,566.0,3
1215,,,,,,,,,,,,,,,,,,1381.0,641.0,0
1250,0.0,0.0,0.0,,0.0,0.0,,,,,,,1000.0,,,,0.0,-1.0,,5
1255,0.0,0.0,0.0,0.0,0.0,0.0,,,1000.0,1000.0,1000.0,1000.0,364.0,351.0,,,0.0,-1.0,-1.0,6
1260,0.0,0.0,0.0,0.0,248.6666666666,284.5333333333,,,684.0,361.0,234.0,327.0,279.0,283.0,,,0.0,-1.0,-1.0,6
1265,269.4666666666,371.6833333333,364.55,283.8666666666,903.9333333333,989.3666666666,,,715.0,330.0,334.0,274.0,319.0,357.0,,,75.0,-1.0,-1.0,6
1270,991.4666666666,1206.3,1170.3,998.3333333333,1957.6666666666,2027.5,,,810.0,414.0,394.0,345.0,385.0,417.0,,,200.0,1381.0,180.0,6
1275,2028.9,2278.2666666666,2245.9333333332997,2036.1666666666,3013.0,3123.9666666666,,,858.0,481.0,454.0,440.0,428.0,464.0,,,258.0,1381.0,894.0,6
1280,3077.7833333332997,3311.1,3311.1,3132.5333333332997,4058.96666667,4161.86666667,,,886.0,513.0,488.0,494.0,457.0,492.0,,,268.0,1381.0,584.0,6
1285,4165.35,4382.98333333,4343.16666667,4170.78333333,5096.8,5222.93333333,,,905.0,536.0,514.0,516.0,480.0,511.0,,,291.0,1381.0,499.0,6
1290,5187.58333333,5397.48333333,5370.0,5224.38333333,6102.1,6181.383333329999,,,919.0,544.0,523.0,539.0,491.0,525.0,,,307.0,1381.0,595.0,6
1295,6163.25,6339.183333329999,6335.516666670001,6188.96666667,7040.4,7125.66666666,,,929.0,543.0,528.0,553.0,495.0,531.0,,,320.0,1381.0,758.0,6
1300,7109.483333329999,7315.633333329999,7289.06666666,7131.71666666,8046.96666666,8097.683333329999,,,937.0,554.0,529.0,564.0,509.0,537.0,,,343.0,1381.0,760.0,6
1305,8108.5,8312.21666666,8295.65,8102.85,9053.55,9161.66666666,,,943.0,567.0,543.0,571.0,513.0,547.0,,,353.0,1381.0,578.0,6
1310,9145.9,9368.66666666,9349.9,9154.7,10085.21666666,10157.533333329999,,,949.0,572.0,549.0,583.0,519.0,551.0,,,359.0,1381.0,654.0,6
1315,10172.68333333,10401.0,10357.26666666,10165.55,11203.16666666,11287.85,,,953.0,575.0,553.0,593.0,541.0,577.0,,,371.0,1381.0,666.0,6
1320,11286.51666666,11489.93333333,11466.98333333,11296.21666666,12054.93333333,12082.616666659998,,,979.0,601.0,589.0,627.0,576.0,610.0,,,406.0,1381.0,573.0,6
1325,12130.95,12176.15,12219.73333333,12083.283333329999,12576.81666666,12541.85,,,1000.0,634.0,612.0,663.0,597.0,632.0,,,439.0,1381.0,480.0,6
1330,12529.5,12565.3,12566.633333329999,12536.783333329999,12672.033333329999,12698.283333329999,,,1000.0,647.0,625.0,698.0,608.0,641.0,,,435.0,1381.0,451.0,6
1335,12702.616666659998,12680.93333333,12685.783333329999,12702.58333333,12794.91666666,12809.41666666,,,1000.0,652.0,630.0,701.0,627.0,645.0,,,435.0,1381.0,417.0,6
1340,12812.033333329999,12813.133333329999,12799.43333333,12805.766666659998,12902.18333333,12896.883333329999,,,1000.0,656.0,638.0,709.0,631.0,648.0,,,450.0,1381.0,519.0,6
1345,12898.716666659999,12911.31666666,12937.9,12887.966666659999,12989.616666659998,12938.18333333,,,1000.0,661.0,643.0,717.0,631.0,650.0,,,451.0,1381.0,750.0,6
1350,12942.25,12996.23333333,12989.85,12945.68333333,13118.18333333,13114.616666659998,,,1000.0,668.0,649.0,720.0,643.0,655.0,,,453.0,1381.0,595.0,6
1355,13135.533333329999,13201.116666659998,13176.766666659998,13117.8,13302.9,13270.533333329999,,,1000.0,679.0,660.0,727.0,652.0,665.0,,,459.0,1381.0,789.0,6
1360,13246.98333333,13271.58333333,13260.783333329999,13274.45,13440.45,13442.2,,,1000.0,680.0,676.0,729.0,652.0,669.0,,,455.0,1381.0,692.0,6
1365,13396.66666666,13406.216666659999,13374.633333329999,13437.033333329999,13553.2,13573.91666666,,,1000.0,677.0,675.0,739.0,659.0,676.0,,,463.0,1381.0,667.0,6
1370,13529.633333329999,13544.65,13550.45,13572.516666659998,13685.08333333,13700.93333333,,,1000.0,688.0,687.0,745.0,664.0,679.0,,,456.0,1381.0,989.0,6
1375,13688.25,13699.41666666,13743.133333329999,13700.116666659998,13771.1,13742.85,,,1000.0,696.0,694.0,752.0,668.0,681.0,,,456.0,1381.0,620.0,6
1380,13766.1,13784.45,13799.016666659998,13745.73333333,13890.266666659998,13873.9,,,1000.0,699.0,695.0,753.0,677.0,692.0,,,452.0,1381.0,522.0,6
1385,13856.98333333,13926.633333329999,13859.48333333,13877.783333329999,13786.43333333,13871.48333333,,,1000.0,700.0,692.0,763.0,678.0,683.0,,,442.0,1381.0,665.0,6
1390,13871.133333329999,13881.0,13879.283333329999,13859.5,13902.66666666,13901.95,,,1000.0,699.0,694.0,754.0,679.0,686.0,,,440.0,1381.0,779.0,6
1395,13906.366666659998,13923.383333329999,13926.56666666,13894.5,13806.116666659998,13789.766666659998,,,1000.0,701.0,697.0,755.0,662.0,684.0,,,439.0,1381.0,560.0,6
1400,13809.06666666,13793.35,13807.05,13784.85,13825.016666659998,13811.016666659998,,,1000.0,695.0,687.0,752.0,670.0,682.0,,,437.0,1381.0,777.0,6
1405,13807.73333333,13824.25,13796.716666659999,13811.033333329999,13878.633333329999,13922.85,,,1000.0,695.0,683.0,752.0,674.0,687.0,,,445.0,1381.0,472.0,6
1410,13941.766666659998,13917.533333329999,13937.5,13913.9,13962.23333333,13985.283333329999,,,1000.0,700.0,689.0,755.0,670.0,689.0,,,443.0,1381.0,584.0,6
1415,13996.2,14012.633333329999,14019.65,13982.783333329999,14000.5,14087.033333329999,,,1000.0,704.0,692.0,759.0,672.0,691.0,,,448.0,1381.0,638.0,6
1420,14111.866666659998,14105.65,14132.033333329999,14085.783333329999,14044.716666659999,14079.56666666,,,1000.0,705.0,689.0,767.0,675.0,690.0,,,446.0,1381.0,555.0,6
1425,14112.033333329999,14134.43333333,14168.0,14085.766666659998,,14047.3,,,1000.0,706.0,690.0,769.0,,686.0,,,436.0,1381.0,561.0,5
1430,,,,,,,,,,,,,,,,,,1381.0,655.0,0
1465,0.0,,0.0,0.0,0.0,,,,,,,1000.0,,,,,0.0,-1.0,-1.0,4
1470,0.0,0.0,0.0,15.4,0.0,0.0,0.0,,505.0,1000.0,1000.0,191.0,1000.0,1000.0,1000.0,,0.0,-1.0,-1.0,7
1475,319.6333333333,0.0,0.0,537.6833333333,0.0,13.983333333333,0.0,,697.0,550.0,556.0,293.0,437.0,333.0,456.0,,46.0,-1.0,-1.0,7
1480,1021.5,447.9833333333,481.5833333333,1249.4666666666,400.7833333333,541.0166666666,452.3,,798.0,498.0,557.0,373.0,416.0,388.0,428.0,,141.0,-1.0,-1.0,7
1485,1944.35,1132.6833333333,1169.25,2217.2666666666,1054.7833333333,1249.4833333333,1128.2833333333,,849.0,517.0,544.0,440.0,418.0,430.0,437.0,,183.0,-1.0,-1.0,7
1490,2852.35,2024.65,2073.1333333333,3142.1333333333,1956.45,2217.2666666666,2023.05,,879.0,555.0,569.0,459.0,464.0,493.0,471.0,,212.0,1381.0,645.0,7
1495,3767.08333333,2958.55,3014.9333333333,4062.7,2873.95,3138.2666666666,2958.5666666666,,899.0,580.0,586.0,475.0,485.0,528.0,500.0,,225.0,1381.0,505.0,7
1500,4690.91666667,3899.05,3950.08333333,4935.6,3799.38333333,4056.0,3912.46666667,,914.0,592.0,592.0,483.0,504.0,539.0,514.0,,248.0,1381.0,642.0,7
1505,5544.4,4807.5,4852.45,5790.35,4760.3,4935.6,4803.36666667,,925.0,593.0,591.0,489.0,518.0,545.0,518.0,,269.0,1381.0,891.0,7
1510,6373.25,5611.15,5666.61666667,6687.96666666,5581.91666667,5790.35,5607.26666667,,933.0,587.0,585.0,502.0,516.0,551.0,514.0,,282.0,1381.0,866.0,7
1515,7379.23333333,6496.46666667,6541.25,7632.68333333,6419.76666667,6689.98333333,6488.53333333,,940.0,595.0,592.0,511.0,519.0,554.0,525.0,,297.0,1381.0,590.0,7
1520,8345.75,7497.96666666,7542.01666666,8549.03333333,7406.5,7630.63333333,7492.71666666,,945.0,603.0,602.0,518.0,527.0,564.0,536.0,,313.0,1381.0,659.0,7
1525,9271.98333333,8446.51666666,8488.46666666,9553.48333333,8378.63333333,8549.03333333,8443.58333333,,950.0,609.0,609.0,525.0,533.0,572.0,543.0,,317.0,1381.0,499.0,7
1530,10189.26666666,9339.2,9395.3,10480.53333333,9287.86666666,9550.95,9334.15,,991.0,608.0,607.0,555.0,535.0,583.0,544.0,,348.0,1381.0,551.0,7
1535,10842.61666666,10309.25,10358.21666666,10910.11666666,10212.28333333,10476.38333333,10303.28333333,,1000.0,617.0,614.0,568.0,546.0,607.0,559.0,,372.0,1381.0,564.0,7
1540,11131.51666666,10845.5,10846.21666666,11148.91666666,10835.41666666,10907.08333333,10838.53333333,,1000.0,636.0,623.0,574.0,563.0,622.0,577.0,,374.0,1381.0,607.0,7
1545,11265.06666666,11175.0,11148.36666666,11272.33333333,11151.43333333,11153.91666666,11183.4,,1000.0,649.0,637.0,582.0,576.0,638.0,590.0,,391.0,1381.0,838.0,7
1550,11381.75,11254.23333333,11272.85,11372.26666666,11266.28333333,11274.48333333,11265.33333333,,1000.0,651.0,649.0,589.0,581.0,638.0,594.0,,408.0,1381.0,575.0,7
1555,11501.7,11394.83333333,11364.81666666,11474.98333333,11425.91666666,11378.3,11390.4,,1000.0,653.0,656.0,597.0,588.0,641.0,598.0,,419.0,1381.0,477.0,7
1560,11613.55,11529.55,11496.51666666,11643.31666666,11537.36666666,11504.18333333,11513.23333333,,1000.0,662.0,664.0,605.0,591.0,658.0,607.0,,421.0,1381.0,514.0,7
1565,11736.08333333,11654.15,11614.63333333,11721.38333333,11578.68333333,11643.31666666,11659.16666666,,1000.0,669.0,669.0,605.0,590.0,670.0,615.0,,427.0,1381.0,579.0,7
1570,11828.96666666,11769.23333333,11713.78333333,11821.85,11760.98333333,11721.36666666,11773.11666666,,1000.0,677.0,675.0,606.0,596.0,671.0,620.0,,433.0,1381.0,652.0,7
1575,11914.41666666,11836.36666666,11843.2,11961.85,11807.98333333,11819.83333333,11856.53333333,,1000.0,675.0,676.0,609.0,595.0,681.0,617.0,,432.0,1381.0,935.0,7
1580,11831.216666659999,11933.016666659998,11953.81666666,11924.883333329999,11927.05,11966.15,11937.866666659998,,1000.0,684.0,678.0,604.0,602.0,686.0,620.0,,428.0,1381.0,549.0,7
1585,11984.08333333,11877.91666666,11875.45,11967.81666666,11826.866666659998,11923.56666666,11893.55,,1000.0,680.0,670.0,611.0,599.0,679.0,620.0,,436.0,1381.0,1040.0,7
1590,12124.116666659998,11982.73333333,11995.98333333,12136.83333333,12005.3,11951.4,11986.4,,1000.0,687.0,679.0,622.0,608.0,683.0,626.0,,436.0,1381.0,723.0,7
1595,12246.98333333,12164.383333329999,12147.783333329999,12296.1,12153.45,12152.91666666,12195.81666666,,1000.0,700.0,688.0,632.0,615.0,695.0,634.0,,441.0,1381.0,591.0,7
1600,12342.33333333,12262.1,12291.56666666,12370.48333333,12232.116666659998,12256.366666659998,12274.48333333,,1000.0,707.0,695.0,634.0,622.0,703.0,637.0,,451.0,1381.0,674.0,7
1605,12392.016666659998,12328.5,12358.81666666,12414.633333329999,12332.95,12364.45,12324.43333333,,1000.0,710.0,696.0,634.0,624.0,704.0,642.0,,441.0,1381.0,740.0,7
1610,12443.016666659998,12387.216666659999,12365.2,12469.31666666,12404.35,12379.43333333,12377.216666659999,,1000.0,712.0,692.0,638.0,624.0,711.0,643.0,,433.0,1381.0,589.0,7
1615,12525.2,12472.6,12465.05,12568.516666659998,12408.06666666,12465.91666666,12477.016666659998,,1000.0,718.0,694.0,640.0,625.0,715.0,650.0,,438.0,1381.0,558.0,7
1620,,12481.383333329999,,,12499.68333333,12527.81666666,12475.283333329999,,,716.0,,,631.0,717.0,646.0,,,1381.0,752.0,4
1625,,,,,,,,,,,,,,,,,,1381.0,813.0,0
1660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1000.0,0.0,-1.0,-1.0,8
1665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,724.0,446.0,522.0,1000.0,1000.0,1000.0,1000.0,576.0,0.0,-1.0,-1.0,8
1670,243.4333333333,264.0666666666,337.65,4.066666666666,0.0,0.0,0.0,215.45,703.0,346.0,420.0,376.0,569.0,465.0,513.0,406.0,0.0,-1.0,-1.0,8
1675,822.1,960.0333333333,1089.8,432.4166666666,271.1166666666,282.3,309.0,888.7333333333,795.0,386.0,462.0,389.0,405.0,405.0,405.0,438.0,0.0,-1.0,-1.0,8
1680,1606.2333333333,1739.1,1823.5166666666,1170.3333333333,969.7333333333,986.7833333333,1032.0333333333,1647.1166666666,847.0,422.0,488.0,424.0,417.0,429.0,456.0,466.0,71.0,-1.0,-1.0,8
1685,2404.6,2559.4,2706.25,1972.4666666666,1739.1,1766.5333333333,1794.0166666666,2503.7,877.0,447.0,515.0,453.0,438.0,452.0,492.0,489.0,108.0,1381.0,608.0,8
1690,3281.6833333333,3415.61666667,3497.51666667,2827.1333333333,2572.3,2606.8,2659.7166666666,3325.0666666666,898.0,467.0,521.0,471.0,451.0,474.0,519.0,496.0,116.0,1381.0,700.0,8
1695,4126.11666667,4204.63333333,4343.15,3681.3,3421.88333333,3444.31666667,3471.6,4139.16666667,913.0,472.0,535.0,481.0,459.0,482.0,532.0,506.0,137.0,1381.0,769.0,8
1700,4982.68333333,5113.15,5233.88333333,4489.93333333,4228.28333333,4259.85,4288.21666667,5047.28333333,924.0,491.0,545.0,483.0,459.0,486.0,540.0,520.0,141.0,1381.0,685.0,8
1705,5873.56666667,6020.51666667,6202.45,5366.83333333,5129.48333333,5141.88333333,5186.98333333,5951.26666667,932.0,507.0,559.0,490.0,472.0,495.0,552.0,528.0,145.0,1381.0,713.0,8
1710,6866.05,7024.18333333,7137.55,6318.83333333,6020.5,6032.83333333,6097.5,6912.85,939.0,516.0,568.0,504.0,486.0,498.0,562.0,538.0,163.0,1381.0,639.0,8
1715,7861.95,7933.08333333,8131.11666666,7292.23333333,7040.73333333,7086.33333333,7132.85,7896.38333333,945.0,528.0,582.0,517.0,498.0,517.0,576.0,560.0,178.0,1381.0,621.0,8
1720,8778.6,8915.55,9072.73333333,8293.48333333,7951.46666666,7998.0,8057.33333333,8821.43333333,949.0,538.0,592.0,529.0,505.0,532.0,583.0,567.0,180.0,1381.0,871.0,8
1725,9849.28333333,9996.76666666,10207.01666666,9222.0,8916.56666666,8953.35,8992.03333333,9915.48333333,972.0,560.0,613.0,534.0,514.0,541.0,589.0,581.0,210.0,1381.0,688.0,8
1730,10709.53333333,10841.68333333,10901.58333333,10348.78333333,10014.83333333,10072.2,10125.75,10770.58333333,999.0,600.0,642.0,562.0,523.0,561.0,613.0,623.0,242.0,1381.0,489.0,8
1735,11092.7,11041.71666666,11120.4,10988.26666666,10842.46666666,10871.35,10876.58333333,11111.01666666,1000.0,610.0,649.0,585.0,560.0,588.0,647.0,636.0,282.0,1381.0,801.0,8
1740,11390.58333333,11396.23333333,11492.76666666,11177.98333333,11044.08333333,11085.98333333,11088.11666666,11392.35,1000.0,634.0,675.0,597.0,568.0,595.0,657.0,652.0,295.0,1381.0,529.0,8
1745,11710.28333333,11724.1,11726.73333333,11519.8,11407.41666666,11409.18333333,11432.98333333,11673.11666666,1000.0,652.0,690.0,616.0,596.0,614.0,675.0,669.0,303.0,1381.0,394.0,8
1750,11887.75,11917.78333333,11953.36666666,11792.38333333,11730.8,11741.71666666,11717.46666666,11901.86666666,1000.0,661.0,704.0,632.0,612.0,627.0,693.0,681.0,312.0,1381.0,778.0,8
1755,12160.21666666,12170.55,12256.9,12012.95,11911.5,11927.85,11942.81666666,12178.73333333,1000.0,676.0,719.0,645.0,623.0,639.0,704.0,701.0,330.0,1381.0,703.0,8
1760,12317.05,12353.03333333,12442.08333333,12301.5,12163.43333333,12194.05,12212.71666666,12308.58333333,1000.0,684.0,729.0,665.0,639.0,653.0,728.0,707.0,353.0,1381.0,545.0,8
1765,12531.38333333,12557.03333333,12511.63333333,12497.43333333,12336.7,12374.43333333,12375.33333333,12512.16666666,1000.0,693.0,732.0,678.0,649.0,660.0,737.0,724.0,372.0,1381.0,648.0,8
1770,12499.93333333,12475.66666666,12463.98333333,12559.6,12564.01666666,12592.85,12580.98333333,12533.4,1000.0,692.0,732.0,677.0,657.0,674.0,748.0,724.0,372.0,1381.0,505.0,8
1775,12498.48333333,12523.58333333,12530.7,12526.76666666,12462.88333333,12458.08333333,12443.33333333,12487.18333333,1000.0,692.0,732.0,673.0,653.0,662.0,740.0,712.0,376.0,1381.0,617.0,8
1780,12558.7,12579.1,12596.86666666,12558.75,12532.4,12528.65,12517.55,12585.18333333,1000.0,695.0,730.0,670.0,655.0,656.0,743.0,718.0,386.0,1381.0,609.0,8
1785,12573.01666666,12611.46666666,12572.46666666,12623.95,12586.78333333,12619.61666666,12593.08333333,12553.76666666,1000.0,699.0,728.0,671.0,656.0,654.0,743.0,713.0,380.0,1381.0,636.0,8
1790,12608.6,12584.5,12548.75,12587.66666666,12599.9,12568.71666666,12566.11666666,12658.31666666,1000.0,696.0,727.0,665.0,657.0,651.0,738.0,716.0,379.0,1381.0,615.0,8
1795,12702.26666666,12688.3,12699.96666666,12584.53333333,12585.7,12567.88333333,12582.71666666,12648.81666666,1000.0,702.0,740.0,664.0,656.0,651.0,738.0,717.0,357.0,1381.0,656.0,8
1800,12646.08333333,12625.3,12635.2,12717.98333333,12692.75,12690.16666666,12683.55,12627.71666666,1000.0,704.0,728.0,666.0,662.0,658.0,742.0,709.0,346.0,1381.0,581.0,8
1805,12523.58333333,12535.38333333,12564.35,12626.7,12631.26666666,12652.96666666,12655.56666666,12569.98333333,1000.0,699.0,721.0,659.0,648.0,650.0,737.0,705.0,339.0,1381.0,707.0,8
1810,12530.48333333,12557.36666666,12546.18333333,12526.71666666,12515.76666666,12514.1,12532.63333333,12567.73333333,1000.0,701.0,716.0,656.0,644.0,644.0,727.0,711.0,344.0,1381.0,780.0,8
1815,12518.58333333,12514.05,12463.05,12532.4,12557.38333333,12560.43333333,12547.0,12530.35,1000.0,700.0,712.0,655.0,647.0,644.0,726.0,707.0,332.0,1381.0,710.0,8
1820,12572.93333333,12529.95,12553.05,12455.25,12514.03333333,12511.93333333,12508.43333333,12531.16666666,1000.0,712.0,717.0,647.0,648.0,644.0,715.0,713.0,329.0,1381.0,620.0,8
1825,12535.63333333,12573.85,12604.03333333,12520.28333333,12546.2,12554.76666666,12554.75,12556.43333333,1000.0,713.0,720.0,645.0,650.0,649.0,717.0,708.0,318.0,1381.0,503.0,8
1830,12693.06666666,12696.71666666,12731.66666666,12535.0,12575.08333333,12533.91666666,12513.83333333,12664.95,1000.0,722.0,727.0,647.0,652.0,648.0,715.0,713.0,322.0,1381.0,542.0,8
1835,12760.03333333,12753.78333333,12774.8,12705.01666666,12709.28333333,12720.16666666,12732.48333333,12764.83333333,1000.0,728.0,725.0,654.0,657.0,657.0,729.0,718.0,319.0,1381.0,424.0,8
1840,12828.26666666,12829.98333333,12842.16666666,12776.58333333,12748.75,12757.3,12766.41666666,12810.93333333,1000.0,737.0,728.0,659.0,662.0,664.0,728.0,723.0,326.0,1381.0,725.0,8
1845,12713.1,12754.4,12725.93333333,12784.48333333,12826.78333333,12791.73333333,12825.88333333,12781.81666666,1000.0,733.0,721.0,660.0,666.0,667.0,734.0,724.0,325.0,1381.0,502.0,8
1850,12664.91666666,12672.85,12706.88333333,12711.66666666,12759.86666666,12733.73333333,12700.68333333,12622.61666666,1000.0,727.0,720.0,658.0,667.0,669.0,731.0,714.0,330.0,1381.0,429.0,8
1855,12644.48333333,12654.91666666,12674.81666666,12707.6,12663.81666666,12687.26666666,12677.1,12652.88333333,1000.0,728.0,716.0,660.0,664.0,665.0,732.0,714.0,346.0,1381.0,725.0,8
1860,,,,12701.91666666,12658.7,12669.65,12664.15,,,,,658.0,663.0,664.0,731.0,,,1381.0,505.0,4
215,,,,,,,,,,,,,,,,,,,,0
425,,,,,,,,,,,,,,,,,,1381.0,445.0,0
430,,,,,,,,,,,,,,,,,,,,0
650,,,,,,,,,,,,,,,,,,,,0
925,,,,,,,,,,,,,,,,,,,,0
1220,,,,,,,,,,,,,,,,,,,,0
1435,,,,,,,,,,,,,,,,,,,,0
1630,,,,,,,,,,,,,,,,,,,,0
1865,,,,,,,,,,,,,,,,,,1381.0,637.0,0
