,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond
,0,1,2,3,4,5,6,7
Timestamp,,,,,,,,
1708025975000,26104.933333330002,26087.333333330003,,,,,,
1708025980000,27336.566666659997,27288.3,,,,,,
1708025985000,27071.96666666,27026.21666666,,,,,,
1708025990000,26314.48333333,26227.48333333,,,,,,
1708025995000,25984.25,25817.73333333,,,,,,
1708026000000,28114.833333330003,28079.566666659997,,,,,,
1708026005000,27219.8,27157.35,,,,,,
1708026010000,25681.28333333,25558.61666666,,,,,,
1708026015000,28119.66666666,28135.333333330003,,,,,,
1708026020000,25784.1,25711.73333333,,,,,,
1708026025000,26154.03333333,26112.133333330003,,,,,,
1708026030000,26154.03333333,26112.133333330003,,,,,,
1708026035000,26013.383333330003,26100.03333333,,,,,,
1708026040000,24136.71666666,24091.766666659998,,,,,,
1708026045000,24403.266666659998,24306.633333330003,,,,,,
1708026050000,24710.91666666,24649.35,,,,,,
1708026055000,25507.61666666,25508.8,,,,,,
1708026060000,24481.133333330003,24416.7,,,,,,
1708026065000,25120.91666666,25048.55,,,,,,
1708026070000,26903.833333330003,26884.66666666,,,,,,
1708026075000,24552.36666666,24503.016666659998,,,,,,
1708026080000,24336.95,24292.53333333,,,,,,
1708026085000,23243.11666666,23182.91666666,,,,,,
1708026090000,23243.11666666,,,,,,,
1708026095000,,,,,,,,
1708026140000,,0.0,0.0,,,,,
1708026145000,0.0,0.0,0.0,,,,,
1708026150000,1.416666666666,131.3,89.3833333333,,,,,
1708026155000,588.6833333333,657.6333333333,594.3666666666,,,,,
1708026160000,1329.25,1483.35,1379.95,,,,,
1708026165000,2730.9,2901.75,2669.45,,,,,
1708026170000,6320.566666670001,6512.53333333,6101.433333329999,,,,,
1708026175000,9438.36666666,9515.48333333,9228.1,,,,,
1708026180000,9461.1,9730.98333333,9441.91666666,,,,,
1708026185000,11621.6,11657.383333329999,11310.61666666,,,,,
1708026190000,14091.766666659998,14205.85,13676.366666659998,,,,,
1708026195000,15643.35,15827.783333329999,15111.83333333,,,,,
1708026200000,16128.6,16208.2,15738.18333333,,,,,
