Parallelism,Throughput,ThroughputStdErr,BusyTime,BusyTimeStdErr,BackpressureTime,BackpressureTimeStdErr
1,4068.8218390805587,325.541970738055,963.8965517241379,11.586447537277905,875.5689655172414,36.753579942742576
2,5232.779411764566,512.4752122929333,707.1617647058823,19.320078935693214,695.1764705882352,55.3972867402397
3,7581.708602149068,567.3805666627416,745.0752688172042,14.681272562689799,730.8064516129032,50.3743616832458
